日期,开盘,收盘,最高,最低,周成交量
2015-09-02,8454.2,8843.56,9028.0,8440.67,17915730
2015-09-11,8901.38,9344.36,9576.36,8751.86,72486188
2015-09-18,9371.29,8890.0,9392.42,8429.86,71189993
2015-09-25,8798.91,8995.62,9346.47,8764.31,73970730
2015-09-30,9006.63,9061.55,9208.14,8920.42,30458469
2015-10-09,9437.23,9580.21,9605.43,9376.93,31788490
2015-10-16,9596.9,10070.82,10142.89,9589.69,95805829
2015-10-23,10100.25,10698.06,10719.82,9742.86,115430558
2015-10-30,10842.34,10425.57,10843.06,10272.2,116218696
2015-11-06,10217.76,10772.24,10782.55,10067.33,102963196
2015-11-13,10735.3,10882.98,11247.55,10666.04,126431589
2015-11-20,10683.52,11025.81,11182.75,10668.97,93857268
2015-11-27,11025.17,10499.42,11302.38,10419.77,98528625
2015-12-04,10520.35,10784.29,10910.02,10087.2,78288062
2015-12-11,10803.25,10622.11,10972.21,10599.83,66859519
2015-12-18,10521.9,11194.0,11222.55,10499.69,76709966
2015-12-25,11213.76,11454.53,11662.03,11189.7,90647399
2015-12-31,11484.44,11200.78,11509.39,11068.43,57949699
2016-01-08,11174.84,9578.0,11174.84,9130.44,63640916
2016-01-15,9401.89,8827.37,9530.6,8501.73,65439858
2016-01-22,8686.58,8953.81,9337.06,8682.31,65520613
2016-01-29,9017.23,8371.13,9114.77,7998.03,63561036
2016-02-05,8344.55,8691.5,8780.19,8199.67,47091204
2016-02-19,8471.28,9070.8,9164.44,8459.18,56599219
2016-02-26,9184.58,8543.57,9222.62,8400.8,61966163
2016-03-04,8510.76,8395.72,8723.77,8024.65,66273526
2016-03-11,8451.88,8328.38,8609.0,8230.42,49036335
2016-03-18,8417.1,9000.58,9047.79,8417.1,63987452
2016-03-25,9092.41,9090.87,9207.63,8989.32,77736246
2016-04-01,9130.81,9128.45,9268.44,8824.65,66065495
2016-04-08,9127.24,9204.21,9473.62,9095.35,59359783
2016-04-15,9280.1,9494.36,9554.07,9280.1,78293083
2016-04-22,9443.45,8957.9,9443.45,8802.44,58216326
2016-04-29,8937.55,8956.77,9069.71,8810.68,42457566
2016-05-06,8934.54,8936.37,9284.59,8896.72,46984990
2016-05-13,8864.21,8723.11,8920.12,8562.24,45303989
2016-05-20,8695.2,8739.18,8970.71,8583.32,45512308
2016-05-27,8756.84,8682.07,8815.18,8524.97,38277479
2016-06-03,8641.11,9089.22,9127.08,8564.33,58120769
2016-06-08,9103.51,9021.54,9117.81,8970.48,31255079
2016-06-17,8920.27,8938.3,8997.96,8594.69,56529510
2016-06-24,8926.91,8883.3,9050.43,8689.59,56305623
2016-07-01,8824.9,9241.39,9342.87,8824.9,71205014
2016-07-08,9206.19,9570.73,9684.86,9201.13,77700895
2016-07-15,9580.18,9816.85,9894.63,9554.03,83902904
2016-07-22,9808.08,9716.56,9870.46,9693.26,67926773
2016-07-29,9705.76,9740.41,9978.03,9515.61,83033676
2016-08-05,9705.42,9617.81,9705.42,9466.53,54972337
2016-08-12,9593.17,9756.78,9844.62,9528.72,52806134
2016-08-19,9771.22,9974.16,10016.55,9719.0,70884948
2016-08-26,9997.34,10019.72,10115.11,9850.03,72235785
2016-09-02,10022.13,9932.73,10096.49,9876.34,58264076
2016-09-09,9947.14,10012.23,10115.17,9851.45,63412291
2016-09-14,9860.24,9761.12,9894.25,9734.57,32436694
2016-09-23,9769.41,9918.13,9966.4,9769.41,40087129
2016-09-30,9903.22,9894.27,9907.8,9690.68,38969488
2016-10-14,9950.16,10126.89,10174.67,9950.16,55235405
2016-10-21,10133.62,10069.33,10204.82,10014.28,55369483
2016-10-28,10068.69,10021.36,10177.6,10020.77,58309175
2016-11-04,9997.52,10060.33,10137.42,9958.19,63145505
2016-11-11,10060.06,10096.47,10117.74,9919.69,62677094
2016-11-18,10085.89,10118.23,10185.08,10052.12,65725058
2016-11-25,10117.96,10184.72,10207.27,10034.43,62394051
2016-12-02,10199.45,10040.8,10217.05,10040.08,58613636
2016-12-09,9960.93,9963.78,10070.19,9944.9,43393832
2016-12-16,9950.13,9601.05,9954.41,9467.3,48924469
2016-12-23,9597.12,9560.12,9662.52,9544.44,38530225
2016-12-30,9549.12,9608.38,9627.43,9474.23,36418892
2017-01-06,9628.72,9622.55,9719.43,9609.84,34128943
2017-01-13,9621.83,9380.73,9676.74,9364.15,38278326
2017-01-20,9356.87,9316.39,9357.04,8997.21,38887302
2017-01-26,9320.65,9460.67,9463.69,9316.73,23428305
2017-02-03,9470.53,9455.29,9477.32,9421.9,4908702
2017-02-10,9455.08,9527.85,9574.56,9452.29,37993858
2017-02-17,9529.93,9481.39,9612.24,9474.84,50439131
2017-02-24,9481.4,9783.0,9810.67,9481.4,59185473
2017-03-03,9780.18,9669.75,9782.14,9616.14,49506540
2017-03-10,9670.34,9693.52,9779.77,9658.54,43697626
2017-03-17,9689.91,9769.85,9857.92,9648.96,50554096
2017-03-24,9759.7,10004.95,10042.67,9755.29,57832784
2017-03-31,10009.14,9765.07,10021.12,9640.02,49026213
2017-04-07,9768.88,9859.94,9879.06,9768.88,28748753
2017-04-14,9859.85,9700.3,9861.4,9622.5,47458236
2017-04-21,9674.39,9740.97,9802.63,9521.82,48479308
2017-04-28,9695.64,9577.34,9697.05,9456.74,43554906
2017-05-05,9552.97,9445.5,9567.55,9439.98,29080472
2017-05-12,9427.59,9259.7,9427.59,9090.59,38894913
2017-05-19,9268.97,9472.09,9530.13,9266.71,35909987
2017-05-26,9487.12,9387.21,9529.17,9227.67,40977233
2017-06-02,9438.27,9344.46,9471.04,9221.92,25437877
2017-06-09,9340.97,9618.65,9625.31,9310.86,40403081
2017-06-16,9592.36,9611.59,9680.59,9558.0,40898965
2017-06-23,9606.48,9637.48,9719.85,9510.43,44019909
2017-06-30,9651.23,9815.67,9816.32,9647.47,44060700
2017-07-07,9828.64,9675.95,9846.18,9644.0,45833466
2017-07-14,9654.89,9505.13,9654.89,9450.12,46543319
2017-07-21,9462.67,9260.86,9462.67,9088.08,48640292
2017-07-28,9252.43,9277.58,9315.75,9128.3,43642997
2017-08-04,9281.22,9212.34,9348.82,9209.22,46185962
2017-08-11,9227.93,9377.86,9485.66,9227.93,58007242
2017-08-18,9378.61,9539.72,9557.52,9378.61,50253381
2017-08-25,9542.15,9501.81,9596.52,9421.52,43235774
2017-09-01,9512.32,9562.83,9581.72,9478.89,52468577
2017-09-08,9557.89,9692.05,9731.33,9532.48,57610591
2017-09-15,9682.59,9666.23,9693.82,9614.48,55996732
2017-09-22,9665.49,9638.29,9744.05,9611.89,46700430
2017-09-29,9637.51,9730.42,9763.71,9613.84,44401692
2017-10-13,9813.92,10139.27,10214.5,9813.92,84155265
2017-10-20,10126.63,10182.33,10234.04,9968.1,61810187
2017-10-27,10187.65,10370.02,10472.01,10182.88,64230943
2017-11-03,10370.67,10220.6,10393.06,10143.97,59620768
2017-11-10,10218.38,10509.8,10554.12,10189.45,69906307
2017-11-17,10505.35,10307.98,10531.45,10300.86,69643211
2017-11-24,10250.37,10022.69,10492.33,9942.92,67069737
2017-12-01,9998.36,9958.23,10016.73,9847.22,49969368
2017-12-08,9940.53,9918.29,10009.27,9739.1,46797265
2017-12-15,9926.47,10038.84,10156.05,9925.66,47417434
2017-12-22,10025.15,10149.94,10188.61,9937.27,45020945
2017-12-29,10149.26,10098.17,10185.44,9937.3,52073064
2018-01-05,10108.01,10250.37,10264.11,10068.89,46583314
2018-01-12,10239.26,10366.66,10409.07,10186.39,61478092
2018-01-19,10357.62,10200.46,10415.82,10179.42,62856085
2018-01-26,10194.26,10315.9,10402.3,10189.87,62740374
2018-02-02,10299.12,9764.21,10316.48,9621.38,62517753
2018-02-09,9662.02,9101.4,9688.01,9002.63,59417529
2018-02-14,9130.1,9472.93,9508.27,9130.1,24786556
2018-02-23,9527.08,9628.31,9647.52,9500.36,15942676
2018-03-02,9653.88,9824.54,9892.94,9633.35,67023454
2018-03-09,9825.22,10403.13,10403.24,9804.41,76270209
2018-03-16,10444.92,10270.92,10513.11,10207.63,73107382
2018-03-23,10272.53,10168.83,10756.63,10036.25,89557793
2018-03-30,10075.98,10762.0,10762.65,10031.61,88575616
2018-04-04,10775.56,10677.39,10909.9,10571.37,57291852
2018-04-13,10640.27,10639.87,10938.73,10575.77,88068729
2018-04-20,10618.39,10406.48,10716.26,10193.93,71892296
2018-04-27,10392.05,10772.24,10835.55,10228.77,72795542
2018-05-04,10797.26,11005.32,11047.24,10683.1,55704759
2018-05-11,11017.57,11186.82,11570.51,11012.22,97074288
2018-05-18,11168.33,11407.5,11646.83,11052.29,90427974
2018-05-25,11448.67,11700.83,11768.37,11350.01,92758453
2018-06-01,11695.4,11136.9,11995.02,11043.03,110231530
2018-06-08,11161.25,11304.38,11558.36,10971.5,68716158
2018-06-15,11280.51,10726.78,11280.51,10678.31,64972713
2018-06-22,10583.1,10563.29,10717.51,10159.2,64150471
2018-06-29,10627.99,10511.5,10659.12,10140.86,64515905
2018-07-06,10508.96,9963.25,10674.98,9742.38,74373137
2018-07-13,9962.73,10770.16,10844.89,9962.73,87698557
2018-07-20,10697.19,10466.9,10802.58,10317.19,70637950
2018-07-27,10093.83,10140.62,10348.14,9907.79,90630975
2018-08-03,10102.0,9409.75,10102.0,9409.56,67963913
2018-08-10,9345.33,9530.5,9579.93,8961.62,67067751
2018-08-17,9429.74,8961.77,9630.51,8939.2,59986500
2018-08-24,8925.09,9178.82,9247.49,8652.89,59462417
2018-08-31,9196.16,9112.84,9496.79,9080.96,58890291
2018-09-07,9082.07,9074.67,9204.91,8930.81,61916784
2018-09-14,9076.42,8578.88,9103.06,8464.23,58500603
2018-09-21,8539.03,8830.34,8842.69,8363.93,58216792
2018-09-28,8765.58,9052.41,9074.27,8741.88,52762582
2018-10-12,8870.79,8185.21,8879.44,7978.25,68820158
2018-10-19,8189.9,7767.19,8293.2,7440.48,63310113
2018-10-26,7826.97,7795.28,8203.01,7631.5,96330046
2018-11-02,7780.47,8364.33,8366.22,7540.72,87672322
2018-11-09,8331.37,8262.56,8447.49,8219.22,85853498
2018-11-16,8261.89,8560.0,8619.88,8212.81,113959555
2018-11-23,8552.31,8330.01,8609.53,8309.01,101979697
2018-11-30,8316.93,8351.44,8454.4,8216.1,76826849
2018-12-07,8527.63,8152.51,8815.94,8138.41,101736003
2018-12-14,8042.49,7893.18,8150.85,7876.6,66195968
2018-12-21,7836.38,7379.66,7844.85,7329.75,58711286
2018-12-28,7377.77,7431.99,7593.03,7340.54,65598730
2019-01-04,7426.74,7263.2,7428.16,6991.28,42322589
2019-01-11,7290.96,7311.59,7457.14,7242.02,71382739
2019-01-18,7311.82,7554.93,7560.45,7186.04,69944004
2019-01-25,7564.31,7438.15,7661.08,7363.69,69519284
2019-02-01,7462.11,7469.14,7473.51,7185.52,68324416
2019-02-15,7455.05,7925.22,8026.78,7455.05,102228201
2019-02-22,7982.29,8178.58,8275.56,7982.29,132065366
2019-03-01,8214.06,8766.09,8864.6,8214.06,199025809
2019-03-08,8826.54,8838.32,9160.37,8826.54,223826732
2019-03-15,8910.91,9202.22,9362.32,8910.91,209506897
2019-03-22,9244.26,9635.48,9635.5,9199.58,204571389
2019-03-29,9476.27,9700.56,9713.68,9229.02,211949174
2019-04-04,9762.76,10032.29,10056.28,9761.66,203277272
2019-04-12,10083.96,9876.73,10389.64,9817.71,255607478
2019-04-19,9984.02,9940.48,10055.88,9690.19,177185043
2019-04-26,9952.03,9457.61,9960.64,9455.66,166631032
2019-04-30,9459.12,9503.09,9622.92,9403.55,58862538
2019-05-10,9197.63,9059.32,9218.96,8698.86,154738012
2019-05-17,8950.97,8973.23,9234.75,8899.25,139761249
2019-05-24,8944.94,8696.03,9023.3,8661.88,105078487
2019-05-31,8713.29,8745.04,8930.5,8642.94,97859150
2019-06-06,8742.64,8149.72,8804.7,8134.79,75091132
