日期,开盘,收盘,最高,最低,周成交量
2021-01-29,38.0,36.09,41.0,30.9,57780947
2021-02-05,37.61,26.91,43.9,26.91,55906268
2021-02-10,27.23,25.45,28.47,24.77,14532691
2021-02-19,25.8,27.0,27.45,25.5,7978783
2021-02-26,27.09,25.32,27.66,25.15,16583168
2021-03-05,25.55,25.01,26.53,24.39,12528597
2021-03-12,24.99,23.04,25.8,23.04,11282624
2021-03-19,23.14,23.32,23.62,22.08,8737337
2021-03-26,23.55,23.17,24.24,22.85,7481017
2021-04-02,23.29,26.84,26.96,23.01,16856507
2021-04-09,27.0,27.88,28.18,25.13,17998689
2021-04-16,27.8,27.99,28.95,26.28,20152364
2021-04-23,27.87,28.2,30.23,26.51,22880586
2021-04-30,27.71,26.25,29.8,26.1,19397553
2021-05-07,26.01,24.28,26.49,24.2,4754119
2021-05-14,24.2,25.26,25.67,23.75,8050060
2021-05-21,25.46,26.0,26.8,25.1,9476766
2021-05-28,25.8,27.09,30.79,24.87,18704180
2021-06-04,27.39,31.39,31.66,27.19,25588710
2021-06-11,32.06,29.26,34.5,29.24,23177672
2021-06-18,29.3,34.35,35.92,29.23,24268665
2021-06-25,33.66,35.8,38.88,33.33,26841256
2021-07-02,35.53,39.1,39.36,34.48,23228087
2021-07-09,39.21,36.1,40.3,35.54,22108531
2021-07-16,36.33,31.2,36.97,30.95,18385718
2021-07-23,31.0,40.5,42.8,30.84,23228976
2021-07-30,41.16,39.78,44.45,36.58,32798954
2021-08-06,40.15,37.55,41.28,36.77,20634205
2021-08-13,36.98,35.86,38.28,35.24,13389651
2021-08-20,35.35,36.29,37.69,33.8,14988122
2021-08-27,36.32,36.71,38.7,35.81,13940070
2021-09-03,37.44,33.25,38.2,32.4,10845553
2021-09-10,33.0,34.23,34.8,32.72,7488979
2021-09-17,34.05,32.03,34.2,30.91,6483396
2021-09-24,31.5,32.13,33.8,31.15,4872694
2021-09-30,32.19,29.77,32.62,28.5,4908726
2021-10-08,30.13,30.25,31.18,30.0,877648
2021-10-15,30.6,31.83,32.38,29.35,5973460
2021-10-22,31.4,29.88,31.75,29.6,6463522
2021-10-29,29.7,34.08,34.08,28.16,10679657
2021-11-05,35.1,37.2,38.46,33.58,27157878
2021-11-12,36.5,42.1,42.88,36.2,18390069
2021-11-19,42.26,48.1,49.39,41.41,22081794
2021-11-26,47.78,52.1,58.88,47.08,32007406
2021-12-03,51.2,50.83,56.4,50.5,16601716
2021-12-10,51.19,46.43,51.46,45.61,11742586
2021-12-17,46.59,43.0,48.52,42.9,9513914
2021-12-24,43.36,42.38,44.7,42.02,8410717
2021-12-31,41.9,41.81,44.55,41.3,10949569
2022-01-07,42.1,38.58,42.88,38.55,8422299
2022-01-14,38.96,38.45,39.59,37.42,8148444
2022-01-21,38.56,36.75,40.37,35.81,12821037
2022-01-28,36.5,37.08,38.2,35.4,8826508
2022-02-11,37.5,38.25,39.68,35.93,15027127
2022-02-18,37.68,38.61,40.16,36.1,14374118
2022-02-25,38.26,40.85,42.17,36.61,16884775
2022-03-04,40.4,39.4,41.5,38.4,10834069
2022-03-11,39.0,38.09,40.21,36.79,12770062
2022-03-18,37.71,34.53,37.78,31.92,13944349
2022-03-25,34.56,32.86,35.18,32.3,9843347
2022-04-01,32.78,31.57,33.57,30.7,6943871
2022-04-08,31.39,29.97,31.6,29.17,3882228
2022-04-15,29.4,28.83,29.64,28.06,5437710
2022-04-22,28.4,27.33,30.16,27.3,6207209
2022-04-29,26.5,25.31,26.5,22.83,6352383
2022-05-06,25.24,25.03,26.06,24.6,1994920
2022-05-13,25.14,27.09,27.6,24.41,6565060
2022-05-20,27.54,28.3,28.44,26.48,5717092
2022-05-27,28.0,26.2,29.17,26.16,5876167
2022-06-02,26.4,30.38,30.49,25.88,6663072
2022-06-10,30.58,29.29,31.95,28.51,9296499
2022-06-17,29.0,30.17,30.79,28.64,7128469
2022-06-24,30.2,30.5,31.19,28.85,6839372
2022-07-01,30.81,31.78,32.79,30.01,11362643
2022-07-08,30.6,30.9,31.77,28.6,11911233
2022-07-15,31.0,28.75,31.05,27.62,7043351
2022-07-22,28.7,29.1,30.48,28.38,7312698
2022-07-29,28.9,29.83,30.65,27.8,5495725
2022-08-05,29.9,33.36,33.88,28.71,12937737
2022-08-12,33.0,33.61,35.73,32.4,17985164
2022-08-19,33.29,32.61,34.95,32.28,10271182
2022-08-26,32.81,27.94,33.33,27.77,8269460
2022-09-02,27.38,27.32,28.38,26.0,6228713
2022-09-09,27.3,27.0,28.69,26.58,4799255
2022-09-16,26.85,25.42,27.69,25.42,3074823
2022-09-23,25.17,24.02,25.7,23.98,3600388
2022-09-30,24.02,23.06,24.23,23.06,3292029
2022-10-14,23.55,23.97,23.99,21.59,3374235
2022-10-21,24.0,24.9,25.61,23.71,4394978
2022-10-28,25.24,23.55,25.56,23.52,6145664
2022-11-04,23.55,25.94,26.17,23.31,5263721
2022-11-11,26.03,25.02,26.22,24.83,4134942
2022-11-18,25.33,26.19,27.55,24.58,7034174
