日期,开盘,收盘,最高,最低,周成交量
2024-01-05,19.9,19.7,21.9,19.7,168075
2024-01-12,19.96,16.94,21.5,16.94,199465
2024-01-19,17.0,17.14,17.55,14.78,146870
2024-01-26,16.87,15.38,17.15,15.38,108901
2024-02-02,15.57,14.7,15.66,13.17,115419
2024-02-08,14.2,15.33,23.56,14.2,399886
2024-02-23,15.22,18.45,18.8,15.22,281940
2024-03-01,21.5,19.08,23.8,17.62,312939
2024-03-08,18.68,18.58,21.94,17.9,232900
2024-03-15,18.5,19.5,19.62,17.88,155077
2024-03-22,19.5,17.77,19.95,17.76,114614
2024-03-29,17.79,17.0,17.97,16.74,69957
2024-04-03,17.0,15.45,17.4,15.44,40701
2024-04-12,15.51,15.08,17.2,14.62,86571
2024-04-19,15.09,14.57,15.48,13.68,63702
2024-04-26,14.57,14.95,15.48,14.12,60014
2024-04-30,15.35,14.81,15.97,14.62,33181
2024-05-10,15.0,15.36,16.65,14.7,77501
2024-05-17,15.09,14.1,15.4,13.9,37161
2024-05-24,14.38,14.23,15.48,14.04,44383
2024-05-31,14.37,13.85,14.61,13.7,27428
2024-06-07,13.83,11.79,14.12,11.55,48155
2024-06-14,11.93,12.3,12.6,11.55,33681
2024-06-21,12.3,12.28,12.62,11.68,32070
2024-06-28,12.59,12.82,13.48,11.67,99005
2024-07-05,13.09,12.26,13.09,11.96,47607
2024-07-12,12.09,11.63,12.27,11.06,35544
2024-07-19,11.78,13.32,14.18,11.25,116235
2024-07-26,12.8,13.29,14.78,12.5,131043
2024-08-02,13.06,12.82,13.87,12.76,98125
2024-08-09,12.59,11.95,12.85,11.88,31810
2024-08-16,11.98,12.06,12.31,11.55,32435
2024-08-23,12.36,11.53,12.99,11.4,61012
2024-08-30,11.67,11.55,11.99,11.01,35847
2024-09-06,11.49,10.55,11.56,10.55,23469
2024-09-13,10.58,10.38,10.8,10.0,16953
2024-09-20,10.38,10.16,10.38,10.0,10898
2024-09-27,10.16,11.94,12.09,10.05,66526
2024-09-30,12.6,14.37,14.6,12.31,44985
2024-10-11,17.98,13.48,17.98,13.0,133121
2024-10-18,13.88,15.88,16.49,13.1,196091
2024-10-25,16.18,17.12,18.78,16.05,286934
2024-11-01,17.0,17.38,25.9,16.64,346774
2024-11-08,17.29,23.6,28.05,17.29,479028
2024-11-15,22.8,24.77,25.51,21.02,226342
2024-11-22,24.73,23.77,28.77,21.4,377694
2024-11-29,24.26,30.45,30.45,21.8,318623
2024-12-06,32.99,33.58,44.45,32.03,630906
2024-12-13,32.45,31.09,39.87,30.0,345250
2024-12-20,30.99,29.36,31.87,25.0,220705
2024-12-27,28.75,29.1,31.5,26.5,268508
2025-01-03,29.2,27.29,29.2,25.96,149490
2025-01-10,26.99,28.7,31.49,24.13,257016
2025-01-17,27.3,30.01,32.92,27.06,278202
2025-01-24,31.14,28.41,31.4,27.12,163097
2025-01-27,29.2,26.38,29.3,26.3,24812
2025-02-07,27.26,30.19,31.3,26.4,130384
2025-02-14,30.01,29.48,33.99,29.29,230899
2025-02-21,29.33,36.66,38.15,29.3,351742
2025-02-28,36.01,31.6,39.5,31.45,280884
2025-03-07,31.6,37.46,38.0,30.77,257916
2025-03-14,38.0,37.67,39.23,34.02,254538
2025-03-21,37.58,32.6,40.9,32.3,248621
2025-03-28,32.88,31.68,34.36,31.01,95394
2025-04-03,31.01,28.8,31.68,28.42,69230
2025-04-11,26.21,27.39,28.5,20.18,163605
2025-04-18,27.77,26.95,28.57,25.87,96750
2025-04-25,26.65,26.38,29.07,26.08,99359
2025-04-30,26.73,27.97,28.37,25.12,46882
2025-05-09,28.98,28.82,30.56,28.1,87792
2025-05-16,29.26,29.8,31.3,29.0,125580
2025-05-23,29.4,28.28,32.78,28.1,125929
2025-05-30,28.0,28.35,29.3,27.7,76000
2025-06-06,27.66,28.53,28.85,27.54,56475
2025-06-13,28.95,28.0,29.48,27.35,76139
2025-06-20,27.79,28.26,30.33,27.65,91228
2025-06-27,27.73,29.52,30.89,27.2,108277
2025-07-04,29.78,28.25,30.08,28.05,62189
2025-07-11,28.25,28.5,29.47,27.8,52142
2025-07-18,28.83,28.72,29.78,28.42,69142
2025-07-25,28.72,29.1,29.66,28.72,66599
2025-08-01,29.39,27.61,29.68,27.3,56733
2025-08-08,27.61,28.23,29.85,27.44,96968
2025-08-15,28.6,28.12,28.82,27.22,58459
2025-08-22,28.24,30.86,35.29,28.16,197751
2025-08-29,30.98,29.9,31.51,28.86,96546
2025-09-05,30.0,33.48,33.48,29.33,191640
2025-09-12,32.6,31.25,35.64,30.57,172198
2025-09-19,31.14,30.53,34.4,30.3,142622
2025-09-26,30.8,27.69,30.8,27.51,83282
2025-09-30,27.89,27.78,28.48,27.73,17545
2025-10-10,27.78,28.13,29.11,27.01,24910
2025-10-17,27.0,26.35,28.07,26.14,43618
2025-10-24,26.63,28.48,29.5,26.39,74387
2025-10-31,28.39,29.61,33.2,27.55,159543
2025-11-07,29.59,27.65,30.55,27.58,86267
2025-11-14,28.2,27.0,28.36,26.91,50403
2025-11-21,27.2,24.78,27.2,24.4,39472
2025-11-28,24.8,24.3,25.63,24.07,32803
2025-12-05,24.52,24.93,25.9,24.36,43229
2025-12-12,25.0,25.31,25.96,24.15,61525
2025-12-19,25.09,25.64,26.08,24.91,51041
2025-12-26,26.03,25.57,26.8,25.01,64172
2025-12-31,25.41,26.05,27.17,25.26,49526
