日期,开盘,收盘,最高,最低,周成交量
2015-09-02,254.48,270.39,288.93,252.17,1191574
2015-09-11,277.35,315.67,322.99,275.96,4499655
2015-09-18,318.38,303.51,325.31,272.76,4100666
2015-09-25,295.39,315.28,336.87,295.39,3978223
2015-09-30,319.97,349.36,359.07,311.69,3468564
2015-10-09,361.58,378.07,381.71,354.59,1644366
2015-10-16,378.94,432.32,435.38,376.81,4306435
2015-10-23,428.68,411.01,429.36,375.54,4263777
2015-10-30,417.73,420.82,445.43,398.81,4369350
2015-11-06,406.77,475.94,477.21,406.77,3862532
2015-11-13,472.02,465.89,495.08,460.4,4001061
2015-11-20,455.21,537.59,554.23,455.21,4898737
2015-11-27,527.01,527.76,586.62,521.54,4337489
2015-12-04,540.32,557.31,582.03,495.33,3553186
2015-12-11,558.92,575.68,606.21,548.4,3414852
2015-12-18,568.3,615.91,633.07,553.79,2903696
2015-12-25,605.77,588.58,636.18,578.71,2268389
2015-12-31,594.67,592.74,604.24,565.83,1806531
2016-01-08,596.22,470.83,604.3,433.52,2231021
2016-01-15,447.65,435.91,484.93,414.72,2089321
2016-01-22,431.34,447.17,494.21,422.34,2351488
2016-01-29,453.81,413.96,468.85,390.03,2029015
2016-02-05,408.67,435.53,450.15,396.15,2279682
2016-02-19,407.69,464.87,472.72,407.69,2175829
2016-02-26,469.46,385.85,471.69,378.18,2288541
2016-03-04,384.17,356.28,394.4,344.24,1832606
2016-03-11,364.34,362.77,376.76,341.74,1705058
2016-03-18,370.98,414.29,422.29,369.58,2588417
2016-03-25,417.09,417.33,433.84,408.76,2289728
2016-04-01,420.32,410.86,426.11,393.03,1652045
2016-04-08,413.62,421.25,439.8,407.38,1669043
2016-04-15,424.31,450.55,459.54,423.38,2471471
2016-04-22,445.55,413.59,450.13,406.19,1426314
2016-04-29,412.47,413.85,424.17,404.49,1007949
2016-05-06,416.6,418.29,442.93,410.44,1251223
2016-05-13,412.05,389.25,414.83,383.46,1017407
2016-05-20,387.05,397.45,408.9,385.33,951610
2016-05-27,402.04,404.9,425.47,389.76,1147448
2016-06-03,398.84,429.74,436.34,394.81,1558099
2016-06-08,428.81,440.03,443.36,423.7,865425
2016-06-17,430.7,457.65,470.37,412.22,1513179
2016-06-24,456.72,454.04,482.35,441.13,1710515
2016-07-01,452.71,490.95,498.74,452.71,2113465
2016-07-08,489.31,493.77,509.73,485.59,1819954
2016-07-15,493.38,489.31,502.27,479.43,1925216
2016-07-22,486.75,477.43,489.16,473.54,1297018
2016-07-29,475.87,463.96,495.35,455.18,1359731
2016-08-05,460.62,482.55,486.9,446.55,1353691
2016-08-12,480.69,488.13,491.86,478.6,696534
2016-08-19,509.24,525.38,531.2,503.56,1635375
2016-08-26,523.13,542.58,551.61,522.31,1682948
2016-09-02,541.02,556.93,576.59,538.23,1746939
2016-09-09,558.33,604.07,615.78,556.47,2169386
2016-09-14,590.01,613.26,620.33,583.62,1190653
2016-09-23,610.46,656.74,656.74,609.06,1275875
2016-09-30,658.61,670.28,686.86,638.2,1977835
2016-10-14,646.67,641.57,659.89,627.51,1669099
2016-10-21,642.66,599.08,647.92,594.65,2031035
2016-10-28,600.64,594.82,602.72,585.38,1319865
2016-11-04,592.96,568.64,594.12,556.15,1610769
2016-11-11,570.9,574.93,578.97,555.89,1468806
2016-11-18,574.46,564.68,593.32,563.44,1650351
2016-11-25,560.72,614.0,614.67,553.26,1296013
2016-12-02,636.34,630.16,636.79,594.41,4161967
2016-12-09,613.6,592.5,635.86,590.61,3885523
2016-12-16,588.21,543.74,588.21,522.29,2734254
2016-12-23,540.36,544.11,566.77,525.97,1956052
2016-12-30,533.55,531.5,548.68,526.64,2385286
2017-01-06,534.72,506.33,540.35,505.36,2048947
2017-01-13,502.38,455.49,510.29,453.85,2272210
2017-01-20,452.92,470.22,473.37,419.36,3053219
2017-01-26,471.64,468.12,478.39,457.23,1532226
2017-02-03,474.69,466.43,475.18,465.64,555321
2017-02-10,465.7,478.74,487.83,465.7,2539970
2017-02-17,477.7,465.55,491.82,465.24,2280062
2017-02-24,464.21,503.41,507.58,454.37,2942943
2017-03-03,503.03,499.48,523.58,494.68,4401640
2017-03-10,499.42,523.53,525.01,497.85,4484388
2017-03-17,519.39,523.01,535.81,513.85,4238729
2017-03-24,520.46,535.87,541.67,519.21,3751423
2017-03-31,534.84,475.57,536.57,472.14,2848690
2017-04-07,489.03,497.57,500.82,482.44,1456763
2017-04-14,496.89,471.35,499.08,469.03,2379526
2017-04-21,464.77,450.56,465.6,437.06,1472061
2017-04-28,448.71,446.08,450.23,431.52,1553945
