日期,开盘,收盘,最高,最低,周成交量
2022-09-30,31.2,25.59,33.66,25.55,35904573
2022-10-14,25.6,25.6,26.96,24.33,15096221
2022-10-21,25.51,25.43,25.92,24.54,9140088
2022-10-28,25.39,25.0,25.78,24.56,10995457
2022-11-04,24.8,26.28,26.42,24.8,10583093
2022-11-11,26.28,26.69,27.87,25.65,10028337
2022-11-18,27.55,27.46,28.8,26.88,14059199
2022-11-25,27.3,29.17,29.89,26.26,12164123
2022-12-02,28.34,32.06,32.71,28.01,14601646
2022-12-09,32.0,34.6,34.76,31.21,8865081
2022-12-16,34.59,33.92,34.8,32.38,6445669
2022-12-23,33.6,33.83,35.64,32.54,6092688
2022-12-30,33.79,30.75,34.17,30.67,4652090
2023-01-06,30.87,34.88,35.4,30.7,5463571
2023-01-13,34.5,32.98,35.4,32.5,3622428
2023-01-20,32.59,32.24,33.75,31.9,2158921
2023-02-03,32.52,32.03,32.95,31.15,3585113
2023-02-10,31.9,31.2,32.0,30.68,2160539
2023-02-17,31.9,32.92,35.03,31.31,5186119
2023-02-24,32.73,35.39,39.15,32.62,12768979
2023-03-03,35.5,36.2,36.88,33.68,4671641
2023-03-10,36.27,33.09,36.82,32.95,2948878
2023-03-17,32.88,31.17,33.8,30.91,2006934
2023-03-24,30.98,30.33,32.8,29.32,4702288
2023-03-31,30.03,28.77,30.03,27.91,6368791
2023-04-07,28.77,30.18,31.5,28.77,5132473
2023-04-14,30.07,29.38,30.08,28.4,5262704
2023-04-21,29.5,27.56,29.96,27.07,4133311
2023-04-28,27.57,26.55,27.57,25.68,3848147
2023-05-05,26.29,25.74,26.49,25.35,1142733
2023-05-12,25.75,25.59,26.08,25.29,2580363
2023-05-19,25.93,25.93,26.33,25.01,3504430
2023-05-26,25.98,26.49,27.24,25.95,3175428
2023-06-02,25.36,27.19,27.45,25.05,3757621
2023-06-09,26.8,26.92,28.6,25.71,10804306
2023-06-16,26.64,28.2,29.38,25.97,9334575
2023-06-21,27.79,25.7,27.79,25.66,3552503
2023-06-30,25.69,27.73,28.95,25.5,8428313
2023-07-07,27.61,28.54,29.5,27.27,5067655
2023-07-14,28.55,28.52,29.37,28.07,3759922
2023-07-21,28.82,28.57,29.9,28.05,6528988
2023-07-28,28.8,34.66,38.22,27.96,21824856
2023-08-04,34.0,32.42,38.2,31.18,28234721
2023-08-11,32.2,32.03,32.77,30.2,10313561
2023-08-18,32.0,31.89,32.26,29.46,9075033
2023-08-25,31.82,29.97,32.5,28.79,7097923
2023-09-01,32.05,32.91,40.0,30.7,19891422
2023-09-08,32.6,31.3,34.86,30.59,15748589
2023-09-15,31.25,29.8,31.4,29.65,4086419
2023-09-22,29.91,29.92,30.53,29.3,2756060
2023-09-28,29.69,29.53,30.58,29.42,2920925
2023-10-13,29.72,27.54,29.8,27.39,3961104
2023-10-20,27.6,27.44,29.58,27.17,6687881
2023-10-27,27.5,30.47,30.57,26.7,4760282
2023-11-03,30.66,29.59,31.51,29.38,5577656
2023-11-10,29.62,29.95,30.1,29.08,3126362
2023-11-17,29.9,30.15,30.45,29.66,2672570
2023-11-24,30.5,31.32,32.03,29.85,5546593
2023-12-01,30.9,29.54,30.92,29.14,3887654
2023-12-08,29.54,28.45,30.18,28.44,3616453
2023-12-15,28.61,28.4,29.06,28.0,3050228
2023-12-22,28.75,27.19,28.85,26.82,4002108
2023-12-29,27.19,27.07,27.51,26.13,4333030
2024-01-05,27.19,27.4,28.06,27.09,3832925
2024-01-12,27.55,26.92,27.8,26.59,3664084
2024-01-19,27.07,25.82,27.33,25.53,3480949
2024-01-26,25.74,27.15,27.35,23.41,5619775
2024-02-02,26.79,20.54,27.08,19.92,6107890
2024-02-08,20.37,24.01,24.19,17.6,12646070
2024-02-23,23.22,25.55,26.87,23.1,7576455
