日期,开盘,收盘,最高,最低,周成交量
2025-08-08,10.8,10.97,11.03,10.8,5123000
2025-08-15,10.89,11.24,11.24,10.89,3834200
2025-08-22,11.5,11.56,11.59,11.15,5323600
2025-08-29,11.62,11.95,12.09,11.58,17140100
2025-09-05,11.95,11.68,12.25,11.44,14531200
2025-09-12,11.74,11.96,12.07,11.58,12952200
2025-09-19,11.78,11.93,12.11,11.71,5837600
2025-09-26,11.9,12.02,12.12,11.79,5563600
2025-09-30,12.0,12.3,12.3,11.94,2355500
2025-10-10,12.3,12.25,12.49,12.24,1302400
2025-10-17,12.01,12.08,12.45,12.01,4306700
2025-10-24,12.09,12.26,12.3,12.01,1118700
2025-10-31,12.5,12.29,12.6,12.28,10288300
2025-11-07,12.21,12.42,12.42,12.11,4531100
2025-11-14,12.36,12.25,13.61,12.21,2318600
2025-11-21,12.25,11.77,12.25,11.77,3585700
2025-11-28,11.8,11.92,12.19,11.65,1465800
2025-12-05,11.95,12.04,12.04,11.89,1168600
2025-12-12,12.08,11.98,13.24,11.86,2320600
2025-12-19,11.93,12.0,12.4,11.77,511600
2025-12-26,12.08,12.21,12.21,12.06,1647100
2025-12-31,12.19,12.17,12.25,12.13,571900
2026-01-09,12.05,12.58,13.64,12.05,4305500
2026-01-16,12.6,12.58,12.76,11.66,1518900
2026-01-22,12.63,12.6,12.69,12.51,284100
