日期,开盘,收盘,最高,最低,周成交量
2015-09-02,2693.13,2709.44,2789.06,2648.78,1410205
2015-09-11,2711.28,2902.55,2936.63,2711.28,7597758
2015-09-18,2886.61,2776.33,2901.28,2641.36,7923347
2015-09-25,2746.05,2794.59,2976.92,2732.48,13608723
2015-09-30,2800.11,2806.88,2823.76,2769.92,5002619
2015-10-09,2855.95,2899.58,2905.61,2846.99,4146074
2015-10-16,2906.84,3042.98,3062.59,2906.84,15745961
2015-10-23,3049.35,3060.9,3122.61,2911.9,15436061
2015-10-30,3083.83,3066.6,3126.89,2995.99,13220403
2015-11-06,3041.76,3186.64,3190.28,3012.51,11715121
2015-11-13,3177.45,3295.11,3392.55,3156.52,18232617
2015-11-20,3259.04,3662.67,3676.85,3240.08,20770363
2015-11-27,3709.55,3558.5,3741.7,3542.24,26998533
2015-12-04,3561.15,3662.85,3696.61,3484.18,19790430
2015-12-11,3657.88,3515.74,3721.6,3500.02,12669512
2015-12-18,3493.95,3652.46,3697.89,3472.76,10461825
2015-12-25,3633.95,3657.45,3667.15,3563.32,8729117
2015-12-31,3668.45,3622.76,3692.47,3619.39,6741956
2016-01-08,3621.84,3318.94,3624.53,3231.22,7841538
2016-01-15,3282.02,3072.56,3300.07,3018.42,7181466
2016-01-22,3058.05,2974.44,3200.11,2918.8,8145044
2016-01-29,2911.5,2561.16,2943.23,2452.75,9748985
2016-02-05,2518.17,2639.67,2680.12,2488.54,11361238
2016-02-19,2549.75,2796.51,2847.13,2541.09,12675626
2016-02-26,2825.79,2641.62,2876.91,2571.77,13040941
2016-03-04,2617.55,2646.55,2746.55,2473.36,12152578
2016-03-11,2672.86,2641.13,2705.09,2579.81,9115277
2016-03-18,2670.73,2855.43,2870.97,2661.78,12791393
2016-03-25,2881.91,2891.9,2947.73,2853.53,17021618
2016-04-01,2901.0,2883.89,2925.19,2806.94,10614699
2016-04-08,2886.66,2835.3,2955.25,2800.87,9964885
2016-04-15,2854.67,2975.42,2983.54,2830.34,15486547
2016-04-22,2953.77,2816.44,3019.74,2745.02,12629658
2016-04-29,2806.23,2762.53,2829.9,2720.56,7851400
2016-05-06,2764.64,2733.63,2875.49,2733.1,7464139
2016-05-13,2694.78,2598.31,2695.02,2495.79,6925472
2016-05-20,2591.02,2594.81,2654.51,2538.37,6020939
2016-05-27,2597.64,2579.67,2633.36,2505.3,6118678
2016-06-03,2565.38,2784.37,2796.24,2539.68,9926538
2016-06-08,2798.06,2764.78,2807.08,2744.0,5835891
2016-06-17,2725.84,2791.47,2792.87,2637.09,10620390
2016-06-24,2786.33,2796.5,2848.02,2708.17,10843621
2016-07-01,2772.6,2905.73,2958.7,2769.44,11898580
2016-07-08,2896.04,2952.17,2979.96,2887.26,8375498
2016-07-15,2949.17,2961.3,2982.15,2894.95,6876094
2016-07-22,2962.46,3026.75,3069.69,2956.0,7058783
2016-07-29,3025.14,2949.17,3095.0,2925.52,8430185
2016-08-05,2941.2,2928.98,2951.32,2883.11,4952973
2016-08-12,2923.72,2977.81,3001.31,2900.68,5612820
2016-08-19,2999.21,3059.42,3077.64,2969.09,7468136
2016-08-26,3055.26,3076.95,3098.44,3020.36,5827974
2016-09-02,3066.1,3070.03,3112.14,3039.1,5874900
2016-09-09,3072.23,3116.3,3144.22,3050.84,6676916
2016-09-14,3067.46,3040.01,3082.07,3028.29,3515694
2016-09-23,3057.19,3079.28,3126.68,3054.97,6440905
2016-09-30,3070.92,3087.92,3103.83,2991.2,4766977
2016-10-14,3094.85,3162.6,3170.89,3044.68,6586417
2016-10-21,3176.01,3202.72,3214.06,3144.77,7627110
2016-10-28,3194.9,3223.13,3272.1,3193.13,8905866
2016-11-04,3213.17,3259.54,3294.9,3190.2,8774594
2016-11-11,3262.03,3276.54,3300.03,3201.76,9078292
2016-11-18,3265.15,3256.3,3299.61,3251.56,7304395
2016-11-25,3256.0,3247.81,3297.93,3182.88,8221690
2016-12-02,3249.04,3179.4,3250.58,3169.09,6097657
2016-12-09,3155.39,3191.81,3215.11,3139.68,4370726
2016-12-16,3217.19,3100.2,3222.17,3007.29,7008579
2016-12-23,3095.66,3070.83,3095.84,3043.64,4868226
2016-12-30,3060.81,3067.93,3094.55,3019.54,5789596
2017-01-06,3079.76,3093.73,3147.22,3077.01,6817514
2017-01-13,3089.34,2956.84,3095.21,2951.54,5790552
2017-01-20,2950.92,2919.63,2955.25,2774.11,5133337
2017-01-26,2915.6,2952.31,2960.97,2911.17,2782467
2017-02-03,2957.54,2949.78,2969.83,2930.41,497225
2017-02-10,2946.69,2993.18,3009.03,2940.61,4378784
2017-02-17,2990.17,3005.89,3036.42,2987.47,4613792
2017-02-24,3009.86,3121.3,3123.34,3009.86,6229956
2017-03-03,3119.27,3148.8,3148.98,3098.3,5500456
2017-03-10,3145.81,3286.99,3309.92,3145.81,6552881
2017-03-17,3308.19,3401.3,3444.62,3302.99,8118788
2017-03-24,3409.05,3445.97,3464.42,3363.89,8822241
2017-03-31,3432.93,3413.59,3482.12,3365.14,9114685
2017-04-07,3420.92,3429.64,3477.54,3419.72,4862935
2017-04-14,3417.96,3334.86,3419.39,3326.57,5831791
2017-04-21,3315.0,3296.84,3358.79,3266.91,6859965
2017-04-28,3281.68,3245.15,3281.68,3170.64,7079727
2017-05-05,3242.33,3193.92,3281.87,3192.96,4571061
2017-05-12,3189.78,3131.24,3191.8,3046.07,5671799
2017-05-19,3128.76,3149.65,3196.87,3083.37,4930144
2017-05-26,3153.22,3096.83,3160.78,2970.5,5664448
2017-06-02,3141.01,3047.52,3160.03,2984.56,3438702
2017-06-09,3060.23,3228.96,3236.46,3050.48,5075020
2017-06-16,3205.68,3205.61,3235.29,3155.24,4570852
2017-06-23,3218.86,3221.73,3276.42,3177.43,5135332
2017-06-30,3220.63,3327.08,3327.75,3216.79,6423345
2017-07-07,3329.2,3411.5,3414.33,3328.55,8496369
2017-07-14,3400.2,3309.86,3400.2,3283.53,6363471
2017-07-21,3314.28,3245.28,3314.46,3170.08,5905342
2017-07-28,3243.09,3327.89,3332.61,3235.56,5939677
2017-08-04,3321.32,3221.06,3321.32,3220.69,6080856
2017-08-11,3216.73,3196.3,3263.28,3195.94,4789067
2017-08-18,3203.12,3284.88,3292.81,3203.12,5320854
2017-08-25,3281.44,3304.85,3321.92,3274.42,5821260
2017-09-01,3310.73,3369.92,3376.92,3310.73,7543994
2017-09-08,3363.82,3362.11,3384.96,3328.2,8761254
2017-09-15,3361.95,3393.0,3403.67,3332.68,7731643
2017-09-22,3385.93,3321.95,3430.94,3317.44,6787984
2017-09-29,3307.91,3314.46,3323.51,3253.44,4401018
2017-10-13,3338.38,3427.99,3443.91,3334.46,5910539
2017-10-20,3421.93,3351.73,3427.92,3325.84,4363386
2017-10-27,3354.48,3424.58,3452.21,3347.7,5112603
2017-11-03,3413.29,3337.45,3420.87,3323.06,6238731
2017-11-10,3332.8,3427.46,3441.89,3315.65,9069034
2017-11-17,3439.29,3253.26,3445.79,3248.71,7477895
2017-11-24,3226.4,3160.11,3300.94,3142.03,5495843
2017-12-01,3162.03,3215.41,3230.8,3144.82,4668266
2017-12-08,3199.24,3140.31,3200.18,3068.21,4339098
2017-12-15,3140.02,3135.48,3174.26,3128.45,4616339
2017-12-22,3139.4,3175.76,3211.9,3132.52,4820005
2017-12-29,3179.82,3208.19,3208.19,3121.8,5677014
2018-01-05,3210.52,3271.08,3294.61,3208.24,4780303
2018-01-12,3275.84,3260.45,3318.32,3233.66,5414318
2018-01-19,3256.97,3231.15,3265.78,3196.69,5838790
2018-01-26,3223.88,3257.74,3271.53,3199.24,4887166
2018-02-02,3253.81,3055.25,3253.82,3003.31,5220095
2018-02-09,3020.03,2852.14,3042.04,2800.58,4253010
2018-02-14,2870.14,2974.39,2978.14,2868.39,1815239
2018-02-23,2993.52,3033.41,3047.12,2991.59,1299103
2018-03-02,3047.41,3007.24,3085.1,2986.94,3953448
2018-03-09,3011.95,3097.19,3102.34,2990.47,4572225
2018-03-16,3110.37,3121.48,3144.91,3078.95,5764084
2018-03-23,3117.09,2951.53,3144.57,2920.72,5395862
2018-03-30,2915.51,3028.02,3032.19,2873.4,4730878
2018-04-04,3033.53,2974.09,3044.41,2964.22,2420595
2018-04-13,2965.48,2992.61,3027.22,2933.88,4821949
2018-04-20,2986.87,2874.65,2986.87,2855.76,4688111
2018-04-27,2862.98,2882.62,2939.04,2821.36,3914878
2018-05-04,2888.99,2963.47,2976.08,2888.03,2606383
2018-05-11,2966.43,3085.92,3119.33,2965.24,5254049
2018-05-18,3081.1,3095.92,3139.25,3061.4,5188869
2018-05-25,3102.4,3097.85,3147.17,3097.74,5608817
2018-06-01,3094.91,3086.2,3142.56,3013.92,6141468
2018-06-08,3088.09,3075.63,3147.91,3052.68,4624133
2018-06-15,3070.25,2963.21,3077.67,2950.73,4061036
2018-06-22,2917.75,2761.89,2917.75,2695.95,4597686
2018-06-29,2773.58,2695.53,2784.98,2617.09,5154386
2018-07-06,2693.01,2503.08,2700.9,2444.26,5483269
2018-07-13,2508.47,2561.75,2577.25,2464.86,4389740
2018-07-20,2538.94,2538.09,2571.53,2498.9,4163637
2018-07-27,2550.01,2569.63,2613.35,2503.63,5933706
2018-08-03,2571.48,2358.32,2571.52,2350.68,4728995
2018-08-10,2352.61,2332.65,2359.52,2242.01,4666957
2018-08-17,2307.33,2182.58,2338.71,2175.8,3461110
2018-08-24,2181.71,2205.41,2240.05,2161.44,2397092
2018-08-31,2213.89,2195.85,2277.07,2171.79,3280050
2018-09-07,2187.22,2095.68,2188.33,2068.9,3479656
2018-09-14,2100.16,2029.88,2100.16,2015.66,3153777
2018-09-21,2020.9,2093.54,2097.33,1955.54,3700567
2018-09-28,2078.17,2083.51,2094.84,2055.09,3085630
2018-10-12,2057.85,1830.86,2057.85,1749.75,5422447
2018-10-19,1831.05,1718.17,1835.35,1669.17,6463538
2018-10-26,1736.84,1750.07,1828.62,1683.58,9934668
2018-11-02,1750.47,1862.53,1863.46,1686.95,8977529
2018-11-09,1857.55,1838.03,1885.68,1823.87,7927364
2018-11-16,1837.98,2009.29,2022.27,1836.53,12051573
2018-11-23,2004.74,1875.05,2010.58,1869.97,8812081
2018-11-30,1869.34,1851.64,1894.63,1808.21,6638232
2018-12-07,1902.96,1876.41,1932.25,1868.58,6332420
2018-12-14,1866.84,1868.18,1933.38,1831.09,5271407
2018-12-21,1870.27,1804.94,1870.55,1790.26,5348645
