日期,开盘,收盘,最高,最低,周成交量
2024-05-24,9.89,9.58,9.94,9.56,101881886
2024-05-31,9.57,9.72,9.79,9.46,48585090
2024-06-07,9.73,9.72,9.98,9.62,43903300
2024-06-14,9.73,9.93,10.06,9.68,55558300
2024-06-21,9.93,9.92,10.05,9.77,36538300
2024-06-28,9.83,9.44,10.0,9.4,21800700
2024-07-05,9.45,9.24,9.45,9.01,14163800
2024-07-12,9.24,9.43,9.52,9.13,18408800
2024-07-19,9.36,9.73,9.74,9.31,22862300
2024-07-26,9.76,9.35,9.81,9.2,15009100
2024-08-02,9.35,9.43,9.67,9.11,18061000
2024-08-09,9.34,9.2,9.45,9.11,19421479
2024-08-16,9.28,9.19,9.34,9.15,10732700
2024-08-23,9.19,9.01,9.31,8.89,8298500
2024-08-30,9.01,9.11,9.17,8.73,14289800
2024-09-06,9.09,8.74,9.11,8.74,8763500
2024-09-13,8.74,8.63,8.86,8.59,10415079
2024-09-20,8.62,8.62,8.76,8.52,7912700
2024-09-27,8.62,9.73,9.88,8.53,33621600
2024-09-30,10.1,11.68,11.68,10.1,46819100
2024-10-11,14.02,11.79,14.9,10.99,237932000
2024-10-18,11.79,12.79,13.3,11.42,124555100
2024-10-25,13.01,12.71,13.7,12.48,109959200
2024-11-01,12.61,12.17,12.9,11.98,80860200
2024-11-08,12.17,13.26,13.81,11.86,86186299
2024-11-15,13.25,12.76,13.98,12.74,68918500
2024-11-22,12.8,12.52,13.14,12.45,41082300
2024-11-29,12.46,12.92,13.13,12.14,46017300
2024-12-06,12.92,13.06,13.17,12.79,37696300
2024-12-13,13.07,12.82,13.13,12.8,38331100
2024-12-20,12.85,13.04,13.24,12.47,39954700
2024-12-27,13.01,13.21,13.5,12.85,42649510
2025-01-03,13.14,12.22,13.31,12.18,33095100
2025-01-10,12.2,12.3,12.62,12.05,28030700
2025-01-17,12.2,12.59,12.86,12.15,24933400
2025-01-24,12.6,12.66,12.9,12.47,27566500
2025-01-27,12.66,12.44,12.66,12.43,3789000
2025-02-07,12.62,13.18,13.37,12.5,27940500
2025-02-14,13.19,13.15,13.45,12.99,48869100
2025-02-21,13.15,13.99,14.08,12.96,70239500
2025-02-28,13.93,13.67,14.4,13.64,83154700
2025-03-07,13.7,14.05,14.28,13.39,51491900
2025-03-14,13.96,13.77,14.18,13.51,32829300
2025-03-21,13.77,13.32,13.94,13.22,22186800
2025-03-28,13.31,13.12,13.4,13.09,17085000
2025-04-03,13.05,12.95,13.19,12.89,15376900
2025-04-11,12.16,12.86,13.08,11.5,41201300
2025-04-18,12.94,12.79,13.02,12.62,34955100
2025-04-25,12.8,12.67,12.9,12.59,25519800
2025-04-30,12.63,12.78,12.78,12.51,12618700
2025-05-09,12.78,12.79,13.24,12.69,16325900
2025-05-16,12.78,12.56,12.94,12.54,14961900
2025-05-23,12.55,12.35,12.68,12.35,14676900
2025-05-30,12.4,12.33,12.47,12.22,16206500
2025-06-06,12.34,12.6,12.66,12.34,12580800
2025-06-13,12.66,12.35,12.72,12.29,21157400
2025-06-20,12.3,12.22,12.47,12.22,21955000
2025-06-27,12.22,12.67,12.88,12.17,25731800
2025-07-04,12.7,12.59,12.87,12.52,18160300
2025-07-11,12.6,12.82,12.83,12.51,24648300
2025-07-18,12.83,12.92,13.01,12.68,29251200
2025-07-25,12.97,13.51,13.55,12.9,50374800
2025-08-01,13.57,13.38,13.8,13.24,39391000
2025-08-08,13.23,13.49,13.75,13.23,31661600
2025-08-15,13.49,14.19,14.2,13.41,51804000
2025-08-22,14.26,15.91,15.95,14.1,81557300
2025-08-29,16.2,16.84,17.4,15.86,108803799
2025-09-05,16.88,15.95,17.24,15.21,84779800
2025-09-12,16.06,16.67,16.99,15.69,103625200
2025-09-19,17.01,17.13,17.95,16.67,71202800
2025-09-26,17.0,18.28,18.71,17.0,79483700
2025-09-30,18.21,18.82,18.93,17.99,23305200
2025-10-10,19.09,18.74,19.84,18.3,31686000
2025-10-17,17.8,17.26,18.7,17.07,54795200
2025-10-24,17.48,18.5,18.55,17.2,40750600
2025-10-31,18.8,18.0,18.94,17.94,40673500
2025-11-07,18.03,17.78,18.06,17.2,33706400
2025-11-14,17.77,17.13,17.94,17.1,22095300
2025-11-21,17.13,16.26,17.23,16.0,29516600
2025-11-28,16.26,16.69,17.0,16.1,33103100
2025-12-05,16.7,16.78,17.62,13.52,27002200
2025-12-12,16.78,17.02,17.2,16.63,25485300
2025-12-19,16.93,16.68,17.0,16.32,18211300
2025-12-26,16.84,17.27,17.39,16.83,24327100
2025-12-31,17.27,17.35,17.6,17.21,12307100
2026-01-09,17.4,19.16,19.18,17.4,51326700
2026-01-16,19.18,19.8,19.97,18.99,28331400
2026-01-22,19.76,20.29,20.63,19.3,40484700
