日期,开盘,收盘,最高,最低,周成交量
2015-09-02,1414.25,1430.98,1469.71,1396.46,8879139
2015-09-11,1423.74,1433.46,1463.89,1357.32,45234821
2015-09-18,1438.96,1366.73,1449.67,1311.56,39116110
2015-09-25,1359.87,1393.38,1436.87,1354.19,44820206
2015-09-30,1390.67,1397.46,1416.82,1378.41,14886901
2015-10-09,1428.2,1443.07,1452.45,1424.85,15759947
2015-10-16,1444.19,1530.2,1530.81,1444.03,58388739
2015-10-23,1531.4,1545.08,1559.23,1457.14,65782336
2015-10-30,1556.73,1545.49,1562.76,1484.13,54600975
2015-11-06,1512.93,1579.01,1580.59,1488.69,60205467
2015-11-13,1573.28,1576.09,1627.42,1563.71,64297118
2015-11-20,1551.56,1622.12,1625.86,1546.85,46195749
2015-11-27,1623.07,1568.65,1666.36,1557.52,54531265
2015-12-04,1569.62,1607.4,1624.81,1508.04,50992479
2015-12-11,1610.7,1575.17,1622.98,1568.61,42425682
2015-12-18,1567.78,1686.91,1687.63,1561.29,47632113
2015-12-25,1690.39,1734.21,1799.07,1688.26,55902993
2015-12-31,1739.23,1692.17,1746.61,1674.82,31795937
2016-01-08,1687.77,1476.97,1687.77,1411.31,35892490
2016-01-15,1445.91,1349.45,1462.25,1319.74,36867250
2016-01-22,1332.61,1345.69,1417.65,1310.56,38532304
2016-01-29,1348.04,1254.0,1367.88,1197.31,37366066
2016-02-05,1252.75,1293.16,1311.79,1224.95,30720305
2016-02-19,1252.04,1364.66,1372.09,1249.09,39195528
2016-02-26,1376.58,1299.14,1397.75,1274.2,45865272
2016-03-04,1297.37,1310.63,1356.06,1227.3,42946770
2016-03-11,1315.35,1288.15,1341.9,1273.03,28001372
2016-03-18,1301.02,1382.67,1387.43,1301.02,35051345
2016-03-25,1394.19,1409.01,1418.18,1389.83,45393209
2016-04-01,1417.36,1428.52,1445.39,1368.9,39895222
2016-04-08,1429.49,1431.17,1473.43,1414.37,36110622
2016-04-15,1442.51,1473.39,1477.55,1427.87,41407604
2016-04-22,1469.5,1406.88,1470.25,1377.9,38504019
2016-04-29,1403.82,1433.53,1446.36,1387.13,28711075
2016-05-06,1435.67,1431.0,1496.57,1430.82,32354559
2016-05-13,1413.87,1426.87,1481.9,1387.63,39458079
2016-05-20,1420.21,1411.14,1451.69,1384.77,28021319
2016-05-27,1414.23,1389.16,1432.18,1368.71,22821771
2016-06-03,1377.83,1470.31,1477.55,1365.1,44834295
2016-06-08,1471.39,1463.3,1480.5,1454.33,21471516
2016-06-17,1443.64,1463.6,1469.1,1403.53,38293241
2016-06-24,1464.56,1428.64,1472.63,1397.02,31403026
2016-07-01,1419.61,1500.66,1504.87,1419.61,37754018
2016-07-08,1489.58,1546.72,1564.11,1487.28,41665856
2016-07-15,1547.94,1594.34,1616.81,1544.34,48729820
2016-07-22,1588.97,1552.43,1592.69,1550.65,37006366
2016-07-29,1553.01,1557.96,1604.86,1511.49,37205648
2016-08-05,1548.85,1544.66,1554.42,1510.73,29016360
2016-08-12,1542.02,1559.84,1576.42,1532.52,28502817
2016-08-19,1563.72,1603.18,1615.18,1559.6,44612558
2016-08-26,1610.82,1584.38,1622.37,1567.8,37206475
2016-09-02,1579.1,1547.94,1580.06,1541.21,29886414
2016-09-09,1550.81,1548.6,1564.63,1537.43,29162396
2016-09-14,1525.89,1515.45,1528.46,1502.94,15533843
2016-09-23,1519.16,1534.13,1546.37,1519.16,25900956
2016-09-30,1530.58,1531.41,1532.31,1505.66,25239500
2016-10-14,1537.43,1572.55,1574.68,1536.79,31252585
2016-10-21,1576.06,1589.37,1594.14,1563.85,37433661
2016-10-28,1616.51,1620.95,1656.94,1604.29,43358677
2016-11-04,1617.84,1650.32,1661.16,1610.3,40395750
2016-11-11,1646.32,1668.41,1668.44,1622.84,43435867
2016-11-18,1663.55,1650.5,1666.84,1645.37,44348761
2016-11-25,1650.31,1675.79,1678.82,1644.65,42433214
2016-12-02,1684.21,1650.23,1717.49,1648.29,52807691
2016-12-09,1615.16,1638.19,1648.79,1613.85,33700277
2016-12-16,1632.71,1596.6,1634.74,1564.76,40607894
2016-12-23,1596.55,1581.46,1607.46,1580.14,30181798
2016-12-30,1579.65,1595.84,1601.32,1559.58,24643182
2017-01-06,1597.59,1604.27,1623.58,1597.3,20727673
2017-01-13,1601.56,1560.12,1618.6,1557.38,24220223
2017-01-20,1559.4,1556.18,1559.4,1495.57,21716372
2017-01-26,1556.68,1576.16,1583.21,1556.68,15804679
2017-02-03,1577.02,1566.74,1577.51,1562.23,2647371
2017-02-10,1567.46,1590.7,1599.45,1564.56,23724374
2017-02-17,1588.91,1588.11,1612.19,1582.56,26232365
2017-02-24,1588.13,1616.33,1621.35,1586.81,27768765
2017-03-03,1613.49,1599.61,1619.11,1589.24,22089337
2017-03-10,1598.0,1619.96,1629.37,1597.41,23983206
2017-03-17,1619.56,1627.14,1642.74,1608.15,28703490
2017-03-24,1630.24,1675.63,1689.54,1626.54,29858143
2017-03-31,1676.16,1641.6,1683.82,1621.33,24347023
2017-04-07,1643.91,1661.29,1668.82,1643.64,16510996
2017-04-14,1661.82,1627.81,1662.13,1623.94,29729341
2017-04-21,1621.77,1620.89,1641.12,1594.22,25389849
2017-04-28,1618.29,1583.5,1618.29,1575.66,20341024
2017-05-05,1580.4,1565.12,1589.78,1560.66,14233975
2017-05-12,1557.73,1531.9,1562.11,1507.97,18972644
2017-05-19,1534.86,1579.13,1579.3,1534.86,18126910
2017-05-26,1577.54,1558.23,1598.71,1529.56,22614165
2017-06-02,1566.46,1546.87,1574.7,1526.53,11677561
2017-06-09,1545.62,1631.87,1635.14,1543.9,25117496
2017-06-16,1629.46,1612.41,1645.28,1609.78,26754880
2017-06-23,1612.87,1639.37,1645.02,1611.09,24650982
2017-06-30,1643.48,1671.43,1673.15,1643.33,25096768
2017-07-07,1671.59,1631.34,1672.65,1630.43,24386478
2017-07-14,1626.77,1614.64,1648.08,1597.61,28244420
2017-07-21,1612.93,1613.89,1618.53,1559.38,28944477
2017-07-28,1611.83,1614.4,1627.86,1591.82,30914548
2017-08-04,1616.12,1601.51,1638.83,1601.32,28962608
2017-08-11,1601.83,1643.38,1679.1,1596.69,31501672
2017-08-18,1642.61,1694.33,1699.43,1642.61,26257751
2017-08-25,1698.5,1688.99,1705.92,1671.22,22395112
2017-09-01,1691.34,1711.18,1715.85,1681.53,27102503
2017-09-08,1713.77,1716.8,1735.01,1704.43,28877698
2017-09-15,1715.93,1752.61,1754.61,1702.88,30401319
2017-09-22,1753.53,1779.62,1785.56,1751.74,27541453
2017-09-29,1776.37,1834.84,1837.97,1761.01,22101511
2017-10-13,1855.69,1873.29,1894.83,1828.48,29258049
2017-10-20,1873.32,1887.91,1909.72,1845.84,25970369
2017-10-27,1887.58,1929.12,1960.96,1887.58,25059329
2017-11-03,1925.86,1905.0,1936.17,1875.87,25945459
2017-11-10,1910.31,1981.88,1983.05,1909.23,24815744
2017-11-17,1983.15,1933.79,1983.52,1907.75,27721776
2017-11-24,1919.75,1868.75,1995.37,1831.4,28949533
