日期,开盘,收盘,最高,最低,周成交量
2015-09-02,14.29,15.55,15.72,13.88,8747080
2015-09-11,15.8,16.28,17.2,15.01,18469075
2015-09-18,16.49,15.03,16.69,14.0,19148370
2015-09-25,14.9,15.39,16.47,14.69,14093965
2015-09-30,15.36,15.75,16.39,15.31,5315270
2015-10-09,16.5,17.47,17.66,16.2,8329687
2015-10-16,18.21,18.01,19.22,17.0,69135896
2015-10-23,17.93,17.62,18.12,16.11,40276511
2015-10-30,17.78,16.78,17.88,16.41,31974318
2015-11-06,16.77,17.49,17.65,16.3,46029161
2015-11-13,17.4,17.35,17.88,17.1,43830417
2015-11-20,17.35,17.89,18.66,17.13,71005195
2015-11-27,17.79,15.64,17.8,15.55,39360416
2015-12-04,15.64,15.96,16.35,14.6,28348441
2015-12-11,16.0,15.31,16.25,15.0,18193785
2015-12-18,15.29,15.76,16.04,15.02,18012568
2015-12-25,15.75,15.92,16.0,15.51,23814961
2015-12-31,16.0,15.33,16.1,15.3,14606655
2016-01-08,15.41,14.72,15.42,13.95,21996636
2016-01-15,14.66,12.91,14.66,12.7,15248358
2016-01-22,12.88,12.53,13.7,12.05,18762164
2016-01-29,12.76,10.74,12.79,10.31,16374295
2016-02-05,10.71,10.98,11.57,10.46,13875989
2016-02-19,10.75,12.09,12.25,10.5,16923863
2016-02-26,12.19,11.25,12.45,10.54,30999406
2016-03-04,11.08,10.92,11.35,10.34,18256213
2016-03-11,11.02,10.57,11.32,10.51,16181685
2016-03-18,10.7,11.51,11.66,10.61,16747209
2016-03-25,11.76,11.57,12.12,11.45,17374175
2016-04-01,11.59,13.59,14.33,11.59,67787910
2016-04-08,13.55,13.15,14.18,12.93,32089306
2016-04-15,13.28,13.13,14.1,12.85,38001756
2016-04-22,13.0,12.21,13.0,11.7,25255291
2016-04-29,12.25,12.16,12.6,12.0,16751975
2016-05-06,12.19,11.79,12.64,11.76,15722286
2016-05-13,11.8,11.65,11.9,11.06,16315709
2016-05-20,11.56,11.43,11.78,10.98,12335236
2016-05-27,11.45,11.25,11.6,11.02,8303664
2016-06-03,11.23,11.71,11.9,11.13,13425164
2016-06-08,11.73,11.9,12.22,11.7,8876295
2016-06-17,11.8,11.61,11.95,11.05,12319372
2016-06-24,11.79,11.28,12.15,11.05,13341296
2016-07-01,11.22,11.4,11.74,11.22,16900008
2016-07-08,11.36,12.0,12.17,11.3,28431733
2016-07-15,11.98,12.25,12.68,11.68,32542300
2016-07-22,12.23,12.01,12.32,11.93,15157211
2016-07-29,11.91,11.48,12.26,11.44,13854465
2016-08-05,11.49,11.37,11.6,11.3,11175764
2016-08-12,11.32,11.45,11.64,11.22,14491615
2016-08-19,11.44,11.92,12.08,11.41,18624372
2016-08-26,11.93,11.84,12.02,11.71,15846479
2016-09-02,11.81,11.62,11.89,11.52,14426938
2016-09-09,11.62,11.98,12.15,11.54,19101015
2016-09-14,11.8,11.53,11.8,11.5,8266327
2016-09-23,11.53,11.47,11.68,11.38,10426303
2016-09-30,11.45,11.35,11.45,11.17,9456374
2016-10-14,11.37,11.62,11.7,11.3,11360764
2016-10-21,11.6,11.65,11.89,11.41,16743908
2016-10-28,11.66,11.53,11.93,11.5,15927385
2016-11-04,11.48,11.76,11.77,11.43,15011402
2016-11-11,11.72,11.93,11.96,11.62,19501810
2016-11-18,11.95,11.98,12.5,11.76,34109085
2016-11-25,11.98,11.94,12.25,11.74,20299519
2016-12-02,11.95,11.54,12.03,11.53,19715465
2016-12-09,11.51,11.34,11.53,11.27,11855407
2016-12-16,11.34,10.78,11.34,10.63,16565634
2016-12-23,10.77,10.8,11.2,10.56,23694767
2016-12-30,10.64,10.5,10.65,10.32,12279843
2017-01-06,10.5,10.75,10.85,10.42,10578699
2017-01-13,10.74,10.46,10.96,10.44,8572284
2017-01-20,10.45,10.24,10.56,9.82,8724274
2017-01-26,10.26,10.39,10.47,10.16,6075441
2017-02-03,10.41,10.39,10.55,10.35,1078438
2017-02-10,10.41,10.99,11.35,10.31,11549252
2017-02-17,10.92,11.04,11.58,10.76,24962279
2017-02-24,11.06,11.01,11.15,10.9,10578835
2017-03-03,11.01,10.82,11.07,10.72,9387827
2017-03-10,10.79,10.78,10.99,10.7,7460395
2017-03-17,10.78,10.75,10.99,10.59,10120017
2017-03-24,10.79,11.05,11.08,10.72,11911246
2017-03-31,11.05,10.78,11.1,10.58,10658110
2017-04-07,10.69,11.12,11.25,10.69,9546446
2017-04-14,11.09,11.19,11.34,10.94,15986666
2017-04-21,11.11,10.72,11.26,10.65,13113779
2017-04-28,10.75,9.88,10.78,9.34,16931684
2017-05-05,9.78,10.37,10.48,9.74,11309642
2017-05-12,10.48,9.53,11.28,9.28,15381911
2017-05-19,9.53,11.42,11.77,9.48,63721441
2017-05-26,11.4,10.66,11.4,9.71,59622527
2017-06-02,10.7,10.23,10.93,9.77,22359292
2017-06-09,10.13,10.41,10.61,9.98,26969183
2017-06-16,10.32,10.1,10.5,9.97,15751740
2017-06-23,10.1,9.52,10.24,9.35,17108843
2017-06-30,9.51,9.53,9.66,9.47,10766027
2017-07-07,9.54,9.55,9.65,9.44,11831450
2017-07-14,9.57,9.16,9.57,9.1,10081594
2017-07-21,9.16,8.74,9.16,8.14,15920704
2017-07-28,8.73,8.64,8.8,8.45,7445158
