日期,开盘,收盘,最高,最低,周成交量
2015-09-02,6.41,7.06,7.18,6.28,38793900
2015-09-11,7.32,7.91,8.14,7.13,153629000
2015-09-18,8.18,6.9,8.18,6.28,145923474
2015-09-25,6.75,6.56,7.35,6.4,96842511
2015-09-30,6.65,6.6,6.79,6.45,32081541
2015-10-09,6.86,6.94,7.0,6.76,37257834
2015-10-16,7.0,7.88,8.1,6.98,186931598
2015-10-23,7.86,7.74,7.94,7.11,163817314
2015-10-30,7.8,7.41,7.88,7.38,186458658
2015-11-06,7.3,7.85,7.89,6.9,213519944
2015-11-13,7.76,8.55,9.08,7.58,387226875
2015-11-20,8.38,8.25,8.69,8.01,170661394
2015-11-27,8.22,7.55,8.49,7.44,174459253
2015-12-04,7.57,8.13,8.24,7.13,115889563
2015-12-11,8.09,7.41,8.15,7.3,107717963
2015-12-18,7.4,7.74,7.9,7.29,87668837
2015-12-25,7.7,7.99,8.05,7.69,121020679
2015-12-31,8.0,7.75,8.1,7.7,56277323
2016-01-08,7.72,6.76,7.76,6.18,77757874
2016-01-15,6.88,7.19,7.4,6.1,229824501
2016-01-22,6.98,6.93,7.47,6.7,133564357
2016-01-29,6.96,5.6,7.25,5.32,115111061
2016-02-05,5.83,6.26,6.34,5.66,146346149
2016-02-19,6.0,6.26,6.42,5.88,94399926
2016-02-24,6.35,6.94,7.09,6.34,114267534
2016-03-04,7.63,7.55,7.81,7.15,157939677
2016-03-11,7.75,6.88,8.0,6.6,137678210
2016-03-18,7.04,7.4,7.42,6.61,147527016
2016-03-25,7.4,7.31,7.53,7.05,93542041
2016-04-01,7.32,6.97,7.42,6.6,116584004
2016-04-08,6.95,7.18,7.42,6.9,86403553
2016-04-15,7.19,7.92,8.24,7.19,123664643
2016-04-22,7.81,7.73,8.1,7.28,95312473
2016-04-29,7.72,7.4,7.74,7.28,45153046
2016-05-06,7.41,6.89,7.69,6.74,99548631
2016-05-13,6.68,6.3,6.81,6.1,81950928
2016-05-20,6.31,6.26,6.52,6.11,54766526
2016-05-27,6.26,6.28,6.39,6.13,43565678
2016-06-03,6.27,6.48,6.54,6.17,67144421
2016-06-08,6.45,6.45,6.55,6.38,42201551
2016-06-17,6.35,6.36,6.47,6.08,63413237
2016-06-24,6.36,6.49,6.56,6.3,70401982
