日期,开盘,收盘,最高,最低,周成交量
2021-04-23,11230.0,11399.0,11506.0,11070.0,9095700
2021-04-30,11380.0,11561.0,11603.0,11169.0,4673223
2021-05-07,11511.0,11606.0,11700.0,11453.0,578956
2021-05-14,11598.0,11729.0,11789.0,11502.0,808976
2021-05-21,11702.0,11726.0,11985.0,11651.0,1132908
2021-05-28,11702.0,12003.0,12033.0,11702.0,1282829
2021-06-04,12003.0,11900.0,12026.0,11756.0,979398
2021-06-11,11900.0,11562.0,11924.0,11508.0,1174067
2021-06-18,11562.0,11370.0,11579.0,11341.0,551320
2021-06-25,11372.0,11462.0,11598.0,11355.0,759415
2021-07-02,11433.0,11260.0,11513.0,11168.0,722183
2021-07-09,11260.0,11318.0,11453.0,11121.0,667431
2021-07-16,11419.0,11438.0,11491.0,11090.0,1279934
2021-07-23,11438.0,11481.0,11526.0,11368.0,520611
2021-07-30,11481.0,11406.0,11504.0,11220.0,1053909
2021-08-06,11393.0,11692.0,11734.0,11340.0,1998655
2021-08-13,11625.0,11798.0,11944.0,11625.0,1657290
2021-08-20,11850.0,11788.0,11852.0,11757.0,478606
2021-08-27,11789.0,11842.0,11910.0,11749.0,667947
2021-09-03,11811.0,12455.0,12573.0,11650.0,1662566
2021-09-10,12374.0,12920.0,13017.0,12319.0,1208236
2021-09-17,12911.0,12511.0,12936.0,12202.0,1100321
2021-09-24,12409.0,12423.0,12677.0,12262.0,517585
2021-09-30,12449.0,12501.0,12618.0,12301.0,893088
2021-10-08,12500.0,12509.0,12685.0,12500.0,88894
2021-10-15,12550.0,12502.0,12800.0,12306.0,1082819
2021-10-22,12466.0,12684.0,12841.0,12404.0,889546
2021-10-29,12715.0,12503.0,12820.0,12406.0,711836
2021-11-05,12503.0,12554.0,12741.0,12461.0,717620
2021-11-12,12550.0,12680.0,12797.0,12362.0,754970
2021-11-19,12679.0,12693.0,12794.0,12475.0,402718
2021-11-26,12699.0,12560.0,12726.0,12530.0,475698
2021-12-03,12559.0,12687.0,12730.0,12485.0,403183
2021-12-10,12670.0,12720.0,12847.0,12590.0,782728
2021-12-17,12745.0,12562.0,12850.0,12504.0,477273
2021-12-24,12560.0,12579.0,12644.0,12451.0,495911
2021-12-31,12579.0,12466.0,12618.0,12450.0,382796
2022-01-07,12473.0,12621.0,12730.0,12430.0,434554
2022-01-14,12677.0,12482.0,12870.0,12363.0,979564
2022-01-21,12480.0,12749.0,12900.0,12392.0,1510592
2022-01-28,12717.0,12693.0,12830.0,12541.0,926485
2022-02-11,12770.0,12826.0,13060.0,12708.0,1341204
2022-02-18,12839.0,12700.0,12839.0,12218.0,1656803
