日期,开盘,收盘,最高,最低,周成交量
2023-08-11,39.0,45.89,179.0,38.48,36733710
2023-08-18,45.01,51.25,51.25,38.33,26715857
2023-08-25,58.6,56.08,69.9,48.0,52760778
2023-09-01,58.0,67.99,80.5,53.18,56608658
2023-09-08,65.95,55.26,69.6,52.21,30657353
2023-09-15,54.25,48.15,57.19,47.6,20139480
2023-09-22,48.16,47.62,50.08,46.06,12650007
2023-09-28,48.49,45.83,48.49,45.07,6772618
2023-10-13,46.29,43.01,46.29,43.01,6488088
2023-10-20,43.12,43.11,45.69,40.22,7095702
2023-10-27,43.2,43.69,44.99,39.78,8502331
2023-11-03,42.81,40.49,43.33,39.04,6293542
2023-11-10,40.86,41.92,45.23,40.86,7797163
2023-11-17,41.7,43.32,45.26,41.54,7559585
2023-11-24,43.63,40.47,43.89,40.31,5467732
2023-12-01,40.47,38.17,41.74,37.51,4361907
2023-12-08,38.2,36.43,38.5,36.3,5284820
2023-12-15,36.22,35.64,37.0,35.46,3396052
2023-12-22,35.7,34.78,36.5,34.54,3878960
2023-12-29,34.61,34.95,35.33,33.53,2928714
2024-01-05,34.95,33.15,35.12,33.03,2544199
2024-01-12,33.23,32.66,34.38,31.6,5536757
2024-01-19,32.6,29.89,32.6,29.77,3880688
2024-01-26,29.91,29.38,30.44,27.63,3923543
2024-02-02,29.65,23.35,30.44,22.53,4744844
2024-02-08,21.99,19.62,22.89,17.31,7779171
2024-02-23,19.68,23.47,23.71,19.57,9381804
2024-03-01,23.39,24.94,26.43,22.19,11241594
2024-03-08,24.94,24.25,25.99,23.01,10522297
2024-03-15,24.3,25.63,25.65,23.96,8728283
2024-03-22,25.84,26.3,28.16,25.3,10849632
2024-03-29,26.41,26.43,26.88,24.2,7970245
2024-04-03,26.44,26.52,27.63,25.73,5513281
2024-04-12,26.3,23.48,26.3,23.23,7724620
2024-04-19,23.33,20.5,23.77,19.1,5247309
2024-04-26,20.3,21.23,21.38,19.43,3380132
2024-04-30,21.34,20.77,21.94,20.3,2263509
2024-05-10,20.87,21.48,22.2,20.87,4058061
2024-05-17,21.4,21.05,21.43,20.03,3106316
2024-05-24,21.05,19.64,21.36,19.62,3242772
2024-05-31,19.64,20.55,20.74,19.13,3273874
2024-06-07,20.5,18.17,20.64,17.83,3777521
2024-06-14,18.17,20.56,22.46,17.37,9214791
2024-06-21,20.31,23.7,26.66,19.95,18272973
2024-06-28,23.41,20.73,25.41,19.73,10719570
2024-07-05,20.98,19.31,21.54,18.28,6118163
2024-07-12,19.41,19.08,19.57,18.24,4004262
