日期,开盘,收盘,最高,最低,周成交量
2023-03-31,9.79,9.66,9.8,9.57,111365800
2023-04-07,9.65,10.07,10.07,9.61,115717296
2023-04-14,10.05,10.14,10.33,9.98,83663200
2023-04-21,10.14,9.8,10.23,9.77,20115100
2023-04-28,9.73,9.66,9.75,9.41,3637100
2023-05-05,9.7,9.42,9.7,9.42,806900
2023-05-12,9.4,9.22,9.4,9.16,2349800
2023-05-19,9.16,9.23,9.36,9.11,7857200
2023-05-26,9.26,9.24,9.5,9.08,5485300
2023-06-02,9.15,9.05,9.25,8.96,5543400
2023-06-09,8.99,8.6,8.99,8.46,6421300
2023-06-16,8.57,8.64,8.7,8.53,4949500
2023-06-21,8.64,8.41,8.92,8.4,1478500
2023-06-30,8.38,8.51,8.56,8.33,8205400
2023-07-07,8.56,8.36,8.66,8.36,4318600
2023-07-14,8.33,8.53,8.59,8.29,2829100
2023-07-21,8.45,8.51,8.66,8.33,2363900
2023-07-28,8.51,8.99,9.01,8.51,8070000
2023-08-04,8.99,8.62,8.99,8.58,5807800
2023-08-11,8.63,8.43,8.63,8.28,2293700
2023-08-18,8.43,8.24,8.46,8.19,2133800
2023-08-25,8.23,7.76,8.28,7.76,2297100
2023-09-01,7.84,7.97,8.17,7.77,964100
2023-09-08,7.98,7.87,8.04,7.82,1676700
2023-09-15,7.89,8.09,8.16,7.89,1754600
2023-09-22,8.09,8.24,8.26,8.05,2008600
2023-09-28,8.26,8.38,8.44,8.24,2383700
2023-10-13,8.36,8.74,8.8,8.07,2271700
2023-10-20,8.77,8.18,8.77,8.17,6580400
2023-10-27,8.1,8.62,8.68,8.1,1697700
2023-11-03,8.57,8.82,8.96,8.57,2467600
2023-11-10,8.9,9.03,9.2,8.9,2499700
2023-11-17,9.0,8.98,9.04,8.88,1778200
2023-11-24,8.98,9.14,9.22,8.98,2738890
2023-12-01,9.05,9.23,9.5,9.0,8394100
2023-12-08,9.2,8.95,9.2,8.92,7733400
2023-12-15,8.89,8.72,9.04,8.71,9652900
2023-12-22,8.74,8.44,8.77,8.44,13836200
2023-12-29,8.49,8.86,8.9,8.48,11608400
2024-01-05,8.86,8.46,8.86,8.46,6622200
2024-01-12,8.47,8.15,8.47,8.15,6356300
2024-01-19,8.12,7.7,8.13,7.56,9703400
2024-01-26,7.64,7.38,7.64,7.16,7493900
2024-02-02,7.38,6.52,7.38,6.38,10890700
2024-02-08,6.46,7.42,7.54,6.08,10628600
2024-02-23,7.41,7.61,7.63,7.38,1850000
2024-03-01,7.61,7.77,8.01,7.54,5017600
2024-03-08,7.77,7.49,7.97,7.43,4137300
2024-03-15,7.56,7.86,8.17,7.46,2629900
2024-03-22,7.88,7.57,8.16,7.52,4805100
2024-03-29,7.51,7.26,7.56,7.18,12614500
2024-04-03,7.33,7.32,7.45,7.32,3596800
2024-04-12,7.33,7.11,7.35,7.11,4652200
2024-04-19,7.06,6.85,7.13,6.8,7210600
2024-04-26,6.91,7.01,7.02,6.67,9054300
2024-04-30,7.08,7.13,7.16,7.07,802700
2024-05-10,7.2,7.29,7.45,7.2,1298400
2024-05-17,7.22,7.07,7.23,7.0,10730600
2024-05-24,7.14,6.74,7.14,6.74,2660400
2024-05-31,6.68,6.69,6.77,6.6,4963300
2024-06-07,6.69,6.46,6.75,6.44,4341900
2024-06-14,6.46,6.47,6.65,6.42,3234700
2024-06-21,6.53,6.3,6.53,6.25,17027000
2024-06-28,6.24,6.05,6.24,6.04,7764300
2024-07-05,6.01,6.0,6.12,5.83,6163100
2024-07-12,5.94,6.03,6.07,5.74,5806200
2024-07-19,5.97,6.17,6.2,5.72,4318700
2024-07-26,6.16,5.81,6.2,5.79,5977600
2024-08-02,6.09,5.99,6.12,5.71,3747000
2024-08-09,5.98,5.94,6.11,5.93,2504200
2024-08-16,5.93,5.9,6.08,5.83,2405700
2024-08-23,5.95,5.54,5.98,5.52,1173100
2024-08-30,5.57,5.69,5.78,5.51,413100
2024-09-06,5.68,5.51,5.69,5.51,3668400
2024-09-13,5.51,5.44,5.64,5.39,3799200
2024-09-20,5.4,5.42,5.54,5.36,1107200
2024-09-27,5.39,6.26,6.41,5.37,1687000
2024-09-30,6.44,6.89,6.89,6.44,629800
2024-10-11,7.58,6.78,7.93,6.72,6260500
2024-10-18,6.79,6.88,7.07,6.5,5229900
2024-10-25,6.94,7.03,7.13,6.78,21581600
2024-11-01,6.96,6.69,7.07,6.65,6231000
2024-11-08,6.69,7.08,7.22,6.61,8107200
2024-11-15,7.08,6.85,7.59,6.85,17729500
2024-11-22,6.84,6.67,7.0,6.67,4997800
2024-11-29,6.68,6.87,6.93,6.62,4846700
2024-12-06,6.83,6.96,7.0,6.83,4933200
2024-12-13,7.02,6.81,7.08,6.8,6760700
2024-12-20,6.87,6.72,6.87,6.58,4173510
2024-12-27,6.72,6.59,6.72,6.54,4999800
2025-01-03,6.58,6.16,6.58,6.14,4421500
2025-01-10,6.22,5.97,6.32,5.97,3907100
2025-01-17,5.97,6.17,6.23,5.95,6195809
2025-01-24,6.23,6.15,6.27,6.1,3344100
2025-01-27,6.21,6.13,6.21,6.13,329100
2025-02-07,6.19,6.32,6.52,6.15,10675000
2025-02-14,6.27,6.48,6.48,6.04,7357100
2025-02-21,6.47,6.59,6.64,6.36,4484600
2025-02-28,6.59,6.47,6.67,6.4,3930200
2025-03-07,6.42,6.52,6.71,6.42,2899500
2025-03-14,6.53,6.57,6.62,6.4,1895600
2025-03-21,6.57,6.5,6.71,6.49,3458300
2025-03-28,6.56,6.62,6.75,6.41,1914400
2025-04-03,6.63,6.72,6.83,6.37,5565600
2025-04-11,6.66,6.4,6.66,5.93,8749300
2025-04-18,6.46,6.34,6.54,6.29,3332900
2025-04-25,6.28,6.33,6.44,6.27,2317200
2025-04-30,6.28,6.28,6.31,6.23,2263500
2025-05-09,6.31,6.3,6.43,6.27,3955300
2025-05-16,6.3,6.38,6.45,6.17,13992700
2025-05-23,6.38,6.51,6.6,6.35,9192700
2025-05-30,6.51,6.72,6.79,6.4,2522700
2025-06-06,6.72,6.83,7.01,6.69,4675700
2025-06-13,6.83,6.92,7.1,6.83,7930200
2025-06-20,6.86,6.68,7.05,6.61,10645200
2025-06-27,6.62,6.84,6.96,6.62,3633900
2025-07-04,6.85,7.15,7.2,6.82,3847700
2025-07-11,7.08,7.23,7.26,7.0,1960200
2025-07-18,7.16,7.52,7.59,7.16,2405200
2025-07-25,7.5,7.74,8.01,7.4,18258500
2025-08-01,7.72,7.88,8.09,7.66,13791800
2025-08-08,7.76,7.79,8.52,7.65,9792900
2025-08-15,7.79,7.99,8.13,7.79,6175800
2025-08-22,7.99,8.11,8.25,7.92,6357400
2025-08-29,8.19,8.07,8.38,7.73,5225800
2025-09-05,8.1,8.13,8.52,7.83,7038600
2025-09-12,8.2,8.24,8.52,7.82,10632700
2025-09-19,8.08,7.86,8.37,7.82,11090100
2025-09-26,7.87,7.71,7.95,7.56,5320600
2025-09-30,7.66,7.81,7.85,7.61,1374000
2025-10-10,7.88,7.72,7.88,7.72,2093800
2025-10-17,7.57,7.54,7.78,7.5,5922800
2025-10-24,7.61,7.52,7.93,7.41,8106000
2025-10-31,7.54,7.9,7.9,7.54,16056900
2025-11-07,7.88,7.69,7.88,7.6,16702900
2025-11-14,7.65,7.94,8.04,7.64,13892600
2025-11-21,7.93,7.29,8.15,7.28,12721100
2025-11-28,7.31,7.47,7.6,7.3,2792700
2025-12-05,7.42,7.36,7.49,7.25,2709200
2025-12-12,7.39,7.23,7.41,7.17,8326000
2025-12-19,7.2,7.15,7.22,7.0,2722000
2025-12-26,7.16,7.14,7.18,7.07,1676300
2025-12-31,7.21,7.02,7.22,7.0,1535300
2026-01-09,7.01,7.56,7.57,7.01,4023100
2026-01-16,7.68,7.45,7.8,7.45,5092500
2026-01-22,7.46,7.3,7.46,7.27,3213200
