日期,开盘,收盘,最高,最低,周成交量
2023-02-17,1001.46,987.71,1042.93,964.69,6590547
2023-02-24,974.4,1005.07,1054.48,966.88,6567835
2023-03-03,1005.07,1041.85,1070.01,994.86,7618460
2023-03-10,1034.15,972.01,1071.67,967.67,5308226
2023-03-17,959.18,925.03,983.17,918.07,3111439
2023-03-24,924.08,956.12,968.05,902.58,3660359
2023-03-31,950.1,943.52,957.89,917.53,2981592
2023-04-07,945.23,928.7,972.91,923.12,2569556
2023-04-14,926.94,892.06,926.94,885.06,2213841
2023-04-21,886.64,862.15,921.78,848.29,2130834
2023-04-28,861.29,881.54,888.25,809.01,2224285
2023-05-05,884.1,882.07,895.99,872.67,727573
2023-05-12,882.03,867.7,890.17,855.3,1330252
2023-05-19,865.3,857.26,874.11,842.03,1160796
2023-05-26,859.56,843.75,875.58,831.4,1358829
2023-06-02,844.87,889.7,891.91,826.61,1614257
2023-06-09,885.24,878.3,913.46,862.6,4517599
2023-06-16,868.75,873.53,896.53,852.51,3009749
2023-06-21,875.26,821.41,875.26,821.22,1231413
2023-06-30,818.55,819.5,829.08,791.45,1383115
2023-07-07,817.77,819.64,848.17,810.48,2111511
2023-07-14,817.22,822.93,829.42,804.53,1046510
2023-07-21,822.21,905.14,906.0,807.43,4373171
2023-07-28,883.81,874.77,930.35,861.13,6661360
2023-08-04,879.58,883.02,920.37,866.67,5089552
2023-08-11,881.03,868.58,905.56,862.1,4841066
2023-08-18,857.97,822.98,864.75,811.24,3128085
2023-08-25,818.07,794.28,827.54,782.56,1912852
2023-09-01,822.54,839.0,848.99,802.35,2927661
2023-09-08,836.54,830.78,855.89,823.24,1927595
2023-09-15,829.51,815.09,843.39,813.52,1256114
2023-09-22,812.88,807.19,839.84,792.22,1391505
2023-09-28,810.27,801.39,810.27,794.43,622647
2023-10-13,804.99,770.21,804.99,767.84,904360
2023-10-20,770.17,731.53,770.17,725.94,998344
2023-10-27,728.39,755.99,759.92,707.99,1219991
2023-11-03,755.12,763.8,768.06,752.86,930304
2023-11-10,765.7,767.24,776.85,760.84,832262
2023-11-17,766.41,778.66,789.56,764.9,1567363
2023-11-24,779.6,839.98,840.69,776.53,2616494
2023-12-01,829.99,832.08,848.0,822.51,3190554
2023-12-08,830.17,829.29,895.5,814.48,4853561
