日期,开盘,收盘,最高,最低,周成交量
2015-10-09,9.41,9.41,9.41,9.41,1026400
2015-10-16,8.47,6.92,8.47,6.69,491291123
2015-10-23,6.93,6.96,7.49,6.49,450409087
2015-10-30,7.06,6.52,7.1,6.33,227799915
2015-11-06,6.44,6.49,6.58,6.15,228700401
2015-11-13,6.53,6.64,7.11,6.4,333737771
2015-11-20,6.53,6.68,6.88,6.49,245152016
2015-11-24,6.74,7.67,7.67,6.67,216299108
2015-12-04,7.65,8.16,8.9,7.0,674181665
2015-12-11,8.21,8.14,9.79,8.08,601694890
2015-12-18,7.99,8.49,8.96,7.8,316906831
2015-12-25,8.44,8.26,8.86,8.04,245385605
2015-12-31,8.34,8.03,8.34,7.87,116889242
2016-01-08,8.07,6.24,8.08,5.66,175144199
2016-01-15,6.29,5.94,6.67,5.61,205875493
2016-01-22,5.66,5.72,6.29,5.54,156933266
2016-01-29,5.76,5.02,5.89,4.47,199111689
2016-02-05,4.92,5.26,5.5,4.69,142279578
2016-02-19,5.02,5.46,5.76,4.96,142706238
2016-02-26,5.53,5.27,5.98,5.03,170665223
2016-03-04,5.26,5.03,5.4,4.74,154375726
2016-03-11,5.11,5.02,5.33,4.91,96922830
2016-03-18,5.05,5.48,5.5,5.0,125696891
2016-03-25,5.49,5.35,5.65,5.3,186055684
2016-04-01,5.37,5.25,5.49,5.1,86467390
2016-04-08,5.3,5.97,5.97,5.22,174845133
2016-04-15,6.04,6.24,6.48,5.81,286681980
2016-04-22,6.17,5.77,6.22,5.54,136970011
2016-04-29,5.71,5.8,5.86,5.57,94468316
2016-05-06,5.81,5.59,6.05,5.58,93105627
2016-05-13,5.57,5.17,5.57,5.02,107525642
2016-05-20,5.17,5.3,5.53,5.02,121061175
2016-05-27,5.3,5.18,5.37,5.1,57355213
2016-06-03,5.13,5.57,5.7,5.11,154571482
2016-06-08,5.56,5.62,5.65,5.46,48437209
2016-06-17,5.56,5.4,5.62,5.21,86518463
2016-06-24,5.38,5.21,5.4,5.1,93038127
2016-07-01,5.18,5.34,5.37,5.15,77069437
2016-07-08,5.31,5.43,5.55,5.29,93856311
2016-07-15,5.44,5.6,5.97,5.39,139764301
2016-07-22,5.56,5.55,5.78,5.54,72785489
2016-07-29,5.55,5.28,5.64,5.23,62477121
2016-08-05,5.27,5.27,5.34,5.16,37411176
2016-08-12,5.27,5.29,5.35,5.2,52935974
2016-08-19,5.29,5.47,5.64,5.25,111974247
2016-08-26,5.53,5.54,5.72,5.37,122340578
2016-09-02,5.55,5.47,5.63,5.42,68064026
2016-09-09,5.49,5.52,5.58,5.4,132555342
2016-09-14,5.43,5.49,5.81,5.41,144310846
2016-09-23,5.5,5.46,5.66,5.41,80414759
2016-09-30,5.43,5.28,5.45,5.25,51126276
2016-10-14,5.31,5.52,5.65,5.3,85656368
2016-10-21,5.54,5.46,5.55,5.37,67781939
2016-10-28,5.49,5.8,6.0,5.46,201502301
2016-11-04,5.8,5.65,5.89,5.63,102726477
2016-11-11,5.6,5.78,5.87,5.51,101547484
2016-11-18,5.75,5.63,5.85,5.61,82244538
2016-11-25,5.62,5.56,5.7,5.46,87262034
2016-12-02,5.57,5.36,5.6,5.35,72915886
2016-12-09,5.28,5.39,5.41,5.27,45744692
2016-12-16,5.39,5.19,5.4,5.04,50200096
2016-12-23,5.18,5.15,5.29,5.12,42585444
2016-12-30,5.14,5.14,5.16,5.09,27869576
2017-01-06,5.16,5.3,5.44,5.1,46750666
2017-01-13,5.33,5.16,5.33,5.12,32085706
2017-01-20,5.13,5.02,5.15,4.78,51339968
2017-01-26,5.02,5.0,5.06,4.92,19271270
2017-02-03,5.0,4.98,5.0,4.95,3085271
2017-02-10,4.98,5.06,5.08,4.92,48444557
2017-02-17,5.06,5.03,5.13,4.98,37268502
2017-02-24,5.04,5.11,5.15,4.99,55845001
2017-03-03,5.08,5.0,5.1,4.95,34553983
2017-03-10,5.02,5.01,5.09,4.98,37881396
2017-03-17,5.0,4.91,5.0,4.9,60570431
2017-03-24,4.92,4.86,4.92,4.79,43540693
2017-03-31,4.85,4.68,4.92,4.65,41676098
2017-04-07,4.7,4.68,4.75,4.65,35465172
2017-04-14,4.67,4.57,4.71,4.54,50375387
2017-04-21,4.54,4.19,4.57,4.15,65695854
2017-04-28,4.18,4.24,4.25,3.98,44433201
2017-05-05,4.24,4.06,4.24,4.03,26708371
2017-05-12,4.06,3.68,4.06,3.56,54284003
2017-05-19,3.69,3.84,3.96,3.5,46134236
2017-05-26,3.81,3.66,3.85,3.55,33850242
2017-06-02,3.72,3.56,3.73,3.48,19843453
2017-06-09,3.56,3.65,3.71,3.54,30861300
2017-06-16,3.63,3.68,3.72,3.56,35266991
2017-06-23,3.7,3.67,3.82,3.62,48537202
2017-06-30,3.69,3.68,3.76,3.62,28652588
2017-07-07,3.67,3.68,3.7,3.64,36146624
2017-07-14,3.67,3.87,3.95,3.66,108313497
2017-07-21,3.87,3.86,3.93,3.6,71489104
2017-07-28,3.83,3.88,4.02,3.81,91296438
