日期,开盘,收盘,最高,最低,周成交量
2020-10-16,36.19,41.94,47.77,36.19,24965926
2020-10-23,41.13,37.4,41.8,37.31,16925918
2020-10-30,37.01,36.39,37.87,36.31,8343239
2020-11-06,36.24,35.44,36.58,34.36,8595800
2020-11-13,35.55,36.77,37.96,35.55,10443757
2020-11-20,36.77,37.85,40.49,36.38,17452197
2020-11-27,37.85,37.8,37.9,36.65,7926629
2020-12-04,37.9,37.29,40.19,37.27,16203806
2020-12-11,37.2,35.19,37.24,34.85,5297076
2020-12-18,35.12,33.49,35.34,33.46,4376048
2020-12-25,33.46,30.89,33.47,30.3,5348593
2020-12-31,30.82,30.89,31.22,30.02,3066836
2021-01-08,30.78,28.8,31.48,27.62,4474369
2021-01-15,28.9,28.7,28.98,26.69,3993086
2021-01-22,28.35,28.56,29.63,27.81,3658141
2021-01-29,28.55,28.18,29.85,27.73,4603375
2021-02-05,27.9,28.78,29.6,27.52,4295864
2021-02-10,28.5,30.13,30.15,28.4,3145168
2021-02-19,30.35,30.75,30.95,29.91,2713837
2021-02-26,30.63,29.31,31.42,28.5,4949657
2021-03-05,29.6,29.3,29.79,28.77,3130133
2021-03-12,29.5,28.45,29.95,27.9,3248084
2021-03-19,28.34,30.3,30.39,28.2,4170985
2021-03-26,30.2,31.5,33.73,29.97,12094456
2021-04-02,32.0,46.13,46.13,31.48,26390251
2021-04-09,44.05,54.72,61.39,44.04,46857616
2021-04-16,50.05,41.1,57.8,39.58,60413741
2021-04-23,41.0,37.25,41.88,37.0,34068638
2021-04-30,37.25,36.43,38.32,35.52,18976302
2021-05-07,36.35,36.25,37.25,36.0,5863185
2021-05-14,36.29,28.02,38.77,27.5,17407001
2021-05-21,27.61,28.39,29.46,26.78,23337005
2021-05-28,28.58,28.54,30.57,28.03,29994692
2021-06-04,28.13,28.41,32.08,27.76,42043036
2021-06-11,28.13,26.52,28.85,26.38,18286875
2021-06-18,26.48,25.52,26.48,24.78,9096421
2021-06-25,25.3,25.18,26.25,24.86,9204656
2021-07-02,25.15,23.82,26.18,23.71,9404534
2021-07-09,23.56,24.16,24.67,23.56,6029920
2021-07-16,24.26,23.62,24.76,23.58,6186314
2021-07-23,23.51,22.53,23.8,22.42,6690185
2021-07-30,22.53,21.42,22.65,20.58,5922969
2021-08-06,21.65,21.61,22.27,21.12,5043608
2021-08-13,21.67,22.09,22.88,21.67,5619842
2021-08-20,22.11,23.19,26.66,22.05,24396984
2021-08-27,23.01,23.39,24.16,21.75,15564236
2021-09-03,23.11,23.94,24.76,22.75,15144173
2021-09-10,23.87,23.3,24.69,23.28,11924386
2021-09-17,23.1,22.18,23.45,21.98,7846212
2021-09-24,22.08,21.4,22.08,21.35,2732000
2021-09-30,21.4,21.75,22.81,20.69,3914372
2021-10-08,21.75,21.86,22.08,21.52,597297
2021-10-15,21.85,20.97,21.99,20.92,2992581
2021-10-22,20.89,19.75,20.97,19.6,3625359
2021-10-29,19.67,18.2,19.87,17.68,3744915
2021-11-05,18.31,18.57,18.79,18.0,2746470
2021-11-12,18.72,19.22,19.48,18.43,3966668
2021-11-19,19.23,19.57,19.78,19.08,5445453
2021-11-26,19.57,19.22,19.85,19.22,4065885
2021-12-03,18.98,19.88,19.98,18.81,3940630
2021-12-10,19.86,19.87,19.95,19.29,4343588
2021-12-17,19.9,21.18,21.86,19.9,13730595
2021-12-24,21.2,20.58,21.47,20.11,7938289
2021-12-31,20.43,20.57,21.25,20.2,6209411
2022-01-07,20.58,21.22,22.14,20.36,6323829
2022-01-14,21.3,20.84,21.84,20.82,7123915
2022-01-21,20.86,22.14,23.88,20.56,21563094
2022-01-28,21.95,24.14,26.01,21.28,43542423
2022-02-11,24.21,28.28,32.13,24.21,63258392
2022-02-18,27.05,25.51,30.0,24.5,58241434
2022-02-25,25.26,22.7,26.2,21.89,36331736
2022-03-04,22.8,21.14,22.99,21.05,16339170
2022-03-11,21.13,20.18,21.5,19.06,16650299
2022-03-18,19.91,19.92,20.13,18.13,15341856
2022-03-25,20.13,20.18,21.46,19.82,22919483
2022-04-01,20.01,18.74,20.32,18.73,14639331
2022-04-08,18.66,21.18,21.18,18.64,9163169
2022-04-15,23.28,18.01,23.3,17.91,53748913
2022-04-22,17.83,17.42,19.61,17.22,18675761
2022-04-29,17.16,17.11,18.04,16.03,25440263
2022-05-06,17.2,16.78,17.7,16.73,6085607
2022-05-13,16.98,18.04,18.55,16.81,19705865
2022-05-20,18.1,19.8,19.8,16.86,14969010
2022-05-27,19.8,18.41,21.48,18.15,57076678
2022-06-02,18.4,17.85,18.54,17.4,18451923
2022-06-10,17.79,17.67,18.09,17.45,14407420
2022-06-17,17.5,17.55,17.87,17.0,12021797
2022-06-24,17.55,17.99,18.18,17.11,12023801
2022-07-01,17.99,18.08,18.87,17.73,16396557
2022-07-08,18.08,18.17,19.19,17.76,12686693
2022-07-15,18.12,16.14,18.35,16.14,14863388
2022-07-22,15.89,16.65,17.48,15.77,11189352
2022-07-29,16.6,16.7,16.92,16.3,6422143
2022-08-05,16.69,15.98,16.79,15.55,7978614
2022-08-12,15.97,17.25,18.2,15.86,13022931
2022-08-19,17.08,16.71,17.86,16.64,13920963
2022-08-26,16.7,15.88,16.76,15.87,6037411
2022-09-02,15.64,16.51,16.85,15.46,9133584
2022-09-09,16.5,16.51,17.16,16.35,9721584
2022-09-16,16.5,16.6,18.0,16.06,22287654
2022-09-23,16.99,16.65,17.65,16.01,22154992
2022-09-30,16.37,14.9,16.57,14.88,17456106
2022-10-14,14.88,15.46,15.88,14.71,11301101
2022-10-21,15.4,17.28,17.28,15.4,16503081
2022-10-28,17.03,15.01,18.0,14.93,36285711
2022-11-04,14.77,16.25,16.85,14.65,19955230
2022-11-11,16.3,16.8,17.22,16.22,13698027
2022-11-18,16.88,16.03,17.08,15.98,11126367
2022-11-25,16.0,16.36,16.7,15.82,13081324
2022-12-02,16.1,16.6,16.93,15.82,10881511
2022-12-09,16.62,15.96,16.92,15.95,8673390
2022-12-16,15.96,15.55,15.96,15.42,7128757
2022-12-23,15.56,15.09,15.56,14.7,6012806
2022-12-30,14.97,14.8,15.35,14.7,5508983
2023-01-06,14.75,15.13,15.27,14.69,4047942
2023-01-13,15.16,14.97,15.35,14.86,3924258
2023-01-20,14.97,15.34,15.39,14.78,4313246
2023-02-03,15.49,15.94,16.19,15.37,8071820
2023-02-10,15.94,16.3,16.31,15.77,6213855
2023-02-17,16.29,16.35,16.84,15.9,10307541
2023-02-24,16.27,16.58,17.25,16.27,15295733
2023-03-03,16.5,17.23,17.6,16.12,13440337
2023-03-10,17.34,17.22,17.92,16.8,14038703
2023-03-17,17.5,18.6,22.38,17.49,75503004
2023-03-24,18.71,17.0,19.38,16.93,49617429
2023-03-31,17.01,16.29,17.14,16.22,18384484
2023-04-07,16.29,15.82,16.4,15.81,11454234
2023-04-14,15.9,16.0,16.1,15.37,12761965
2023-04-21,15.94,14.8,16.44,14.71,15087978
2023-04-28,14.72,15.48,15.73,14.46,11924336
2023-05-05,15.25,16.17,16.19,15.21,5877103
2023-05-12,16.17,15.95,16.45,15.77,10834724
2023-05-19,15.9,16.02,16.26,15.59,5719321
2023-05-26,15.97,16.22,16.5,15.65,8061499
2023-06-02,16.26,15.82,16.34,15.69,6273414
2023-06-09,15.93,15.83,16.29,15.59,7279170
2023-06-16,15.7,16.25,16.47,15.34,6784831
2023-06-21,16.18,15.79,16.32,15.78,3591225
2023-06-30,15.73,16.38,16.45,15.31,7193114
2023-07-07,16.44,16.25,16.72,16.21,5836337
2023-07-14,16.33,16.46,16.48,16.13,4257798
2023-07-21,16.58,17.16,17.7,16.46,18374138
2023-07-28,17.17,17.42,19.0,17.02,24479265
2023-08-04,17.27,16.75,17.61,16.74,11055673
2023-08-11,16.92,16.43,17.35,16.4,8581001
2023-08-18,16.37,17.39,17.7,16.11,7307947
2023-08-25,17.53,16.77,17.88,16.65,9838864
2023-09-01,17.6,17.71,18.08,17.09,11988088
2023-09-08,17.89,17.44,18.41,17.41,7758083
2023-09-15,17.45,16.79,17.59,16.69,5718117
2023-09-22,16.79,17.4,17.42,16.56,5329866
2023-09-28,17.33,17.84,17.99,16.95,5137359
2023-10-13,17.85,16.62,17.94,16.5,8340732
2023-10-20,16.59,16.35,16.96,16.26,5399378
2023-10-27,16.27,17.28,18.14,15.92,13142829
2023-11-03,17.26,17.4,17.57,17.07,7531348
2023-11-10,17.46,17.59,17.82,17.26,7046455
2023-11-17,17.59,17.98,18.3,17.5,6503095
2023-11-24,17.93,17.86,18.25,17.74,5606542
2023-12-01,17.95,17.99,18.13,17.55,5698617
2023-12-08,18.0,17.23,18.58,17.23,9752030
2023-12-15,17.18,18.08,18.18,17.09,6982979
2023-12-22,18.0,18.17,18.57,17.5,11085649
2023-12-29,18.1,18.07,18.15,17.22,7333057
