日期,开盘,收盘,最高,最低,周成交量
2015-11-13,9.6,14.06,14.06,9.6,89882262
2015-11-20,14.06,13.16,14.6,12.8,254937401
2015-11-27,13.18,12.07,13.7,11.96,137110780
2015-12-04,12.5,13.0,13.65,11.97,124610754
2015-12-11,13.1,11.73,13.54,11.6,101103658
2015-12-18,11.41,12.43,12.78,11.3,82312478
2015-12-25,12.37,12.88,13.32,12.24,101405657
2015-12-31,12.97,12.21,13.02,12.15,52105057
2016-01-08,12.22,9.73,12.28,9.14,67157378
2016-01-15,9.38,8.73,9.82,8.52,76041509
2016-01-22,8.42,9.0,9.5,8.42,67213035
2016-01-29,9.3,8.64,9.87,8.1,83895454
2016-02-05,8.64,9.01,9.2,8.3,63611300
2016-02-18,8.76,9.39,9.9,8.65,68711660
2016-02-26,9.3,8.97,9.5,8.61,20138833
2016-03-04,8.75,8.27,8.9,7.91,70040665
2016-03-11,8.4,9.1,9.55,8.4,107421983
2016-03-18,9.28,9.68,9.77,8.85,102521130
2016-03-25,9.75,9.74,10.13,9.52,102858917
2016-04-01,9.85,9.47,10.01,9.1,83405038
2016-04-08,9.4,9.57,10.18,9.36,77114230
2016-04-13,9.73,11.11,11.5,9.7,156335141
2016-04-22,11.0,11.83,11.86,10.57,124854447
2016-04-29,11.91,12.13,12.85,11.33,172348302
2016-05-06,12.04,12.66,13.18,12.04,111403396
2016-05-13,12.59,11.34,12.66,11.21,107682751
2016-05-20,11.5,12.7,13.13,11.5,164386079
2016-05-27,12.85,12.68,13.47,12.36,113812557
2016-06-03,12.56,12.97,13.73,12.51,145340968
2016-06-08,13.03,13.31,13.36,12.98,61747236
2016-06-17,13.1,11.85,13.63,11.49,220266498
2016-06-24,11.9,12.03,12.83,11.51,179593489
2016-07-01,12.04,10.58,12.13,10.52,214238786
2016-07-08,10.52,10.76,11.08,10.5,155103707
2016-07-15,10.76,10.46,10.79,10.37,133852710
2016-07-22,10.48,10.21,10.57,10.15,82617786
2016-07-29,10.23,9.34,10.34,9.25,85928797
2016-08-05,9.29,9.34,9.44,9.11,55837622
2016-08-12,9.35,9.4,9.55,9.2,52243807
2016-08-19,9.45,9.87,10.05,9.34,86131740
2016-08-26,9.84,9.49,9.84,9.38,53771502
2016-09-02,9.49,9.43,9.73,9.38,54644030
2016-09-09,9.46,9.7,9.96,9.42,86539643
2016-09-14,9.55,9.41,9.57,9.4,29770547
2016-09-23,9.41,9.43,9.57,9.38,39768722
2016-09-30,9.43,9.32,9.46,9.1,46244787
2016-10-14,9.57,9.74,10.15,9.57,111817024
2016-10-21,9.69,10.02,10.08,9.51,110995602
2016-10-28,10.03,9.67,10.15,9.67,82356875
2016-11-04,9.66,9.65,9.75,9.46,62227980
2016-11-11,9.61,9.69,9.69,9.34,84409061
2016-11-18,9.66,9.77,9.99,9.64,83790666
2016-11-25,9.78,10.19,10.52,9.73,140075587
2016-12-02,10.18,9.96,10.39,9.79,124324130
2016-12-09,9.89,9.72,10.15,9.67,98782600
2016-12-16,9.84,9.3,9.89,9.0,67575986
2016-12-23,9.32,9.22,9.47,9.16,47076360
2016-12-30,9.13,9.19,9.57,9.02,46845232
2017-01-06,9.2,9.22,9.43,9.19,36151098
2017-01-13,9.23,8.84,9.45,8.78,56654675
2017-01-20,8.8,8.44,8.8,8.06,47000121
2017-01-26,8.52,8.56,8.64,8.44,26556650
2017-02-03,8.56,8.51,8.62,8.47,4773331
2017-02-10,8.55,8.84,8.95,8.5,53391059
2017-02-17,8.81,8.64,8.95,8.62,42460486
2017-02-24,8.66,8.97,9.05,8.6,59251440
2017-03-03,8.97,8.85,9.06,8.73,41601597
2017-03-10,8.84,8.81,9.13,8.75,47921242
2017-03-17,8.83,8.81,8.99,8.74,39014689
2017-03-24,8.81,8.8,9.0,8.74,42339854
2017-03-31,8.82,8.4,8.87,8.34,39103996
2017-04-07,8.4,8.62,8.72,8.4,29389330
2017-04-14,8.6,9.22,9.68,8.46,145553589
2017-04-21,9.39,8.99,9.63,8.92,156578723
2017-04-28,9.0,11.11,11.42,8.86,300772846
2017-05-05,11.3,11.79,12.88,11.08,601276157
2017-05-12,11.9,11.65,12.75,10.93,728515776
2017-05-19,11.6,13.32,14.52,11.35,890596395
2017-05-26,13.78,11.81,14.55,11.37,644239356
2017-06-02,11.91,10.74,11.98,10.24,273045485
2017-06-09,10.77,10.65,11.24,10.33,348716573
2017-06-16,10.77,10.81,10.92,10.4,293435387
2017-06-23,10.89,9.99,11.23,9.61,374912349
2017-06-30,9.87,9.82,10.26,9.75,200854471
2017-07-07,9.86,9.92,10.12,9.79,153205125
2017-07-14,9.9,9.51,10.28,9.42,186344194
2017-07-21,9.54,8.88,9.55,8.37,158772890
2017-07-28,8.83,8.98,9.17,8.72,130821855
2017-08-04,8.95,9.51,9.77,8.94,176238353
2017-08-11,9.44,9.76,10.15,9.39,168000856
2017-08-18,9.87,10.34,10.97,9.81,265469641
2017-08-25,10.4,10.96,11.6,10.31,261619764
2017-09-01,11.0,11.33,11.55,10.75,232711570
2017-09-08,11.3,11.06,12.16,10.71,210881768
2017-09-15,11.04,11.98,12.4,11.01,221872525
2017-09-22,11.96,12.16,12.76,11.75,176853870
2017-09-29,12.17,12.34,12.63,11.84,134765498
2017-10-13,12.52,12.51,12.73,12.08,121853389
2017-10-20,12.62,11.07,12.62,10.71,120673547
2017-10-27,11.07,11.2,11.59,11.02,74444867
2017-11-03,11.06,10.22,11.08,9.8,107096846
2017-11-10,10.1,10.0,10.45,9.91,92415621
2017-11-17,9.95,10.43,10.98,9.87,125622875
2017-11-24,10.21,9.85,10.63,9.39,90451543
2017-12-01,9.84,9.44,10.14,9.24,68108049
2017-12-08,9.43,8.97,9.48,8.57,66250018
2017-12-15,8.96,9.63,9.65,8.93,57495824
2017-12-22,9.6,9.53,9.68,8.98,65742071
2017-12-29,9.53,9.12,9.53,8.95,54617189
2018-01-05,9.11,9.75,10.33,9.08,115283611
2018-01-12,9.74,9.94,10.67,9.61,126666441
2018-01-19,9.91,10.14,10.19,9.56,85035977
2018-01-26,10.15,10.03,10.52,9.91,82562532
2018-01-30,10.07,9.58,10.14,9.57,29471313
2018-02-09,8.62,6.98,8.62,6.98,49301602
2018-02-14,6.82,5.94,7.0,5.52,102660053
2018-02-23,5.99,6.27,6.46,5.79,64262873
2018-03-02,6.31,6.42,6.56,6.14,113202338
2018-03-09,6.48,6.93,6.96,6.21,113257690
2018-03-16,6.99,7.01,7.59,6.86,115914005
2018-03-23,6.92,6.4,7.27,6.33,103132905
2018-03-30,6.25,7.02,7.06,6.21,95548278
2018-04-04,7.1,6.86,7.26,6.62,71134018
2018-04-13,6.8,6.82,7.03,6.57,83177652
2018-04-20,6.89,6.38,6.94,6.23,72288031
2018-04-27,6.4,6.07,6.43,5.96,59187153
2018-05-04,6.06,5.84,6.12,5.53,35772316
2018-05-11,5.97,7.3,7.74,5.97,275003565
2018-05-18,7.17,8.28,8.65,7.01,282232576
2018-05-25,8.2,7.63,8.26,7.49,189921769
2018-06-01,7.49,7.46,7.75,7.02,96759946
2018-06-08,7.47,7.51,7.94,7.1,86986353
2018-06-15,7.4,6.66,7.53,6.66,51120238
2018-06-22,6.45,6.05,6.46,5.87,43050852
2018-06-29,6.2,6.5,6.76,6.01,62237634
2018-07-06,6.44,6.05,6.67,5.65,50750173
2018-07-13,6.04,6.1,6.37,5.9,60946757
2018-07-20,6.1,5.85,6.14,5.68,47974849
2018-07-27,5.88,6.08,6.32,5.8,63742284
2018-08-03,6.03,5.8,6.36,5.6,61350708
2018-08-10,5.76,6.12,6.28,5.6,71359735
2018-08-17,6.01,5.72,6.19,5.67,51518440
2018-08-24,5.73,5.75,5.76,5.5,35704943
2018-08-31,5.74,5.65,6.12,5.61,57655747
2018-09-07,5.68,5.72,5.91,5.55,39965041
2018-09-14,5.7,6.02,6.26,5.6,105843357
2018-09-21,6.03,6.22,6.47,5.89,121309015
2018-09-28,6.3,6.0,6.4,5.95,61510332
2018-10-12,5.92,5.27,6.28,5.05,121231866
2018-10-19,5.27,4.19,5.27,3.95,105828365
2018-10-26,4.22,4.36,4.54,4.16,71034171
2018-11-02,4.33,4.59,4.61,4.21,67548917
2018-11-09,4.61,4.59,4.71,4.51,80955958
2018-11-16,4.56,5.0,5.04,4.55,106856307
2018-11-23,5.16,4.6,5.27,4.55,111752522
2018-11-30,4.6,4.62,4.82,4.5,54618419
2018-12-07,4.72,5.0,5.15,4.66,133583592
2018-12-14,4.95,4.72,5.03,4.71,61022539
2018-12-21,4.67,4.43,4.73,4.36,42148877
2018-12-28,4.41,4.15,4.48,4.1,50198206
2019-01-04,4.2,4.19,4.21,4.01,27740430
2019-01-11,4.22,4.33,4.38,4.18,51440677
2019-01-18,4.31,4.29,4.4,4.19,65551792
2019-01-25,4.3,4.17,4.38,4.15,42764369
2019-02-01,4.18,3.93,4.23,3.75,52654522
2019-02-15,3.93,4.24,4.31,3.93,59754966
2019-02-22,4.27,4.49,4.53,4.27,94465728
2019-03-01,4.56,4.81,4.95,4.54,131721286
2019-03-08,4.83,5.06,5.66,4.8,237398173
2019-03-15,5.21,5.6,6.4,5.16,324974076
2019-03-22,5.59,5.58,5.99,5.46,151711846
2019-03-29,5.48,5.4,5.78,5.18,101495165
