日期,开盘,最高,最低,收盘,成交量,股票代码,成交额
2023-12-26,8.14,8.35,6.6,6.62,391080417,,2853614080.0
2023-12-27,6.06,6.18,5.43,5.46,265089992,,1513390208.0
2023-12-28,5.36,5.73,5.27,5.55,208786876,,1150082048.0
2023-12-29,5.48,5.67,5.42,5.53,164613490,,911485376.0
2024-01-02,5.47,5.55,5.28,5.28,135170469,,731421248.0
2024-01-03,5.3,5.32,5.01,5.02,123149426,,627640704.0
2024-01-04,5.0,5.44,4.96,5.33,168950284,,888733056.0
2024-01-05,5.44,5.96,5.4,5.66,249560806,,1423018752.0
2024-01-08,5.7,5.78,5.49,5.54,148468343,,835261120.0
2024-01-09,5.51,5.57,5.16,5.25,122248786,,650114496.0
2024-01-10,5.17,5.7,5.05,5.67,157072160,,858169792.0
2024-01-11,5.46,5.88,5.39,5.68,169671345,,950990336.0
2024-01-12,5.58,6.08,5.56,5.57,197903645,,1148033152.0
2024-01-15,5.45,5.78,5.38,5.43,121171637,,671318208.0
2024-01-16,5.43,5.49,5.19,5.39,117770024,,628241472.0
2024-01-17,5.31,5.33,5.12,5.12,84538806,,439826880.0
2024-01-18,5.07,5.45,5.07,5.45,134282395,,714683456.0
2024-01-19,5.41,5.43,5.18,5.18,92407315,,486772256.0
2024-01-22,5.14,5.3,5.01,5.09,67014382,,345820096.0
2024-01-23,5.15,5.34,5.13,5.22,77455710,,405487616.0
2024-01-24,5.16,5.3,5.12,5.26,80108488,,416805504.0
2024-01-25,5.21,5.3,5.12,5.29,97763253,,512347968.0
2024-01-26,5.3,6.02,5.26,5.7,211825831,,1197841536.0
2024-01-29,5.88,6.09,5.57,5.61,196861408,,1151929344.0
2024-01-30,5.4,5.54,5.16,5.18,131272751,,698846592.0
2024-01-31,5.07,5.28,5.03,5.11,87310256,,450716256.0
2024-02-01,5.07,5.24,5.07,5.18,67037056,,346120896.0
2024-02-02,5.15,5.2,4.43,4.64,128696412,,613273984.0
2024-02-05,4.5,4.56,3.9,3.98,94236827,,394039584.0
2024-02-06,3.92,4.5,3.88,4.41,98523283,,419475232.0
2024-02-07,4.35,4.58,4.2,4.22,100455320,,440346752.0
2024-02-08,4.3,4.54,4.18,4.45,80985578,,352835520.0
2024-02-19,4.48,4.67,4.44,4.59,77092266,,351297760.0
2024-02-20,4.53,4.73,4.45,4.65,71949605,,330651360.0
2024-02-21,4.61,4.85,4.56,4.7,83860331,,396071808.0
2024-02-22,4.66,4.76,4.62,4.72,74429283,,349238720.0
2024-02-23,4.7,4.81,4.61,4.81,90289851,,426545056.0
2024-02-26,4.78,4.98,4.74,4.85,90679008,,438527296.0
