日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2020-09-28,,72.0,62.81,73.0,61.38,16656510,1089193600.0,,,,
2020-09-29,,64.54,69.8,73.68,63.8,12854875,882382784.0,,,,
2020-09-30,,67.6,61.83,68.66,61.7,10243308,655819968.0,,,,
2020-10-09,,63.0,62.94,65.5,62.19,6455185,412228224.0,,,,
2020-10-12,,63.36,71.0,71.38,63.23,9134977,620669888.0,,,,
2020-10-13,,69.92,69.25,69.92,67.21,6375523,436874400.0,,,,
2020-10-14,,68.49,69.3,73.8,68.03,7385277,523172096.0,,,,
2020-10-15,,70.9,69.35,74.88,68.88,5648352,404507488.0,,,,
2020-10-16,,69.48,70.0,70.83,66.66,3683312,254306592.0,,,,
2020-10-19,,70.57,65.19,70.57,64.91,5386070,358875584.0,,,,
2020-10-20,,65.0,66.56,66.75,64.01,2748060,179904176.0,,,,
2020-10-21,,66.3,63.55,66.62,63.36,2955939,190719904.0,,,,
2020-10-22,,63.05,62.97,63.79,61.92,2212323,139126368.0,,,,
2020-10-23,,62.97,62.72,64.47,62.3,2533767,160001936.0,,,,
2020-10-26,,62.25,63.46,64.66,62.2,1651543,105137840.0,,,,
2020-10-27,,63.8,64.6,65.5,62.14,1838616,116944568.0,,,,
2020-10-28,,64.4,63.92,65.18,63.92,1633873,105527528.0,,,,
2020-10-29,,62.5,62.68,63.82,62.15,2310058,145409216.0,,,,
2020-10-30,,62.76,63.35,65.95,62.22,3109927,199272896.0,,,,
2020-11-02,,63.95,64.78,65.2,62.11,2715052,173093184.0,,,,
2020-11-03,,65.49,65.55,67.66,64.9,3203626,212083792.0,,,,
2020-11-04,,65.99,67.08,67.58,64.83,3224913,214493184.0,,,,
2020-11-05,,67.8,67.0,67.89,65.73,3075798,205517120.0,,,,
2020-11-06,,67.0,70.07,70.07,66.52,3632415,249028048.0,,,,
2020-11-09,,72.94,81.0,84.08,72.06,8523756,675523136.0,,,,
2020-11-10,,79.29,77.0,79.9,75.68,5792827,450121888.0,,,,
