日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2024-01-02,920675,7.39,7.77,7.83,7.32,44647,35519767.05,7.05,7.47,0.54,5.7
2024-01-03,920675,7.77,7.78,8.2,7.61,38402,31706855.52,7.59,0.13,0.01,4.9
2024-01-04,920675,8.28,8.0,8.78,7.95,81135,70650906.07,10.67,2.83,0.22,10.36
2024-01-05,920675,8.26,7.32,8.34,7.1,71980,57681975.5,15.5,-8.5,-0.68,9.19
2024-01-08,920675,7.1,6.88,7.37,6.85,37973,28577654.59,7.1,-6.01,-0.44,4.85
2024-01-09,920675,6.96,6.55,6.97,6.31,32027,22485292.35,9.59,-4.8,-0.33,4.09
2024-01-10,920675,6.66,6.7,6.77,6.44,19652,13863885.51,5.04,2.29,0.15,2.51
2024-01-11,920675,6.7,6.77,6.88,6.62,20670,14738805.96,3.88,1.04,0.07,2.64
2024-01-12,920675,6.77,6.1,6.78,6.05,32184,21813062.32,10.78,-9.9,-0.67,4.11
2024-01-15,920675,6.09,5.89,6.23,5.76,18878,11994881.83,7.7,-3.44,-0.21,2.41
2024-01-16,920675,5.89,6.3,6.33,5.6,29110,18645621.39,12.39,6.96,0.41,3.72
2024-01-17,920675,6.21,6.17,6.53,6.11,28096,18998096.49,6.67,-2.06,-0.13,3.59
2024-01-18,920675,6.17,6.36,6.41,5.93,22056,14601786.42,7.78,3.08,0.19,2.82
2024-01-19,920675,6.42,6.7,6.7,6.3,27199,18986292.8,6.29,5.35,0.34,3.47
2024-01-22,920675,6.71,6.2,6.72,6.02,22478,15466555.38,10.45,-7.46,-0.5,2.87
2024-01-23,920675,6.18,6.35,6.38,6.12,11730,7802601.28,4.19,2.42,0.15,1.5
2024-01-24,920675,6.36,6.42,6.54,6.13,12985,8796637.87,6.46,1.1,0.07,1.66
2024-01-25,920675,6.4,6.34,6.56,6.17,22698,15378456.0,6.07,-1.25,-0.08,2.9
2024-01-26,920675,6.35,6.15,6.39,6.15,13870,9233105.22,3.79,-3.0,-0.19,1.77
2024-01-29,920675,6.23,5.54,6.28,5.54,22596,13939755.07,12.03,-9.92,-0.61,2.89
2024-01-30,920675,5.53,5.42,5.61,5.25,8730,5089055.88,6.5,-2.17,-0.12,1.12
2024-01-31,920675,5.42,5.56,5.72,5.4,12338,7346179.57,5.9,2.58,0.14,1.58
2024-02-01,920675,5.47,5.35,5.57,5.26,7976,4636161.5,5.58,-3.78,-0.21,1.02
2024-02-02,920675,5.36,5.13,5.4,4.83,22400,12225910.44,10.65,-4.11,-0.22,2.86
2024-02-05,920675,5.08,4.82,5.09,4.46,13550,7098580.2,12.28,-6.04,-0.31,1.73
2024-02-06,920675,4.83,5.39,5.39,4.83,18277,10157971.07,11.62,11.83,0.57,2.33
2024-02-07,920675,5.39,5.41,5.83,5.32,21615,12994987.88,9.46,0.37,0.02,2.76
2024-02-08,920675,5.32,5.52,5.7,5.1,12278,7135383.82,11.09,2.03,0.11,1.57
2024-02-19,920675,5.65,5.6,5.66,5.42,6833,4066982.9,4.35,1.45,0.08,0.87
2024-02-20,920675,5.65,5.72,5.77,5.5,7211,4358783.23,4.82,2.14,0.12,0.92
2024-02-21,920675,5.77,5.78,5.95,5.62,11914,7414887.52,5.77,1.05,0.06,1.52
2024-02-22,920675,5.71,5.69,5.85,5.66,8984,5485312.52,3.29,-1.56,-0.09,1.15
2024-02-23,920675,5.7,5.58,5.71,5.45,12846,7645509.31,4.57,-1.93,-0.11,1.64
2024-02-26,920675,5.59,5.57,5.6,5.45,6194,3678237.11,2.69,-0.18,-0.01,0.79
2024-02-27,920675,5.59,5.93,5.93,5.51,16485,10196736.28,7.54,6.46,0.36,2.11
2024-02-28,920675,5.91,5.77,6.05,5.71,18219,11451426.0,5.73,-2.7,-0.16,2.33
2024-02-29,920675,5.77,5.88,5.9,5.73,14785,9186734.74,2.95,1.91,0.11,1.89
2024-03-01,920675,5.91,5.97,6.08,5.83,13272,8439043.03,4.25,1.53,0.09,1.7
2024-03-04,920675,5.98,5.71,5.98,5.62,12325,7568556.64,6.03,-4.36,-0.26,1.57
2024-03-05,920675,5.64,5.38,5.64,5.36,10063,5897663.25,4.9,-5.78,-0.33,1.29
2024-03-06,920675,5.37,5.45,5.51,5.36,8902,5202423.98,2.79,1.3,0.07,1.14
2024-03-07,920675,5.49,5.29,5.53,5.28,8368,4866916.25,4.59,-2.94,-0.16,1.07
2024-03-08,920675,5.29,5.36,5.45,5.26,3828,2185785.53,3.59,1.32,0.07,0.49
2024-03-11,920675,5.38,5.44,5.45,5.33,6001,3481778.36,2.24,1.49,0.08,0.77
2024-03-12,920675,5.52,5.46,5.52,5.43,4174,2445602.21,1.65,0.37,0.02,0.53
2024-03-13,920675,5.45,5.34,5.49,5.33,5781,3372149.35,2.93,-2.2,-0.12,0.74
2024-03-14,920675,5.34,5.29,5.42,5.24,4534,2598969.87,3.37,-0.94,-0.05,0.58
2024-03-15,920675,5.3,5.61,5.68,5.25,13878,8228328.65,8.13,6.05,0.32,1.77
2024-03-18,920675,5.59,5.8,5.85,5.58,13107,8040158.15,4.81,3.39,0.19,1.67
2024-03-19,920675,5.77,5.7,5.96,5.69,10544,6556436.82,4.66,-1.72,-0.1,1.35
2024-03-20,920675,5.7,5.74,5.76,5.66,4183,2562112.26,1.75,0.7,0.04,0.53
2024-03-21,920675,5.78,5.7,5.78,5.61,5239,3175807.86,2.96,-0.7,-0.04,0.67
2024-03-22,920675,5.71,5.61,5.74,5.51,7072,4238484.52,4.04,-1.58,-0.09,0.9
2024-03-25,920675,5.57,5.28,5.57,5.25,14787,8534957.01,5.7,-5.88,-0.33,1.89
2024-03-26,920675,5.28,5.21,5.36,5.2,4446,2512643.45,3.03,-1.33,-0.07,0.57
2024-03-27,920675,5.22,5.26,5.49,5.22,8327,4798482.26,5.18,0.96,0.05,1.06
2024-03-28,920675,5.24,5.31,5.41,5.17,5059,2871696.91,4.56,0.95,0.05,0.65
2024-03-29,920675,5.33,5.33,5.34,5.27,3937,2247367.5,1.32,0.38,0.02,0.5
2024-04-01,920675,5.48,5.73,5.74,5.28,22665,13474772.17,8.63,7.5,0.4,2.89
2024-04-02,920675,5.73,6.06,6.15,5.61,42734,27092749.31,9.42,5.76,0.33,5.46
2024-04-03,920675,6.0,5.85,6.08,5.83,22768,14409800.46,4.13,-3.47,-0.21,2.91
2024-04-08,920675,5.95,5.51,6.02,5.5,15066,9227663.92,8.89,-5.81,-0.34,1.92
2024-04-09,920675,5.45,5.5,5.55,5.32,11549,6733518.28,4.17,-0.18,-0.01,1.48
2024-04-10,920675,5.49,5.68,5.75,5.4,16506,9984137.56,6.36,3.27,0.18,2.11
2024-04-11,920675,5.6,5.52,5.7,5.51,7185,4284790.08,3.35,-2.82,-0.16,0.92
2024-04-12,920675,5.58,5.7,5.75,5.48,9816,5931450.74,4.89,3.26,0.18,1.25
2024-04-15,920675,6.1,6.24,6.9,6.05,90197,61948121.16,14.91,9.47,0.54,11.52
2024-04-16,920675,5.75,5.95,6.16,5.22,61944,37011910.85,15.06,-4.65,-0.29,7.91
2024-04-17,920675,5.67,6.52,6.81,5.67,59941,39984293.3,19.16,9.58,0.57,7.66
2024-04-18,920675,6.38,6.3,6.9,6.17,52873,36113116.77,11.2,-3.37,-0.22,6.75
2024-04-19,920675,6.2,6.04,6.38,5.95,42486,27742877.65,6.83,-4.13,-0.26,5.43
2024-04-22,920675,6.05,6.22,6.39,5.94,34080,22423794.47,7.45,2.98,0.18,4.35
2024-04-23,920675,6.12,5.95,6.22,5.87,33226,21223170.83,5.63,-4.34,-0.27,4.24
2024-04-24,920675,5.98,5.88,5.98,5.77,19380,12114400.28,3.53,-1.18,-0.07,2.48
2024-04-25,920675,5.82,5.8,5.97,5.79,12815,8030144.42,3.06,-1.36,-0.08,1.64
2024-04-26,920675,5.95,6.19,6.23,5.85,37662,24495713.83,6.55,6.72,0.39,4.81
2024-04-29,920675,6.11,6.13,6.36,6.05,31250,20572769.02,5.01,-0.97,-0.06,3.99
2024-04-30,920675,6.23,6.18,6.27,6.06,15966,10504053.48,3.43,0.82,0.05,2.04
2024-05-06,920675,6.23,6.39,6.39,6.13,24401,16287807.26,4.21,3.4,0.21,3.12
2024-05-07,920675,6.32,6.33,6.59,6.31,28721,19663739.43,4.38,-0.94,-0.06,3.67
2024-05-08,920675,6.31,6.02,6.36,6.0,24674,16276863.5,5.69,-4.9,-0.31,3.15
2024-05-09,920675,5.96,6.06,6.18,5.96,12505,8102448.66,3.65,0.66,0.04,1.6
2024-05-10,920675,6.06,5.9,6.19,5.87,12809,8117681.58,5.28,-2.64,-0.16,1.64
2024-05-13,920675,5.9,6.0,6.0,5.76,11171,7042959.3,4.07,1.69,0.1,1.43
2024-05-14,920675,5.99,5.96,6.04,5.93,4838,3081903.21,1.83,-0.67,-0.04,0.62
2024-05-15,920675,5.93,5.85,6.0,5.83,6758,4244456.28,2.85,-1.85,-0.11,0.86
2024-05-16,920675,5.83,5.84,5.9,5.8,5408,3380644.25,1.71,-0.17,-0.01,0.69
2024-05-17,920675,5.85,5.91,5.95,5.8,7047,4434766.75,2.57,1.2,0.07,0.9
2024-05-20,920675,5.94,6.14,6.18,5.92,14712,9518739.55,4.4,3.89,0.23,1.88
2024-05-21,920675,6.2,5.9,6.25,5.9,10647,6840197.19,5.7,-3.91,-0.24,1.36
2024-05-22,920675,5.95,6.06,6.13,5.82,7630,4890775.49,5.25,2.71,0.16,0.97
2024-05-23,920675,6.03,6.2,6.44,5.91,30647,20318853.14,8.75,2.31,0.14,3.91
