日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2024-01-02,920339,6.5,6.74,6.76,6.27,66269,45716895.71,7.31,0.6,0.04,11.12
2024-01-03,920339,6.59,6.69,6.73,6.55,34655,23990855.31,2.67,-0.74,-0.05,5.82
2024-01-04,920339,6.67,6.61,6.75,6.43,18005,12396028.94,4.78,-1.2,-0.08,3.02
2024-01-05,920339,6.62,6.47,6.64,6.21,22561,15163409.09,6.51,-2.12,-0.14,3.79
2024-01-08,920339,6.48,6.12,6.5,6.12,11108,7340292.45,5.87,-5.41,-0.35,1.86
2024-01-09,920339,6.12,5.77,6.34,5.61,15567,9552546.67,11.93,-5.72,-0.35,2.61
2024-01-10,920339,5.71,5.88,5.9,5.51,11547,6981842.96,6.76,1.91,0.11,1.94
2024-01-11,920339,5.88,5.91,5.99,5.73,6893,4268929.66,4.42,0.51,0.03,1.16
2024-01-12,920339,5.94,5.37,5.94,5.33,12742,7522508.9,10.32,-9.14,-0.54,2.14
2024-01-15,920339,5.43,5.08,5.43,4.98,14743,8017586.77,8.38,-5.4,-0.29,2.47
2024-01-16,920339,5.08,5.41,5.42,4.79,24287,13318563.47,12.4,6.5,0.33,4.08
2024-01-17,920339,5.3,5.37,5.68,5.22,18525,10671641.29,8.5,-0.74,-0.04,3.11
2024-01-18,920339,5.36,5.57,5.59,5.25,12475,7209253.23,6.33,3.72,0.2,2.09
2024-01-19,920339,5.58,6.12,6.2,5.48,31790,19913650.11,12.93,9.87,0.55,5.34
2024-01-22,920339,6.07,5.5,6.08,5.4,26359,16088438.81,11.11,-10.13,-0.62,4.42
2024-01-23,920339,5.45,5.63,5.69,5.42,13436,7878662.69,4.91,2.36,0.13,2.26
2024-01-24,920339,5.79,5.69,5.79,5.42,10288,6052401.81,6.57,1.07,0.06,1.73
2024-01-25,920339,5.68,5.57,5.69,5.44,12741,7475111.75,4.39,-2.11,-0.12,2.14
2024-01-26,920339,5.51,5.43,5.63,5.43,6901,4011108.02,3.59,-2.51,-0.14,1.16
2024-01-29,920339,5.4,4.9,5.46,4.9,10471,5656165.14,10.31,-9.76,-0.53,1.76
2024-01-30,920339,4.9,4.76,4.92,4.66,13697,6940954.44,5.31,-2.86,-0.14,2.3
2024-01-31,920339,4.8,4.82,4.91,4.7,13667,6993341.07,4.41,1.26,0.06,2.29
2024-02-01,920339,4.79,4.58,4.82,4.49,13672,6666195.25,6.85,-4.98,-0.24,2.29
2024-02-02,920339,4.56,4.36,4.59,4.11,10635,4967937.48,10.48,-4.8,-0.22,1.79
2024-02-05,920339,4.28,4.02,4.32,3.78,11376,5038933.53,12.39,-7.8,-0.34,1.91
2024-02-06,920339,4.0,4.55,4.55,3.83,18749,8626232.43,17.91,13.18,0.53,3.15
