日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2019-10-30,,149.3,130.7,149.3,125.01,11158260,1504863104.0,,,,
2019-10-31,,119.96,100.6,119.96,100.1,6416950,685898816.0,,,,
2019-11-01,,97.0,99.09,100.8,96.0,3662526,358190496.0,,,,
2019-11-04,,98.08,97.28,101.38,97.13,2067599,204473664.0,,,,
2019-11-05,,96.0,89.86,96.0,89.51,3442960,314875584.0,,,,
2019-11-06,,88.53,89.85,92.74,88.53,2802240,255113440.0,,,,
2019-11-07,,90.02,90.67,92.26,88.6,2648652,240046496.0,,,,
2019-11-08,,90.2,90.85,91.88,88.8,2122466,192400944.0,,,,
2019-11-11,,89.68,83.96,89.72,83.9,2436615,209530368.0,,,,
2019-11-12,,83.85,81.1,85.1,80.83,1716859,141223728.0,,,,
2019-11-13,,81.1,80.84,82.18,80.34,1083167,87906296.0,,,,
2019-11-14,,80.9,82.1,83.96,80.5,1409344,116274976.0,,,,
2019-11-15,,81.61,85.38,85.81,80.55,1975697,165336400.0,,,,
2019-11-18,,83.58,83.08,85.85,83.08,1247760,105586024.0,,,,
2019-11-19,,83.22,87.3,88.88,83.22,1806448,157045600.0,,,,
2019-11-20,,86.97,89.4,91.87,86.59,2182318,196554144.0,,,,
2019-11-21,,89.4,91.28,93.84,88.02,1745595,159473360.0,,,,
2019-11-22,,91.63,90.42,92.0,88.6,1188596,106788064.0,,,,
2019-11-25,,90.38,91.34,91.88,88.21,698852,63071440.0,,,,
2019-11-26,,90.8,88.33,91.69,87.92,867521,76976184.0,,,,
2019-11-27,,88.33,85.44,88.33,85.33,582813,50227864.0,,,,
2019-11-28,,85.44,87.71,87.85,85.28,595899,51898928.0,,,,
2019-11-29,,87.15,85.63,87.69,84.9,488152,41858180.0,,,,
2019-12-02,,86.02,85.2,86.13,84.6,326409,27780072.0,,,,
2019-12-03,,85.01,82.88,85.66,82.0,559529,46344916.0,,,,
2019-12-04,,82.89,82.95,83.89,82.22,232907,19358588.0,,,,
2019-12-05,,83.48,82.89,83.48,82.36,355459,29425416.0,,,,
2019-12-06,,83.03,83.03,83.83,82.62,281972,23446024.0,,,,
2019-12-09,,83.09,84.8,84.98,82.72,452722,38009476.0,,,,
2019-12-10,,85.0,88.31,89.87,84.39,1095145,96657640.0,,,,
2019-12-11,,87.79,87.09,89.8,86.91,481366,42214444.0,,,,
2019-12-12,,87.5,87.0,89.49,86.51,443804,38940484.0,,,,
2019-12-13,,88.0,88.2,88.5,87.2,454117,39850080.0,,,,
2019-12-16,,88.0,88.93,89.8,88.0,556768,49565972.0,,,,
2019-12-17,,89.79,88.72,89.79,88.11,553632,49205060.0,,,,
2019-12-18,,88.72,90.25,90.9,88.71,829937,74787600.0,,,,
2019-12-19,,89.99,89.68,91.24,89.3,593952,53439288.0,,,,
2019-12-20,,89.1,88.1,89.68,88.1,477502,42322532.0,,,,
2019-12-23,,88.11,84.5,88.11,84.5,524510,45034156.0,,,,
2019-12-24,,84.8,85.27,85.8,84.35,281789,23939708.0,,,,
2019-12-25,,85.23,85.8,86.48,84.34,400667,34365232.0,,,,
2019-12-26,,86.21,87.9,88.35,86.01,626770,54887716.0,,,,
2019-12-27,,88.88,86.24,88.91,86.0,530592,46300960.0,,,,
2019-12-30,,86.26,85.6,86.56,85.1,487427,41669156.0,,,,
2019-12-31,,85.6,89.96,89.96,85.5,1083247,95677280.0,,,,
2020-01-02,,90.7,90.98,91.0,89.1,922668,83220200.0,,,,
2020-01-03,,91.1,89.84,91.58,89.34,706333,63693736.0,,,,
2020-01-06,,89.0,89.26,90.49,88.51,653699,58532964.0,,,,
2020-01-07,,89.26,90.18,90.47,88.33,659889,59030320.0,,,,
2020-01-08,,90.14,91.33,93.72,88.88,1268363,115928768.0,,,,
2020-01-09,,92.0,93.1,93.61,91.54,824950,76607240.0,,,,
2020-01-10,,93.1,94.1,94.98,91.4,894004,83460360.0,,,,
2020-01-13,,94.09,94.03,94.09,92.56,606625,56600252.0,,,,
2020-01-14,,94.0,95.12,95.97,93.44,800889,75978824.0,,,,
2020-01-15,,95.09,93.02,95.47,92.6,648070,60797160.0,,,,
2020-01-16,,93.0,95.71,96.84,92.62,1013151,96641504.0,,,,
2020-01-17,,95.58,101.52,106.6,95.47,1934586,195596736.0,,,,
2020-01-20,,101.99,113.67,118.3,101.99,2173820,238008592.0,,,,
2020-01-21,,116.67,106.56,116.67,105.89,1776291,193853744.0,,,,
2020-01-22,,106.55,107.43,109.34,102.0,997970,105642984.0,,,,
2020-01-23,,107.45,99.47,109.8,98.12,1287107,132738728.0,,,,
2020-02-03,,80.08,86.13,91.88,80.06,1507053,131426976.0,,,,
