日期,开盘,最高,最低,收盘,成交量,股票代码,成交额
2022-12-15,35.0,41.87,35.0,41.14,11553636,,443031488.0
2022-12-16,37.5,38.6,36.15,36.17,8004413,,297027264.0
2022-12-19,35.08,39.5,34.35,37.89,8171134,,308019520.0
2022-12-20,36.7,37.47,35.0,35.83,5991887,,216231488.0
2022-12-21,35.08,36.85,32.88,33.26,6549054,,225496096.0
2022-12-22,32.65,33.36,31.7,31.88,4706198,,152554944.0
2022-12-23,31.25,31.78,30.61,31.12,3500607,,108876736.0
2022-12-26,31.14,31.88,30.81,31.56,2826904,,88855104.0
2022-12-27,31.53,31.88,30.18,30.88,3323001,,102742200.0
2022-12-28,30.34,30.75,29.35,29.58,2673041,,79871592.0
2022-12-29,29.3,30.29,29.01,29.61,1821197,,54434524.0
2022-12-30,30.6,32.6,30.32,31.15,5185885,,163013040.0
2023-01-03,30.3,31.75,30.01,31.58,3900493,,120551176.0
2023-01-04,30.58,31.27,30.53,30.65,2298926,,70917752.0
2023-01-05,31.17,33.2,31.0,31.73,5336816,,170500256.0
2023-01-06,31.41,32.88,31.39,31.88,4537159,,144986496.0
2023-01-09,31.52,33.97,31.52,33.5,5243606,,172997488.0
2023-01-10,33.13,33.82,32.5,33.18,3613808,,119614144.0
2023-01-11,33.2,33.63,31.85,32.07,3162495,,102923936.0
2023-01-12,32.39,32.99,32.01,32.25,2258397,,73245192.0
2023-01-13,31.85,32.08,30.9,31.21,2366363,,74247608.0
2023-01-16,31.1,31.88,31.1,31.8,1579279,,49901228.0
2023-01-17,32.36,32.69,31.81,32.26,2282150,,73705016.0
2023-01-18,32.45,34.15,32.3,33.62,3781819,,125448608.0
2023-01-19,33.58,35.58,33.44,33.81,3992325,,137493088.0
2023-01-20,33.83,34.85,33.2,33.86,2952199,,99926616.0
2023-01-30,35.0,36.32,34.51,35.3,3978123,,140988816.0
2023-01-31,34.98,35.87,34.62,35.07,2407561,,84640680.0
2023-02-01,34.7,35.84,34.7,35.55,2610829,,92422800.0
2023-02-02,35.54,35.61,34.5,34.5,2464729,,86083440.0
2023-02-03,34.62,35.5,34.6,35.02,1814727,,63482388.0
2023-02-06,34.68,34.98,34.0,34.15,1312059,,45106956.0
2023-02-07,34.26,34.79,34.1,34.64,1365573,,47043860.0
2023-02-08,34.99,35.79,34.39,35.4,2313639,,81256008.0
2023-02-09,35.12,35.98,34.6,35.82,2665807,,94831744.0
2023-02-10,35.5,36.26,35.05,35.94,2767228,,98510736.0
2023-02-13,35.95,36.58,35.55,35.83,2319900,,83321776.0
2023-02-14,35.8,35.8,35.05,35.5,1797107,,63728788.0
2023-02-15,35.4,36.73,35.4,35.86,2698588,,97468584.0
2023-02-16,35.83,35.94,33.86,34.24,2396889,,83671568.0
2023-02-17,34.34,35.65,34.24,34.3,1629649,,56769800.0
2023-02-20,34.29,34.67,33.5,34.55,1386592,,47162268.0
2023-02-21,34.65,35.03,34.35,34.81,974643,,33836672.0
2023-02-22,34.78,36.06,34.1,35.43,1801082,,63618636.0
2023-02-23,35.98,38.48,35.61,37.0,4332109,,161141184.0
2023-02-24,37.23,44.0,37.05,41.7,8099055,,336588928.0
2023-02-27,41.1,41.34,39.32,39.87,4627233,,186338816.0
2023-02-28,40.03,41.6,39.04,41.41,3600332,,147189424.0
2023-03-01,41.5,41.75,39.4,40.67,3911311,,157227248.0
2023-03-02,40.05,40.05,38.09,38.42,4032375,,156487056.0
2023-03-03,38.32,38.89,37.48,37.61,2565408,,97224280.0
2023-03-06,38.1,38.1,36.8,37.6,1940653,,72425272.0
2023-03-07,37.26,37.8,36.26,36.27,2097400,,76998032.0
2023-03-08,36.0,37.18,35.85,36.79,1506549,,55165788.0
2023-03-09,37.0,39.19,36.49,38.35,3599449,,136666720.0
2023-03-10,37.9,38.35,36.69,36.79,2081786,,77484440.0
2023-03-13,36.47,36.61,35.33,35.62,1477098,,52892900.0
2023-03-14,35.93,35.93,33.95,34.44,1481883,,51220084.0
