日期,开盘,收盘,最高,最低,成交量,成交额
2020-10-16,10100.0,10065.0,10224.0,10022.0,765382,776815232.0
2020-10-19,10105.0,10015.1,10110.0,9998.0,199776,200634528.0
2020-10-20,10005.8,9984.5,10010.0,9966.1,96335,96194056.0
2020-10-21,9997.0,10001.2,10029.7,9988.8,49180,49191020.0
2020-10-22,10001.0,10020.0,10035.8,9999.9,45734,45802484.0
2020-10-23,10050.0,10035.2,10312.0,10033.0,108247,109609888.0
2020-10-26,10050.0,10002.0,10098.0,9996.0,50053,50137760.0
2020-10-27,10004.8,10004.1,10088.0,10000.0,39253,39283392.0
2020-10-28,10004.2,9999.3,10019.9,9990.0,26532,26532050.0
2020-10-29,9991.0,9995.5,10008.0,9965.0,26983,26971436.0
2020-10-30,9995.8,9964.7,10011.9,9945.0,22261,22217444.0
2020-11-02,9960.7,9888.0,9984.0,9876.0,17412,17252522.0
2020-11-03,9888.0,9880.1,9900.0,9840.0,17216,16970116.0
2020-11-04,9860.1,9861.8,9901.0,9845.1,14630,14445795.0
2020-11-05,9898.0,9865.0,9899.8,9861.8,10475,10338814.0
2020-11-06,9869.0,9844.8,9884.9,9844.6,8991,8855613.0
2020-11-09,9845.5,9885.2,9910.0,9845.5,15538,15359160.0
2020-11-10,9989.8,9951.8,10064.0,9950.3,26732,26702460.0
2020-11-11,9951.8,9955.0,10077.7,9866.0,30556,30483886.0
2020-11-12,9960.2,9911.7,9978.6,9910.0,13663,13549985.0
2020-11-13,9913.0,9852.9,9922.6,9850.1,11055,10920019.0
2020-11-16,9852.9,9909.7,9988.0,9852.9,21672,21503286.0
2020-11-17,9911.6,9860.3,9933.7,9856.2,9726,9605335.0
2020-11-18,9860.3,9864.6,9899.7,9860.3,10184,10064596.0
2020-11-19,9864.6,9863.1,9899.0,9860.6,7384,7285722.0
2020-11-20,9862.0,9845.5,9866.9,9844.0,7656,7546950.5
2020-11-23,9840.3,9850.3,9912.0,9840.1,17397,17157074.0
2020-11-24,9850.5,9857.0,9868.6,9846.1,6956,6857588.5
2020-11-25,9857.0,9861.0,9871.4,9850.2,8172,8061403.0
2020-11-26,9861.0,9860.9,9877.0,9842.2,5115,5043098.0
2020-11-27,9860.9,9860.1,9866.3,9844.8,5882,5796931.0
2020-11-30,9860.1,9898.8,9900.1,9852.1,14882,14720974.0
2020-12-01,9898.8,9900.1,9913.5,9871.2,6742,6675588.0
2020-12-02,9900.1,9922.4,9930.0,9872.2,8503,8426800.0
2020-12-03,9910.0,9886.0,9939.0,9880.2,3790,3751749.75
2020-12-04,9886.0,9880.0,9910.0,9880.0,3458,3417983.5
2020-12-07,9880.0,9838.1,9890.0,9838.0,5280,5202265.5
