日期,开盘,收盘,最高,最低,成交量,成交额
2018-06-29,9147.0,8950.0,9520.0,8940.0,145656,133852200.0
2018-07-02,9010.0,8827.9,9100.0,8820.2,46591,41718564.0
2018-07-03,8840.0,8940.0,8940.0,8801.0,43080,38123012.0
2018-07-04,8939.7,8860.8,8944.8,8851.5,21577,19226666.0
2018-07-05,8858.0,8820.0,8869.0,8810.3,11749,10389476.0
2018-07-06,8819.9,8822.0,8889.7,8789.0,19774,17464628.0
2018-07-09,8819.1,8872.0,8879.0,8819.1,14821,13129078.0
2018-07-10,8872.0,8885.0,8900.0,8850.3,14833,13165643.0
2018-07-11,8872.3,8824.9,8872.3,8805.3,13822,12200230.0
2018-07-12,8818.9,8922.9,8939.0,8818.9,15062,13405462.0
2018-07-13,8906.0,8925.8,8950.0,8906.0,8919,7964729.5
2018-07-16,8940.0,8973.0,8975.0,8931.0,14550,13028710.0
2018-07-17,8954.9,8999.0,8999.0,8954.9,12194,10941135.0
2018-07-18,8995.0,9019.6,9039.6,8980.0,12986,11713320.0
2018-07-19,9000.0,9024.0,9024.0,9000.0,10390,9369185.0
2018-07-20,9023.2,9106.8,9150.0,9010.3,10243,9304075.0
2018-07-23,9100.0,9168.6,9176.0,9100.0,9786,8949406.0
2018-07-24,9168.6,9221.2,9231.0,9150.4,16397,15097155.0
2018-07-25,9411.1,9582.1,9650.0,9411.1,38854,37209664.0
2018-07-26,9552.0,9560.1,9604.1,9552.0,13481,12911918.0
2018-07-27,9560.1,9515.0,9560.2,9460.0,8852,8419838.0
2018-07-30,9516.2,9536.2,9550.0,9516.2,12425,11846395.0
2018-07-31,9538.0,9507.5,9540.0,9500.4,6895,6563937.5
2018-08-01,9470.0,9484.0,9522.0,9470.0,5925,5631450.5
2018-08-02,9465.0,9359.8,9472.6,9300.4,8112,7618193.0
2018-08-03,9359.0,9350.0,9365.0,9315.1,3854,3605228.0
2018-08-06,9350.0,9306.5,9388.0,9300.0,3886,3629057.75
2018-08-07,9300.7,9370.0,9400.0,9300.2,4558,4250997.0
2018-08-08,9356.1,9398.0,9494.4,9356.1,5930,5589256.5
2018-08-09,9398.0,9520.0,9520.0,9377.0,16463,15603471.0
2018-08-10,9520.0,9570.0,9585.9,9491.0,12510,11967102.0
2018-08-13,9716.0,9695.0,9760.0,9570.1,47708,46074904.0
2018-08-14,9670.0,9637.1,9680.0,9620.5,15585,15049314.0
2018-08-15,9630.5,9458.0,9660.0,9458.0,10635,10128417.0
2018-08-16,9420.1,9367.8,9440.0,9300.3,6677,6269334.5
2018-08-17,9379.0,9360.0,9500.0,9350.0,6866,6440266.0
2018-08-20,9359.9,9414.0,9630.0,9349.9,8563,8057933.0
2018-08-21,9417.4,9450.0,9470.0,9390.0,4845,4572957.0
2018-08-22,9450.0,9442.0,9473.0,9410.1,6541,6175099.5
2018-08-23,9442.0,9533.0,9560.0,9302.6,6167,5852926.0
2018-08-24,9520.1,9525.0,9559.9,9510.0,5278,5027041.0
2018-08-27,9510.0,9565.3,9590.0,9500.2,3678,3515975.25
2018-08-28,9565.8,10200.0,10211.2,9565.8,101882,103073008.0
2018-08-29,10201.0,9981.0,10252.0,9960.0,71299,72359576.0
