日期,开盘,收盘,最高,最低,成交量,成交额
2023-05-09,11800.0,11632.4,11850.0,11546.0,364141,423652512.0
2023-05-10,11722.0,11880.0,11999.0,11660.0,191983,227232096.0
2023-05-11,11900.0,12069.1,12222.2,11880.5,106834,128511896.0
2023-05-12,12046.0,11760.0,12150.0,11760.0,44175,52877592.0
2023-05-15,11710.0,11810.0,11884.6,11535.5,38632,45228024.0
2023-05-16,11730.0,12005.0,12007.9,11730.0,35204,42035460.0
2023-05-17,12000.9,12109.0,12132.7,11881.3,33175,39883388.0
2023-05-18,12109.0,12268.0,12556.0,12055.0,74052,91012344.0
2023-05-19,12280.0,12180.1,12344.5,12165.8,52841,64643980.0
2023-05-22,12180.1,12060.0,12286.0,12050.0,52505,63754988.0
2023-05-23,12042.5,12057.7,12142.2,12010.9,16446,19867630.0
2023-05-24,12057.0,11982.1,12069.9,11934.0,11406,13710567.0
2023-05-25,11940.0,12120.0,12170.0,11940.0,36468,44118344.0
2023-05-26,12107.9,12360.0,12380.0,12045.1,47266,58024180.0
2023-05-29,12050.0,12342.2,12429.7,12050.0,26677,32798850.0
2023-05-30,12340.5,12300.0,12397.5,12177.6,22991,28167958.0
2023-05-31,12275.4,12415.7,12430.0,12241.6,23815,29405982.0
2023-06-01,12402.6,12402.3,12519.9,12226.1,21794,27075814.0
2023-06-02,12401.7,12470.2,12500.0,12281.0,14738,18337984.0
2023-06-05,12445.5,12505.0,12610.0,12405.0,16671,20879382.0
2023-06-06,12467.8,12428.0,12538.0,12300.0,43668,54421624.0
2023-06-07,12415.0,12381.2,12472.6,12311.8,13829,17152454.0
2023-06-08,12374.6,12493.0,12509.7,12340.0,10494,13058949.0
2023-06-09,12406.6,12410.6,12540.3,12406.6,3775,4703812.0
2023-06-12,12398.0,12559.0,12588.0,12350.3,6387,8000047.0
2023-06-13,12559.3,12608.8,12685.0,12509.4,15957,20161112.0
2023-06-14,12599.4,12604.8,12648.0,12516.6,5696,7169271.0
2023-06-15,12599.0,12629.2,12655.0,12558.9,3164,3992733.5
2023-06-16,12621.0,12676.2,12740.2,12602.7,4928,6254408.5
2023-06-19,12669.9,12658.0,12828.8,12602.1,14483,18373884.0
2023-06-20,12650.0,12617.0,12736.6,12580.0,3546,4477512.5
2023-06-21,12574.2,12462.3,12624.2,12417.0,2572,3220533.75
2023-06-26,12435.6,12350.0,12521.5,12305.5,6172,7629909.0
2023-06-27,12342.8,12399.0,12449.1,12299.1,2484,3077057.5
2023-06-28,12394.7,12280.0,12416.4,12192.8,7481,9180106.0
2023-06-29,12296.1,12320.0,12400.0,12221.0,4098,5054930.0
2023-06-30,12323.8,12472.0,12544.4,12323.8,4137,5151604.5
2023-07-03,12465.6,12470.5,12573.1,12390.7,4082,5090150.5
2023-07-04,12483.5,12560.0,12586.3,12483.5,2845,3567834.75
2023-07-05,12572.4,12510.0,12580.1,12496.1,2796,3502493.5
2023-07-06,12488.2,12528.0,12540.0,12456.3,2459,3079380.0
2023-07-07,12502.5,12458.0,12580.0,12398.8,1836,2288729.5
2023-07-10,12456.3,12528.0,12574.2,12438.0,1710,2141791.5
2023-07-11,12502.2,12493.0,12645.0,12464.3,2505,3142486.5
2023-07-12,12493.0,12500.0,12548.5,12481.2,1635,2045260.375
2023-07-13,12482.8,12570.0,12612.8,12480.0,1632,2052198.0
2023-07-14,12540.0,12560.0,12680.0,12532.2,2111,2662277.25
2023-07-17,12670.0,12459.2,12670.0,12450.0,1870,2337346.75
2023-07-18,12459.2,12617.7,12719.0,12459.2,9961,12582255.0
2023-07-19,12593.5,12623.3,12705.7,12585.4,942,1192039.25
