日期,开盘,最高,最低,收盘,成交量,股票代码,成交额
2023-10-17,66.0,85.8,66.0,74.2,16624604,,1221440128.0
2023-10-18,70.0,80.98,69.69,71.3,13881685,,1036416384.0
2023-10-19,67.93,88.0,67.88,82.5,14677746,,1171638016.0
2023-10-20,78.38,83.6,70.23,74.6,11529390,,874787392.0
2023-10-23,72.2,80.0,69.0,76.89,10703933,,803701056.0
2023-10-24,73.93,75.5,66.3,66.88,11296446,,785965952.0
2023-10-25,63.6,70.3,62.01,67.89,10224135,,671652096.0
2023-10-26,64.01,77.77,63.46,73.8,12266282,,850958336.0
2023-10-27,71.4,82.0,69.01,73.85,12635384,,939663552.0
2023-10-30,72.06,78.52,70.66,76.2,10962154,,814704576.0
2023-10-31,75.44,84.55,72.03,72.9,11393824,,888006656.0
2023-11-01,70.01,75.17,67.9,69.21,8232058,,582194176.0
2023-11-02,68.98,69.0,62.9,63.11,7082783,,464405280.0
2023-11-03,63.01,65.46,62.51,63.77,4846015,,310789696.0
2023-11-06,63.51,66.49,63.51,65.95,5030282,,328854976.0
2023-11-07,65.95,66.8,63.86,66.48,5287728,,346460864.0
2023-11-08,66.0,66.31,64.6,65.2,3886465,,254193296.0
2023-11-09,64.9,65.53,62.85,63.3,3884955,,248264624.0
2023-11-10,63.15,65.99,62.5,65.24,4548065,,295056736.0
2023-11-13,64.49,67.5,64.46,67.0,5112325,,339804288.0
2023-11-14,66.4,68.3,66.18,67.21,4432923,,297928960.0
2023-11-15,67.3,68.0,64.97,66.03,3625203,,239162272.0
2023-11-16,66.03,66.8,64.68,64.72,3156776,,207233712.0
2023-11-17,64.5,66.27,63.92,66.27,3190075,,207438784.0
2023-11-20,66.0,68.18,65.15,67.93,4449739,,298093120.0
2023-11-21,67.25,67.76,65.1,65.2,4009026,,265766576.0
2023-11-22,65.0,65.7,63.28,63.33,2851621,,182959456.0
2023-11-23,62.66,63.11,61.5,62.54,2929278,,182973328.0
2023-11-24,62.53,62.61,58.56,58.7,3930494,,236756160.0
2023-11-27,58.3,60.06,58.3,59.45,2115789,,125276016.0
2023-11-28,59.56,61.54,59.2,60.53,2524752,,152800432.0
2023-11-29,60.05,60.88,59.6,59.64,1883659,,113239336.0
2023-11-30,59.6,59.78,57.38,58.38,2092593,,122482664.0
2023-12-01,58.19,58.8,57.45,58.72,1572805,,91577392.0
2023-12-04,59.5,60.55,58.8,59.96,2681824,,160788048.0
2023-12-05,59.16,59.18,57.74,57.89,2154477,,125458104.0
2023-12-06,57.43,58.46,57.11,57.18,1573912,,90948272.0
2023-12-07,56.9,57.61,55.6,57.45,2082556,,117846816.0
2023-12-08,57.29,58.15,56.88,57.59,1375556,,79144856.0
2023-12-11,57.59,58.48,56.9,58.2,1447915,,83802664.0
2023-12-12,58.01,59.01,57.5,57.95,1792706,,104440944.0
2023-12-13,57.72,58.48,56.74,57.8,1915640,,110447912.0
2023-12-14,57.49,59.99,56.65,58.03,3090486,,179644800.0
2023-12-15,57.5,57.8,55.68,56.84,2248885,,128083464.0
2023-12-18,56.5,56.88,54.88,55.02,1609015,,89455232.0
2023-12-19,54.7,55.59,54.57,55.5,1131502,,62328256.0
2023-12-20,56.0,57.07,55.5,55.66,1602449,,90077376.0
2023-12-21,54.75,55.55,53.18,54.89,1802484,,98105032.0
2023-12-22,54.5,56.4,54.5,55.36,2050597,,114056720.0
2023-12-25,55.1,56.36,54.4,54.69,1349929,,74610160.0
2023-12-26,54.37,54.37,52.41,52.6,1438714,,76329832.0
2023-12-27,52.5,54.8,52.5,54.79,2123125,,114500008.0
2023-12-28,54.7,55.58,54.23,55.05,1457757,,80123336.0
2023-12-29,55.01,56.16,54.67,55.9,1213556,,67494536.0
2024-01-02,56.44,58.2,55.25,57.04,2523592,,143959088.0
2024-01-03,56.47,56.79,54.65,55.33,1653575,,91740064.0
2024-01-04,55.0,56.2,54.93,55.35,1184177,,65828892.0
2024-01-05,55.05,56.15,53.76,54.3,1384264,,75816688.0
2024-01-08,54.07,54.31,52.58,52.62,945449,,50304376.0
2024-01-09,53.0,53.45,50.53,51.0,1638187,,84861056.0
2024-01-10,51.0,51.24,49.49,50.31,1041800,,52420916.0
2024-01-11,50.19,52.96,50.19,52.95,1758797,,91332632.0
2024-01-12,53.1,54.69,52.45,53.5,2196886,,117548376.0
2024-01-15,52.6,53.46,51.1,51.66,1495181,,77634856.0
2024-01-16,51.53,51.94,50.33,51.12,1096536,,55917708.0
2024-01-17,51.2,51.2,49.18,49.18,1147256,,57249352.0
2024-01-18,49.44,49.49,47.5,48.66,1255056,,60687440.0
2024-01-19,48.84,48.97,46.6,46.73,1376056,,65416900.0
2024-01-22,46.78,47.23,43.38,44.2,1312279,,59522752.0
