日期,开盘,最高,最低,收盘,成交量,股票代码,成交额
2019-10-22,17.12,20.55,17.12,20.55,38056,,774877.8125
2019-10-23,22.61,22.61,22.61,22.61,10800,,244188.0
2019-10-24,24.87,24.87,24.87,24.87,22760,,566041.1875
2019-10-25,27.36,27.36,27.36,27.36,60708,,1660970.875
2019-10-28,30.1,30.1,30.1,30.1,388433,,11691833.0
2019-10-29,33.11,33.11,33.11,33.11,175237,,5802097.0
2019-10-30,36.42,36.42,36.42,36.42,393476,,14330396.0
2019-10-31,40.06,40.06,33.11,39.33,18109138,,662701184.0
2019-11-01,36.0,38.88,35.4,35.86,12769525,,469449152.0
2019-11-04,35.92,39.45,35.71,39.45,12935464,,486249920.0
2019-11-05,39.0,39.08,35.52,36.3,13660248,,512215744.0
2019-11-06,36.68,37.28,33.88,36.43,11525574,,410020992.0
2019-11-07,35.2,35.99,34.5,35.22,8878145,,313396000.0
2019-11-08,35.54,37.87,35.02,36.98,12538863,,457237728.0
2019-11-11,35.62,35.7,33.28,33.29,10148997,,345209536.0
2019-11-12,33.24,34.13,32.51,33.89,6919222,,231110320.0
2019-11-13,33.5,34.72,33.3,33.93,7378580,,251853104.0
2019-11-14,34.17,35.0,33.17,33.7,6944402,,236217808.0
2019-11-15,33.83,35.56,33.25,33.25,8213436,,282918720.0
2019-11-18,33.88,34.46,31.22,32.12,7654519,,246411184.0
2019-11-19,31.8,33.2,31.52,32.98,7320089,,236371712.0
2019-11-20,32.93,34.75,32.68,33.25,8707072,,292206240.0
2019-11-21,32.2,34.4,31.61,34.25,7666382,,250882032.0
2019-11-22,33.53,34.3,32.62,33.11,7661939,,257575664.0
2019-11-25,33.3,33.86,29.96,30.28,7222073,,226136720.0
2019-11-26,29.58,30.25,28.2,28.35,6075953,,176862384.0
2019-11-27,28.41,28.86,27.86,28.61,3796781,,108037984.0
2019-11-28,28.38,28.78,27.92,27.98,3782904,,106744096.0
2019-11-29,28.34,30.78,28.08,30.78,6188242,,183808480.0
2019-12-02,31.09,31.59,29.34,30.27,7579441,,228340000.0
2019-12-03,29.9,30.59,29.37,30.02,5072573,,152025616.0
2019-12-04,30.5,30.59,29.27,29.58,4891293,,146200608.0
2019-12-05,28.8,29.95,28.63,29.83,5265938,,155117792.0
2019-12-06,29.5,30.29,29.0,29.12,4399169,,129845616.0
2019-12-09,29.1,29.3,28.36,29.25,3854973,,111143320.0
2019-12-10,29.0,30.15,28.9,29.86,5943902,,176719408.0
2019-12-11,29.7,31.0,29.5,29.85,5701958,,171924048.0
2019-12-12,30.02,30.67,29.66,29.91,5082995,,152780784.0
2019-12-13,29.4,29.97,28.81,29.93,4020774,,118689648.0
2019-12-16,29.9,30.33,29.78,30.23,4428961,,133367752.0
2019-12-17,30.24,30.27,29.52,30.08,4610184,,137916864.0
2019-12-18,29.88,30.8,29.68,30.4,5264630,,159815136.0
2019-12-19,30.3,30.43,29.05,29.31,4502043,,133330608.0
2019-12-20,29.3,29.65,28.56,28.62,3281105,,95050848.0
2019-12-23,28.36,29.32,27.5,29.03,3113741,,89263888.0
2019-12-24,28.78,29.1,28.51,28.88,1936420,,55830780.0
2019-12-25,29.11,29.28,28.45,28.52,2536740,,72803016.0
2019-12-26,28.5,29.19,28.25,28.96,3226942,,92747944.0
2019-12-27,28.85,29.35,28.7,29.26,3858662,,111988424.0
2019-12-30,28.8,28.87,27.7,28.15,2648223,,74972384.0
2019-12-31,28.21,28.6,28.12,28.28,1495165,,42365548.0
2020-01-02,28.42,29.65,28.33,29.19,3678729,,106766960.0
2020-01-03,29.08,32.11,29.08,32.11,11511213,,362516288.0
2020-01-06,30.81,31.96,30.33,31.3,8464205,,262931120.0
2020-01-07,31.2,32.18,30.86,31.48,6294356,,198215216.0
2020-01-08,31.2,31.2,29.92,30.15,4798461,,145701296.0
2020-01-09,30.48,30.86,30.1,30.8,3467021,,105854808.0
2020-01-10,30.93,30.99,30.28,30.38,2538851,,77569616.0
2020-01-13,30.33,30.74,30.25,30.71,2402386,,73355512.0
2020-01-14,30.71,31.36,30.1,30.1,3585381,,109844888.0
2020-01-15,30.06,30.45,29.83,30.37,2085709,,62934632.0
2020-01-16,30.36,30.45,29.02,29.13,3219080,,95738296.0
2020-01-17,29.15,29.44,28.32,28.53,2914924,,83968336.0
2020-01-20,28.56,29.09,28.32,28.95,1783518,,51298156.0
2020-01-21,28.8,28.99,28.32,28.39,1668353,,47624920.0
2020-01-22,28.19,28.46,27.68,28.21,1572033,,44175572.0
2020-01-23,28.15,28.15,25.56,25.89,3189384,,85286760.0
2020-02-03,23.3,23.3,23.3,23.3,174500,,4065850.0
2020-02-04,20.97,21.82,20.97,21.42,3792733,,81014704.0
2020-02-05,21.45,22.46,21.45,22.14,3241038,,71484576.0
2020-02-06,22.3,23.06,22.07,22.78,2743748,,62336464.0
2020-02-07,22.78,24.09,22.55,23.85,2522318,,59049144.0
2020-02-10,26.24,26.24,24.51,24.9,4106618,,104555144.0
2020-02-11,24.27,25.96,24.11,25.1,3612083,,91839696.0
2020-02-12,24.81,25.18,24.5,25.0,2782363,,69356248.0
2020-02-13,24.95,26.55,24.82,25.3,2816413,,72263040.0
2020-02-14,25.5,25.94,25.33,25.6,2226207,,57054032.0
2020-02-17,25.57,26.18,25.43,26.04,2559561,,66270072.0
2020-02-18,25.62,26.69,25.62,26.17,2956192,,77001520.0
2020-02-19,26.1,26.41,25.76,25.76,2685068,,70018120.0
2020-02-20,25.99,25.99,25.38,25.92,2331761,,60114692.0
2020-02-21,25.93,26.33,25.57,26.25,2446849,,63859908.0
2020-02-24,26.0,26.43,25.83,26.28,2102827,,54949648.0
2020-02-25,25.8,25.8,24.6,25.44,2666195,,67497424.0
2020-02-26,24.71,25.33,24.55,24.78,2340161,,58192252.0
2020-02-27,24.86,25.25,24.38,24.38,1721150,,42469404.0
2020-02-28,23.51,23.51,22.28,22.6,2257472,,51805960.0
2020-03-02,23.0,23.83,22.88,23.68,1422838,,33380556.0
2020-03-03,23.96,24.64,23.62,24.07,1335729,,32315920.0
