日期,开盘,收盘,最高,最低,成交量,成交额
2015-09-02,214.71,225.43,235.82,213.7,811492,1516580992.0
2015-09-07,228.3,222.23,236.22,219.64,768179,1424770816.0
2015-09-08,220.95,234.16,235.36,219.7,429013,781349632.0
2015-09-09,239.68,247.34,247.64,238.29,669601,1294674304.0
2015-09-10,242.16,244.75,251.33,242.05,500193,938690304.0
2015-09-11,246.5,246.05,249.54,242.81,342077,661778048.0
2015-09-14,253.12,231.88,253.56,227.97,614015,1227264512.0
2015-09-15,227.8,226.83,234.31,223.69,410714,742608896.0
2015-09-16,230.53,244.36,245.4,224.17,460828,862901056.0
2015-09-17,241.91,235.43,247.11,235.41,447314,860477184.0
2015-09-18,240.36,246.03,247.75,237.2,485525,932765312.0
2015-09-21,243.1,261.22,261.45,242.76,610899,1308681216.0
2015-09-22,264.49,258.5,268.17,255.41,680526,1452350592.0
2015-09-23,253.5,254.48,257.69,250.87,463485,947245888.0
2015-09-24,258.19,256.52,261.1,254.1,452739,953918272.0
2015-09-25,254.91,250.8,260.1,249.03,521112,1053966656.0
2015-09-28,252.4,260.69,261.3,251.65,411018,854878912.0
2015-09-29,258.17,258.38,266.46,256.46,692095,1506918656.0
2015-09-30,259.58,254.46,260.38,251.54,477497,995028864.0
2015-10-08,264.4,258.4,264.8,258.33,623732,1390984448.0
2015-10-09,257.36,253.74,258.11,248.88,520270,1118303488.0
2015-10-12,257.51,263.51,266.87,257.24,763823,1778109440.0
2015-10-13,259.88,265.91,266.89,259.49,640035,1451737344.0
2015-10-14,263.65,258.04,264.69,257.26,489845,1093530240.0
2015-10-15,257.55,263.86,264.55,256.67,467872,1051015168.0
2015-10-16,268.12,269.26,269.35,263.0,617679,1436633728.0
2015-10-19,270.25,278.32,282.72,269.93,821665,2021417856.0
2015-10-20,278.39,276.97,279.23,271.26,518485,1272385408.0
2015-10-21,277.12,259.76,281.4,259.36,728969,1747184128.0
2015-10-22,259.84,266.98,267.68,256.1,521270,1178565248.0
2015-10-23,266.35,270.78,273.01,265.34,481739,1124614144.0
2015-10-26,274.28,269.45,274.34,266.24,438641,1040239872.0
2015-10-27,267.46,276.27,279.0,267.32,680513,1655958528.0
2015-10-28,272.75,269.7,275.95,268.75,506174,1211196288.0
2015-10-29,269.6,268.19,269.84,261.34,624926,1453256960.0
2015-10-30,266.02,265.45,267.52,261.67,434184,1004831168.0
2015-11-02,257.47,259.98,265.38,257.16,434728,992785664.0
2015-11-03,259.82,256.73,261.32,255.2,288751,644167360.0
2015-11-04,259.8,268.28,268.54,258.21,503856,1188309632.0
2015-11-05,267.43,276.6,277.12,267.37,749701,1838633088.0
2015-11-06,286.39,284.67,289.3,281.69,744804,1947915264.0
2015-11-09,283.23,288.08,290.17,282.52,632162,1595196032.0
2015-11-10,283.8,286.33,288.33,283.46,386470,962142592.0
2015-11-11,285.89,284.81,286.59,281.73,364828,910782400.0
2015-11-12,285.57,289.0,290.53,285.11,449729,1158523008.0
2015-11-13,285.11,281.45,290.42,280.83,444849,1134549248.0
2015-11-16,276.31,280.72,280.78,275.97,254917,629913344.0
2015-11-17,283.18,280.42,285.04,279.88,364330,913437952.0
2015-11-18,280.37,278.39,281.01,277.94,165740,400508160.0
2015-11-19,279.05,281.19,281.43,277.78,135903,333535392.0
2015-11-20,281.1,283.22,283.22,280.58,191259,513660704.0
2015-11-23,283.58,280.3,283.73,280.0,256388,714879936.0
2015-11-24,280.07,277.83,280.29,276.5,235329,618285376.0
2015-11-25,277.06,279.01,279.06,276.66,184018,465599712.0
2015-11-26,279.97,276.97,279.99,276.87,249167,623297728.0
2015-11-27,278.83,274.21,279.31,271.9,236642,546537024.0
2015-11-30,277.31,273.95,277.71,269.9,191393,421748416.0
2015-12-01,278.02,279.59,279.91,276.36,142112,315882464.0
2015-12-02,282.89,285.56,285.68,281.57,174829,386430016.0
2015-12-03,287.93,289.25,290.44,287.7,156397,363025408.0
2015-12-04,293.12,294.13,296.24,292.86,262898,669683456.0
2015-12-07,297.45,298.3,298.3,293.11,868910,2664616192.0
2015-12-08,296.19,298.93,301.58,294.98,744955,2270832640.0
2015-12-09,298.42,304.12,306.57,298.22,744768,2129573504.0
2015-12-10,304.84,307.74,308.87,301.31,659889,1962261888.0
2015-12-11,304.57,297.0,305.28,296.54,525872,1544580480.0
2015-12-14,294.58,302.97,303.82,294.37,354491,977700160.0
2015-12-15,304.34,303.66,307.13,303.01,386171,1114221568.0
2015-12-16,304.54,301.66,305.5,301.38,361787,1076603648.0
2015-12-17,306.1,307.72,309.1,305.56,591030,1733041152.0
2015-12-18,307.98,314.85,315.65,307.12,745183,2436305920.0
2015-12-21,313.08,321.05,321.27,312.31,645195,2032070656.0
2015-12-22,320.71,319.22,320.74,315.42,510658,1476047872.0
2015-12-23,321.33,312.9,322.34,312.82,478114,1460933888.0
2015-12-24,311.77,312.91,313.68,306.54,295671,851571968.0
2015-12-25,312.05,311.33,313.89,310.14,267129,776195520.0
2015-12-28,313.96,303.74,314.49,303.37,389796,1112866432.0
2015-12-29,305.9,307.05,307.22,301.52,297244,824056512.0
2015-12-30,309.07,314.39,317.37,307.56,475821,1325594240.0
2015-12-31,313.48,309.36,315.61,308.65,372513,1043106368.0
2016-01-04,308.94,293.7,309.82,292.27,307488,797083392.0
2016-01-05,286.93,288.89,298.45,282.92,431884,1054894656.0
2016-01-06,291.51,294.15,295.02,290.73,322732,812491584.0
2016-01-07,287.37,276.67,289.33,276.67,91955,221809376.0
2016-01-08,283.1,281.81,285.06,271.23,440395,1030443840.0
2016-01-11,275.38,277.19,287.47,275.27,537569,1339642112.0
2016-01-12,281.07,280.07,282.74,277.03,404864,998386880.0
2016-01-13,279.83,270.92,280.87,270.81,349098,833022080.0
2016-01-14,264.36,276.88,277.89,263.15,360058,805519232.0
2016-01-15,274.18,268.03,274.97,265.79,383038,864881088.0
2016-01-18,263.58,268.88,271.06,262.76,325134,713656896.0
2016-01-19,267.86,275.22,275.99,266.72,351182,771796096.0
2016-01-20,272.92,271.97,276.6,270.85,338735,785598016.0
2016-01-21,269.57,267.83,274.35,267.74,364810,862059200.0
2016-01-22,271.14,269.53,271.2,264.07,262681,585075392.0
2016-01-25,271.15,272.08,272.8,269.59,228298,525261472.0
2016-01-26,269.98,257.52,270.63,256.38,277664,603417408.0
2016-01-27,258.64,249.81,258.64,244.67,393965,732605056.0
2016-01-28,247.19,244.63,250.3,242.93,232566,449190304.0
2016-01-29,243.68,251.86,254.55,243.32,294330,576493568.0
2016-02-01,252.71,251.2,256.32,249.83,254394,488379488.0
2016-02-02,252.57,255.13,256.33,252.25,274892,560003520.0
2016-02-03,253.65,257.28,258.47,253.32,251921,500487936.0
2016-02-04,257.66,260.17,262.66,257.62,287134,582608768.0
2016-02-05,260.19,256.92,260.66,256.43,215142,426789984.0
2016-02-15,250.95,253.56,254.47,250.78,230548,464961920.0
2016-02-16,254.59,259.08,259.27,254.34,335166,711396672.0
2016-02-17,258.15,257.21,259.16,254.09,337950,707934336.0
2016-02-18,259.4,254.93,259.4,254.47,385638,797961856.0
2016-02-19,255.18,255.38,256.87,254.02,343131,694728768.0
2016-02-22,257.83,262.34,262.41,256.24,578831,1252454784.0
2016-02-23,262.24,258.97,263.22,256.83,481550,1069142400.0
2016-02-24,264.11,263.77,267.04,260.79,703022,1545052416.0
2016-02-25,261.5,248.73,261.5,247.78,526046,1078726400.0
2016-02-26,250.61,248.74,250.79,245.29,363225,695779264.0
2016-02-29,246.18,236.9,246.76,235.7,395099,710669248.0
2016-03-01,236.92,239.45,240.96,235.39,286668,511795392.0
2016-03-02,239.76,245.03,245.28,238.62,376832,687175488.0
2016-03-03,244.62,243.22,246.65,243.1,332469,620675392.0
2016-03-04,242.66,236.84,243.11,235.59,362127,647886080.0
2016-03-07,238.87,240.74,241.96,238.31,252953,449776384.0
2016-03-08,240.03,241.55,241.61,234.6,268639,461879136.0
2016-03-09,237.58,239.78,240.63,237.0,188098,331835808.0
2016-03-10,239.78,238.03,240.71,237.88,180511,310171168.0
2016-03-11,236.64,237.8,238.88,236.24,174397,308885248.0
2016-03-14,239.71,242.32,243.39,238.65,313222,579517568.0
2016-03-15,237.65,240.6,240.83,235.63,264529,495266944.0
2016-03-16,236.53,234.93,237.45,234.01,295697,554233536.0
2016-03-17,234.39,238.36,239.44,232.72,828335,1613423488.0
2016-03-18,238.11,243.33,244.42,237.06,773860,1549907200.0
2016-03-21,245.42,248.04,249.22,243.92,705915,1467818880.0
2016-03-22,244.84,245.63,247.46,244.58,466387,955389312.0
2016-03-23,243.89,246.79,246.83,242.21,528096,1097218048.0
2016-03-24,251.55,250.05,253.67,247.89,960207,2123486336.0
2016-03-25,249.94,247.52,250.99,245.56,516154,1120464000.0
2016-03-28,249.62,250.23,253.12,248.17,537254,1161218688.0
2016-03-29,249.38,243.06,250.12,242.32,415085,855174912.0
2016-03-30,245.35,249.39,249.59,244.69,421003,870811520.0
2016-03-31,250.27,250.32,252.66,249.37,526847,1126475392.0
2016-04-01,250.34,249.05,251.74,246.94,453691,965397056.0
2016-04-05,249.74,252.65,253.49,248.13,533813,1199703680.0
2016-04-06,251.58,253.36,254.12,251.57,468760,1065860864.0
2016-04-07,254.31,249.92,254.57,249.9,405698,908564864.0
2016-04-08,247.57,247.5,248.08,245.7,365412,790206656.0
2016-04-11,249.47,251.26,252.4,249.16,414120,919421696.0
2016-04-12,251.11,253.85,254.13,250.21,410797,913267008.0
2016-04-13,254.24,257.04,259.07,253.45,647054,1497231616.0
2016-04-14,257.34,257.93,258.13,254.86,582879,1348831744.0
2016-04-15,257.5,256.17,257.66,254.85,458345,1048620288.0
2016-04-18,253.85,253.33,254.52,252.61,390297,871841088.0
2016-04-19,254.62,254.05,255.23,252.68,280687,630311936.0
2016-04-20,255.04,245.79,255.13,241.26,566782,1216836608.0
2016-04-21,244.59,243.94,246.28,243.48,326047,688846720.0
2016-04-22,242.13,245.24,245.26,241.53,228939,479665280.0
2016-04-25,242.87,240.61,242.88,238.84,333746,688097920.0
2016-04-26,240.64,241.07,241.98,239.04,282316,579281664.0
2016-04-27,241.53,241.19,243.32,241.08,285033,594750080.0
2016-04-28,241.94,239.65,241.98,237.31,254969,521570272.0
2016-04-29,238.83,240.48,241.26,238.76,221198,455514784.0
2016-05-03,240.46,244.23,244.52,239.93,310161,649848704.0
2016-05-04,243.31,245.25,246.54,243.25,341726,732196032.0
2016-05-05,244.42,245.39,245.44,244.06,149932,315298432.0
2016-05-06,245.32,242.12,246.93,241.5,373088,787153856.0
2016-05-09,235.19,232.44,235.46,231.65,262004,526565184.0
2016-05-10,227.92,229.86,230.07,227.45,245438,491187936.0
2016-05-11,226.01,226.88,228.81,225.75,400668,820546752.0
2016-05-12,216.85,216.03,217.9,214.45,744029,1378721024.0
2016-05-13,212.01,216.52,218.51,211.79,605001,1114507008.0
2016-05-16,214.76,216.63,216.68,212.4,495864,928235200.0
2016-05-17,217.17,214.53,217.23,213.3,488291,937501312.0
2016-05-18,213.7,209.88,214.17,207.82,429489,786266496.0
2016-05-19,210.03,210.74,213.72,209.63,413892,756537088.0
2016-05-20,210.35,211.18,211.3,208.48,295932,533281536.0
2016-05-23,212.95,217.27,217.3,212.45,514685,962048384.0
2016-05-24,215.89,213.48,216.42,212.81,495409,937373504.0
2016-05-25,215.52,213.46,216.62,213.03,340030,640805760.0
2016-05-26,213.41,213.43,214.65,209.64,340451,626140416.0
2016-05-27,213.3,213.16,214.53,212.74,352832,665636224.0
2016-05-30,211.61,211.5,214.01,210.4,249167,456605568.0
2016-05-31,212.59,220.14,220.36,212.47,557493,1062638528.0
2016-06-01,220.19,221.57,224.56,220.05,566522,1095177344.0
2016-06-02,220.85,221.82,222.51,219.47,409643,794241600.0
2016-06-03,222.36,222.04,223.38,220.09,440395,863074304.0
2016-06-06,222.73,223.15,224.36,220.99,414464,814432256.0
2016-06-07,222.79,224.16,225.02,221.07,337023,668620928.0
2016-06-08,223.59,223.01,224.04,221.07,317478,626983872.0
2016-06-13,219.11,213.53,221.73,213.46,451553,842247680.0
2016-06-14,212.95,212.81,215.23,211.44,276150,515196608.0
2016-06-15,210.45,218.96,219.99,209.81,381343,735525824.0
2016-06-16,219.66,216.81,219.73,216.62,329684,666686976.0
2016-06-17,217.51,217.95,220.17,216.83,256644,493738112.0
2016-06-20,217.66,217.6,218.05,215.67,221228,430042528.0
2016-06-21,219.43,216.03,219.94,215.22,248508,474003456.0
2016-06-22,216.24,218.75,218.91,215.81,228266,437841216.0
2016-06-23,218.71,218.28,220.3,217.59,303588,581400256.0
2016-06-24,217.7,218.3,221.17,210.75,505343,947447040.0
2016-06-27,218.14,220.51,221.05,217.18,511220,1006096832.0
2016-06-28,219.38,223.8,224.84,218.66,534023,1033800128.0
2016-06-29,223.17,222.66,224.38,221.66,429789,841846400.0
2016-06-30,222.53,221.36,223.37,221.01,311503,611112256.0
2016-07-01,222.83,225.92,227.28,222.37,605525,1232384640.0
2016-07-04,224.9,229.02,230.07,224.26,576298,1179733376.0
2016-07-05,229.38,229.45,230.84,227.49,459772,944156864.0
2016-07-06,230.02,229.7,230.91,228.56,454421,934670848.0
2016-07-07,229.71,228.88,230.16,227.07,425175,869284736.0
