日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2015-09-02,,7.44,7.4,7.79,7.38,9298156,69830944.0,,,,
2015-09-07,,7.5,7.66,7.77,7.48,7124441,54758208.0,,,,
2015-09-08,,7.62,8.02,8.04,7.57,7945727,62127732.0,,,,
2015-09-09,,8.05,8.29,8.3,8.0,9899519,80885480.0,,,,
2015-09-10,,8.15,8.14,8.27,8.11,5454856,44688760.0,,,,
2015-09-11,,8.19,8.17,8.24,8.04,4728052,38482216.0,,,,
2015-09-14,,8.17,7.76,8.27,7.76,6019486,47869472.0,,,,
2015-09-15,,7.52,7.37,7.72,7.37,6393331,47925312.0,,,,
2015-09-16,,7.37,7.74,7.74,7.33,6449595,48583676.0,,,,
2015-09-17,,7.7,7.69,7.93,7.62,8143210,63325956.0,,,,
2015-09-18,,7.74,7.99,8.05,7.67,6554841,51688140.0,,,,
2015-09-21,,7.87,8.26,8.35,7.85,6238938,50796176.0,,,,
2015-09-22,,8.33,8.3,8.46,8.26,6183209,51716236.0,,,,
2015-09-23,,8.19,8.23,8.33,8.1,4549865,37334692.0,,,,
2015-09-24,,8.22,8.28,8.3,8.22,2899278,23950004.0,,,,
2015-09-25,,8.25,8.0,8.32,7.98,3858933,31509914.0,,,,
2015-09-28,,8.02,8.17,8.18,7.98,2258233,18292864.0,,,,
2015-09-29,,8.1,8.01,8.16,7.9,2674210,21525804.0,,,,
2015-09-30,,8.02,8.1,8.14,8.0,1858420,15025634.0,,,,
2015-10-08,,8.32,8.35,8.45,8.3,4282012,35771352.0,,,,
2015-10-09,,8.35,8.52,8.55,8.31,4271539,36079332.0,,,,
2015-10-12,,8.56,8.81,8.9,8.51,4997030,43763056.0,,,,
2015-10-13,,8.82,8.82,8.9,8.7,3969703,34916636.0,,,,
2015-10-14,,8.79,8.83,9.05,8.75,4449112,39543060.0,,,,
2015-10-15,,8.98,9.25,9.26,8.9,7773485,70930672.0,,,,
2015-10-16,,9.24,9.25,9.35,9.05,7896974,72743312.0,,,,
2015-10-19,,9.25,9.06,9.28,9.0,6467587,59084920.0,,,,
2015-10-20,,9.12,9.51,9.51,9.08,9283754,86887032.0,,,,
2015-10-21,,9.45,9.03,9.68,9.03,11894461,111025928.0,,,,
2015-10-22,,9.03,9.15,9.21,8.92,6591528,59901208.0,,,,
2015-10-23,,9.18,9.37,9.43,9.18,5604722,52147480.0,,,,
2015-10-26,,9.4,9.48,9.54,9.37,6355677,60082416.0,,,,
2015-10-27,,9.43,9.44,9.48,9.15,5631805,52487936.0,,,,
2015-10-28,,9.39,9.47,9.63,9.36,6494811,61830904.0,,,,
2015-10-29,,9.47,9.71,9.75,9.4,6547528,62862796.0,,,,
2015-10-30,,9.73,9.69,9.8,9.5,6799497,65856276.0,,,,
2015-11-02,,9.58,9.75,9.93,9.43,7492067,73220840.0,,,,
2015-11-03,,9.79,9.69,9.91,9.61,4712399,45876860.0,,,,
2015-11-04,,9.71,10.0,10.05,9.7,5921867,58567216.0,,,,
