日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2021-04-21,,17.54,21.05,21.05,17.54,283473,5959034.0,,,,
2021-04-22,,23.16,23.16,23.16,23.16,86255,1997666.0,,,,
2021-04-23,,25.48,25.48,25.48,25.48,87390,2226697.0,,,,
2021-04-26,,28.03,28.03,28.03,28.03,394710,11063721.0,,,,
2021-04-27,,30.83,30.83,30.83,30.83,464243,14312612.0,,,,
2021-04-28,,33.91,33.91,33.91,33.91,1602497,54340672.0,,,,
2021-04-29,,36.39,30.52,36.39,30.52,17311006,569263232.0,,,,
2021-04-30,,27.5,27.47,28.58,27.47,9040497,250341280.0,,,,
2021-05-06,,26.89,26.35,27.77,25.9,8302974,222069264.0,,,,
2021-05-07,,26.58,28.48,28.99,26.5,13177743,368485792.0,,,,
2021-05-10,,27.49,27.95,28.17,26.51,9951365,271922016.0,,,,
2021-05-11,,27.64,30.75,30.75,27.38,13572332,406704000.0,,,,
2021-05-12,,31.1,31.6,33.5,30.0,14051103,441881472.0,,,,
2021-05-13,,30.97,30.08,31.95,30.06,8937778,275673152.0,,,,
2021-05-14,,29.54,33.09,33.09,29.46,10392551,334048064.0,,,,
2021-05-17,,34.82,36.4,36.4,33.24,10764288,378797696.0,,,,
2021-05-18,,38.0,38.0,40.04,36.41,19115047,743296640.0,,,,
2021-05-19,,37.0,41.8,41.8,35.35,15352001,599815808.0,,,,
2021-05-20,,41.49,38.6,43.6,38.6,14440792,588258560.0,,,,
2021-05-21,,41.0,42.46,42.46,41.0,5107824,213598944.0,,,,
2021-05-24,,46.27,46.71,46.71,43.73,14889771,683320576.0,,,,
2021-05-25,,45.0,47.34,48.5,43.1,10804493,491352864.0,,,,
2021-05-26,,46.0,43.8,46.57,43.8,8703179,389600192.0,,,,
2021-05-27,,42.6,42.62,45.37,41.6,8031855,345070112.0,,,,
2021-05-28,,42.0,43.4,44.36,42.0,6776331,292316096.0,,,,
2021-05-31,,42.25,43.53,43.53,40.4,7454145,311324480.0,,,,
2021-06-01,,43.0,42.7,45.6,42.3,6173992,269790624.0,,,,
2021-06-02,,42.09,38.43,43.57,38.43,8456037,343485856.0,,,,
2021-06-03,,36.6,37.3,37.94,36.51,5744026,213399232.0,,,,
2021-06-04,,36.96,35.99,37.36,35.62,5889591,213263824.0,,,,
2021-06-07,,36.0,38.49,38.49,34.98,7983300,292787712.0,,,,
2021-06-08,,38.11,38.5,39.15,37.47,5691835,217382176.0,,,,
2021-06-09,,38.25,36.75,38.3,36.5,4104239,152681504.0,,,,
2021-06-10,,36.4,35.67,36.74,35.67,3139921,113136808.0,,,,
2021-06-11,,35.4,35.76,36.8,34.23,4337526,153779456.0,,,,
2021-06-15,,35.5,33.9,35.69,33.88,3464111,119248960.0,,,,
2021-06-16,,33.89,34.11,35.32,33.7,2881948,99345952.0,,,,
2021-06-17,,34.0,35.13,35.66,33.1,3093457,107045704.0,,,,
2021-06-18,,34.8,35.02,35.33,34.4,2639880,91888128.0,,,,
2021-06-21,,34.5,35.32,35.78,34.01,2857227,100346032.0,,,,
2021-06-22,,35.4,37.41,38.16,34.7,5552507,202738288.0,,,,
2021-06-23,,36.78,35.62,36.95,35.53,3893319,140248896.0,,,,
2021-06-24,,35.25,32.06,35.61,32.06,5723398,190241216.0,,,,
2021-06-25,,31.12,32.0,32.64,31.12,2347421,75190752.0,,,,
2021-06-28,,31.8,32.08,32.46,31.62,1651724,52923760.0,,,,
2021-06-29,,33.08,32.13,33.08,32.13,1791811,58263428.0,,,,
2021-06-30,,31.66,31.96,32.42,31.3,1874118,59525524.0,,,,
2021-07-01,,31.77,32.96,33.5,31.73,2927302,95697392.0,,,,
2021-07-02,,32.64,33.17,34.35,31.78,2919567,97120288.0,,,,
2021-07-05,,32.68,31.3,32.71,30.84,2892191,91006840.0,,,,
2021-07-06,,30.87,31.2,31.5,30.33,1906728,58849152.0,,,,
2021-07-07,,30.7,31.47,31.99,30.7,1842975,58181632.0,,,,
2021-07-08,,31.0,30.55,31.5,30.3,1795130,55594324.0,,,,
2021-07-09,,30.29,31.4,31.91,30.19,2054108,64180320.0,,,,
2021-07-12,,31.5,31.15,32.0,30.69,1861713,58105048.0,,,,
2021-07-13,,30.88,30.8,31.38,30.63,1465630,45318308.0,,,,
2021-07-14,,30.8,29.6,31.85,29.6,3542248,108557896.0,,,,
2021-07-15,,29.59,29.09,29.59,28.89,1902662,55436560.0,,,,
