日期,开盘,最高,最低,收盘,成交量,股票代码,成交额
2015-09-02,9.1,10.25,8.78,9.2,2938864,,27705282.0
2015-09-07,9.46,9.9,9.36,9.54,3523776,,33974776.0
2015-09-08,9.55,10.45,9.21,10.4,3165966,,31271674.0
2015-09-09,10.44,11.17,10.43,11.09,5205437,,56475724.0
2015-09-10,10.88,11.15,10.81,10.93,3530943,,38770912.0
2015-09-11,11.0,11.37,10.85,11.06,2664739,,29509560.0
2015-09-14,11.19,11.19,9.95,9.95,3351500,,34686372.0
2015-09-15,9.69,9.8,9.15,9.19,2149124,,20303778.0
2015-09-16,9.35,10.11,9.21,10.11,2247387,,21890522.0
2015-09-17,10.28,10.89,10.0,10.51,4320133,,45013184.0
2015-09-18,10.64,10.84,10.11,10.71,4253464,,44763408.0
2015-09-21,10.66,11.78,10.5,11.78,5327772,,59919832.0
2015-09-22,11.71,11.98,11.52,11.66,4202783,,49351368.0
2015-09-23,11.3,11.82,11.21,11.4,3704346,,42479904.0
2015-09-24,11.48,11.72,11.33,11.55,3610704,,41546252.0
2015-09-25,11.4,11.65,10.51,10.69,3032465,,33374040.0
2015-09-28,10.73,11.55,10.51,11.39,2256340,,24944808.0
2015-09-29,11.15,11.39,10.86,11.1,1922909,,21436070.0
2015-09-30,11.19,11.35,10.74,11.18,2027922,,22570160.0
2015-10-08,11.65,12.3,11.45,12.3,3161181,,37915264.0
2015-10-09,12.33,13.29,12.18,12.75,6705636,,85122368.0
2015-10-12,12.88,13.58,12.62,13.31,5840803,,77062312.0
2015-10-13,13.35,14.3,13.1,13.9,5450972,,75181096.0
2015-10-14,13.62,13.96,13.31,13.38,4148886,,56512148.0
2015-10-15,13.2,13.85,12.98,13.7,4415604,,59520016.0
2015-10-16,13.74,15.06,13.72,14.52,5568048,,80503848.0
2015-10-19,14.52,15.06,14.13,14.31,4417797,,63986392.0
2015-10-20,14.21,15.46,14.15,15.24,4906945,,73334712.0
2015-10-21,15.24,15.5,13.72,13.73,5958438,,86867392.0
2015-10-22,13.65,14.74,13.59,14.7,4444619,,63214760.0
2015-10-23,14.5,15.36,14.32,15.26,6421702,,95478152.0
2015-10-26,15.4,16.11,15.0,16.11,7021927,,108593616.0
2015-10-27,15.69,16.08,15.03,15.83,4721952,,73567232.0
2015-10-28,15.85,16.55,15.26,16.02,6941573,,111640040.0
2015-10-29,16.18,16.25,15.52,16.01,3761535,,59650328.0
2015-10-30,15.86,16.12,15.32,15.64,2855285,,45059028.0
2015-11-02,15.32,15.98,15.32,15.38,3235352,,50675160.0
2015-11-03,15.55,15.65,14.9,14.98,1891816,,28747918.0
2015-11-04,15.24,15.94,14.98,15.83,3273552,,50866464.0
2015-11-05,16.02,16.42,15.5,16.08,5241625,,83191160.0
2015-11-06,16.0,16.6,16.0,16.52,4493347,,73734352.0
2015-11-09,16.52,16.52,16.01,16.4,3791894,,61829540.0
2015-11-10,16.6,16.6,15.9,15.9,4741335,,76734576.0
2015-11-11,16.02,16.59,15.51,16.58,6767548,,108327408.0
2015-11-12,16.5,16.51,15.84,16.31,5684386,,92078536.0
2015-11-13,16.15,16.97,15.76,16.48,7954420,,131049792.0
2015-11-16,15.96,18.1,15.78,18.0,9078171,,154030080.0
2015-11-17,18.45,18.45,16.85,17.06,9283522,,162551424.0
2015-11-18,17.24,17.34,16.16,16.26,4339471,,73289952.0
