日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2015-09-02,,24.0,23.63,26.39,22.88,3226839,79094312.0,,,,
2015-09-07,,24.99,25.09,25.78,24.41,2775301,69843920.0,,,,
2015-09-08,,24.7,27.4,27.58,24.5,3530030,91935008.0,,,,
2015-09-09,,28.2,28.09,28.9,27.4,2960254,83246576.0,,,,
2015-09-10,,27.6,27.65,28.2,27.4,1700400,47403876.0,,,,
2015-09-11,,27.71,27.99,28.3,27.65,2481720,69644160.0,,,,
2015-09-14,,29.31,25.52,29.31,25.45,2928547,79047008.0,,,,
2015-09-15,,24.1,26.01,26.7,24.1,3346665,84880488.0,,,,
2015-09-16,,25.6,28.2,28.61,25.6,2574215,70125768.0,,,,
2015-09-17,,28.1,27.4,28.5,27.08,2139215,59521156.0,,,,
2015-09-22,,29.72,29.09,29.75,28.54,3931216,114158496.0,,,,
2015-09-23,,28.45,29.54,30.5,28.0,3137438,93744904.0,,,,
2015-09-24,,29.31,29.87,30.48,29.31,1805175,54239064.0,,,,
2015-09-25,,29.91,29.67,30.0,28.89,2135828,63046796.0,,,,
2015-09-28,,29.99,30.45,30.5,29.33,1015236,30492914.0,,,,
2015-09-29,,29.9,31.02,32.0,29.9,1965866,61464236.0,,,,
2015-09-30,,30.71,31.25,32.0,30.71,1650946,52244140.0,,,,
2015-10-08,,32.2,31.9,32.65,31.6,1580200,50858020.0,,,,
2015-10-09,,31.85,31.69,32.16,31.68,983851,31345302.0,,,,
2015-10-12,,32.0,33.19,33.3,31.98,2887826,94780728.0,,,,
2015-10-13,,33.64,33.1,33.85,32.88,4058219,135468928.0,,,,
2015-10-14,,33.48,32.83,33.48,32.64,2547413,83922232.0,,,,
2015-10-15,,32.83,33.52,33.88,32.22,2787105,93080400.0,,,,
2015-10-16,,33.98,34.56,36.6,33.65,5655285,197626624.0,,,,
2015-10-19,,34.78,33.33,34.78,32.73,5226532,174979840.0,,,,
2015-10-20,,33.02,33.06,33.13,32.45,4032333,132044328.0,,,,
2015-10-21,,33.12,30.56,33.46,30.5,4062047,131049208.0,,,,
2015-10-22,,30.65,31.64,32.0,30.65,2150620,66880424.0,,,,
2015-10-23,,31.9,32.78,32.81,31.64,3054438,98486712.0,,,,
2015-10-26,,33.12,32.98,33.9,32.29,5019421,164840144.0,,,,
2015-10-27,,32.9,33.12,33.16,31.71,3918128,127661144.0,,,,
2015-10-28,,33.12,33.8,34.74,32.82,5943573,202960880.0,,,,
2015-10-29,,33.75,33.4,34.2,33.3,3237744,108988152.0,,,,
2015-10-30,,33.3,33.55,34.22,33.25,2239242,75488984.0,,,,
2015-11-02,,33.0,34.07,34.4,32.88,3820401,129683336.0,,,,
2015-11-03,,34.12,33.55,34.21,33.0,2591844,87188640.0,,,,
2015-11-04,,33.7,35.24,35.37,33.66,3856360,133400000.0,,,,
2015-11-05,,35.15,35.63,35.78,34.25,5176968,181617648.0,,,,
2015-11-06,,35.61,35.99,36.22,35.48,3841606,137774192.0,,,,
2015-11-09,,35.66,35.94,36.17,34.91,4421853,157285456.0,,,,
2015-11-10,,35.48,35.59,35.93,34.72,4364530,154066304.0,,,,
2015-11-11,,35.4,35.3,35.6,34.92,3482448,122506792.0,,,,
2015-11-12,,35.2,35.66,36.1,35.2,3293483,117592616.0,,,,
2015-11-13,,35.41,35.32,36.08,35.06,2567251,91345944.0,,,,
2015-11-16,,34.9,35.0,35.18,34.4,4295103,149279568.0,,,,
2015-11-17,,35.31,35.11,35.48,34.9,4094640,144048176.0,,,,
2015-11-18,,35.02,34.32,35.2,34.2,2185698,76043736.0,,,,
2015-11-19,,34.31,34.85,34.9,34.31,1934065,67029780.0,,,,
2015-11-20,,35.07,37.83,37.99,35.07,7489771,276285248.0,,,,
2015-11-23,,38.18,37.44,38.47,37.0,5914079,223945584.0,,,,
2015-11-24,,37.3,38.09,38.21,37.15,3832215,144768384.0,,,,
2015-11-25,,38.15,38.12,38.38,37.88,4343314,165449664.0,,,,
2015-11-26,,38.36,38.85,39.32,38.13,4457970,173121472.0,,,,
2015-11-27,,38.41,36.57,39.1,35.3,5506327,206065456.0,,,,
2015-11-30,,36.55,37.18,37.27,35.01,3784316,138049360.0,,,,
2015-12-01,,37.1,38.29,38.82,36.95,4087131,155986448.0,,,,
2015-12-02,,38.29,38.66,39.18,36.61,3725108,142734592.0,,,,
2015-12-03,,38.8,39.63,39.68,38.58,4189579,164163632.0,,,,
2015-12-04,,39.11,39.44,39.64,38.81,3459890,135755056.0,,,,
2015-12-07,,39.8,41.13,41.67,39.1,4864431,197296048.0,,,,
2015-12-08,,40.51,39.48,40.87,39.4,4292130,171586864.0,,,,
2015-12-09,,39.48,39.05,39.9,38.83,2615088,102621504.0,,,,
2015-12-10,,38.89,39.08,39.75,38.89,1802820,70608160.0,,,,
2015-12-11,,39.02,38.9,39.37,38.03,2208811,85212424.0,,,,
2015-12-14,,39.2,39.59,39.6,38.5,3669049,143683536.0,,,,
2015-12-15,,39.65,38.62,40.5,38.24,5069752,198882000.0,,,,
2015-12-16,,38.81,39.02,39.5,38.35,4275558,166430560.0,,,,
2015-12-17,,39.4,40.49,40.57,38.73,8304234,330706368.0,,,,
2015-12-18,,20.42,20.23,21.3,20.2,7810096,160712672.0,,,,
2015-12-21,,19.38,19.4,19.8,18.85,15735368,301966560.0,,,,
2015-12-22,,19.11,19.27,19.47,19.11,8920572,171664800.0,,,,
2015-12-23,,19.25,18.68,19.25,18.63,11899569,224590880.0,,,,
2015-12-24,,18.68,19.05,19.08,18.47,9157216,171457568.0,,,,
2015-12-25,,18.82,19.02,19.07,18.75,6312291,119191704.0,,,,
2015-12-28,,19.02,18.47,19.1,18.44,6871506,129172136.0,,,,
2015-12-29,,18.47,19.19,19.29,18.47,8900574,167862320.0,,,,
2015-12-30,,19.43,18.93,19.43,18.84,6280128,119475528.0,,,,
2015-12-31,,18.82,19.05,19.38,18.82,9141142,175152976.0,,,,
2016-01-04,,19.12,17.16,19.12,17.15,6109658,109438408.0,,,,
2016-01-05,,16.29,16.62,17.44,15.78,7286583,120122312.0,,,,
2016-01-06,,16.71,16.77,16.87,16.03,6495439,107161040.0,,,,
2016-01-07,,16.58,15.09,16.58,15.09,1575310,24692440.0,,,,
2016-01-08,,15.47,14.99,15.7,14.0,7160931,107412904.0,,,,
2016-01-11,,14.77,13.8,14.77,13.71,6582425,94494600.0,,,,
2016-01-12,,14.0,14.37,14.5,13.5,5096635,71488688.0,,,,
2016-01-13,,14.5,14.0,14.6,13.85,4456133,63813076.0,,,,
2016-01-14,,13.8,14.62,14.69,13.51,4571226,65715400.0,,,,
2016-01-15,,14.58,14.07,14.59,13.93,3234709,46271644.0,,,,
2016-01-18,,13.89,14.22,14.3,13.69,2827956,39952728.0,,,,
2016-01-19,,14.27,14.87,14.96,14.1,4336426,63762356.0,,,,
2016-01-20,,14.75,15.13,15.8,14.69,5547909,84927288.0,,,,
2016-01-21,,14.95,14.54,15.26,14.51,3360612,49948216.0,,,,
2016-01-22,,14.63,14.6,14.87,14.35,2657033,38621372.0,,,,
2016-01-25,,14.82,14.9,15.04,14.61,2651792,39320776.0,,,,
2016-01-26,,14.76,13.71,14.92,13.63,3560904,51168352.0,,,,
2016-01-27,,13.71,13.42,13.95,13.07,3767426,50837560.0,,,,
2016-01-28,,13.5,12.65,13.5,12.6,2196587,28795770.0,,,,
2016-01-29,,13.0,13.68,13.86,12.73,4065078,54518712.0,,,,
2016-02-01,,13.67,13.91,14.23,13.63,3031350,42256860.0,,,,
2016-02-02,,13.93,14.59,14.67,13.92,2322947,33575920.0,,,,
2016-02-03,,14.47,14.55,14.65,14.33,1572306,22773662.0,,,,
2016-02-04,,14.57,14.78,15.2,14.57,2480500,36866912.0,,,,
2016-02-05,,14.8,14.55,14.87,14.5,1690534,24924178.0,,,,
2016-02-15,,14.0,14.63,14.85,13.8,2190881,31640384.0,,,,
2016-02-16,,14.91,15.14,15.15,14.8,2438593,36637492.0,,,,
2016-02-17,,14.9,15.12,15.16,14.9,2225033,33397986.0,,,,
2016-02-18,,15.16,15.04,15.47,15.03,2958419,45017404.0,,,,
2016-02-19,,15.05,15.02,15.15,14.91,1971291,29594538.0,,,,
2016-02-22,,15.15,15.48,15.55,15.15,3661489,56310312.0,,,,
2016-02-23,,15.5,15.34,15.55,15.19,2115000,32398604.0,,,,
2016-02-24,,15.28,15.07,15.38,14.8,2353899,35572460.0,,,,
2016-02-25,,16.45,15.88,16.45,15.45,22117869,353386848.0,,,,
2016-02-26,,15.51,17.03,17.47,15.25,18397543,298892736.0,,,,
2016-02-29,,16.5,15.33,16.5,15.33,12699403,197494816.0,,,,
2016-03-01,,15.2,14.76,15.25,13.8,16790422,242020816.0,,,,
2016-03-02,,14.5,15.29,15.31,14.14,13635076,202275776.0,,,,
2016-03-03,,15.3,15.66,16.14,15.24,13255746,206783920.0,,,,
2016-03-04,,15.53,14.66,15.53,14.4,10292144,154006560.0,,,,
2016-03-07,,14.8,14.96,15.15,14.48,8311123,123497256.0,,,,
2016-03-08,,15.03,16.27,16.45,15.03,25273290,397579520.0,,,,
2016-03-09,,15.68,16.08,16.7,15.52,14091156,227030144.0,,,,
2016-03-10,,16.06,16.05,16.3,15.71,7752664,123581832.0,,,,
2016-03-11,,15.9,16.24,16.4,15.71,8061814,130636752.0,,,,
2016-03-14,,16.5,16.96,17.45,16.46,11849582,200720512.0,,,,
2016-03-15,,16.9,17.98,18.27,16.7,17648310,310330752.0,,,,
2016-03-16,,18.18,17.69,18.19,17.02,15079222,264445712.0,,,,
2016-03-17,,17.46,17.93,18.0,17.32,13941137,247588992.0,,,,
2016-03-18,,17.69,18.09,18.17,17.5,21104247,376774016.0,,,,
2016-03-21,,18.1,18.21,18.5,17.87,18814183,341734560.0,,,,
2016-03-22,,18.02,17.85,18.08,17.53,14969842,265792032.0,,,,
2016-03-23,,17.73,17.85,17.91,17.58,8482469,150808560.0,,,,
2016-03-24,,17.78,17.73,18.07,17.6,10296337,184102864.0,,,,
2016-03-25,,17.6,17.26,17.77,16.96,9844365,170743264.0,,,,
2016-03-28,,17.35,17.32,17.5,17.12,5825152,100989472.0,,,,
2016-03-29,,17.26,17.22,17.48,17.15,5226421,90469344.0,,,,
