日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2024-01-02,920970,6.86,6.94,7.04,6.63,52530,36054722.31,5.97,1.02,0.07,9.97
2024-01-03,920970,6.88,6.97,7.3,6.81,50794,35697922.85,7.06,0.43,0.03,9.64
2024-01-04,920970,6.99,6.88,6.99,6.75,39261,26862845.51,3.44,-1.29,-0.09,7.45
2024-01-05,920970,6.86,6.62,6.98,6.43,34343,22893265.76,7.99,-3.78,-0.26,6.52
2024-01-08,920970,6.52,6.58,6.7,6.39,27059,17684046.88,4.68,-0.6,-0.04,5.13
2024-01-09,920970,6.64,6.45,6.64,5.83,23156,14767875.58,12.31,-1.98,-0.13,4.39
2024-01-10,920970,6.44,6.95,6.95,6.19,32769,21617301.22,11.78,7.75,0.5,6.22
2024-01-11,920970,6.82,6.9,6.96,6.6,18328,12443037.58,5.18,-0.72,-0.05,3.48
2024-01-12,920970,6.9,6.7,6.9,6.32,25328,16654966.12,8.41,-2.9,-0.2,4.81
2024-01-15,920970,6.6,6.49,6.68,6.17,18542,11904555.45,7.61,-3.13,-0.21,3.52
2024-01-16,920970,6.4,6.89,6.89,6.19,36371,23994555.27,10.79,6.16,0.4,6.9
2024-01-17,920970,6.81,6.68,6.93,6.63,30321,20490181.36,4.35,-3.05,-0.21,5.75
2024-01-18,920970,6.68,6.79,6.85,6.46,24390,16271626.23,5.84,1.65,0.11,4.63
2024-01-19,920970,6.75,6.99,6.99,6.65,39119,26658314.25,5.01,2.95,0.2,7.42
2024-01-22,920970,6.94,6.71,6.94,6.47,24299,16316040.02,6.72,-4.01,-0.28,4.61
2024-01-23,920970,6.66,6.7,6.76,6.56,9511,6338955.08,2.98,-0.15,-0.01,1.8
2024-01-24,920970,6.66,6.65,6.72,6.33,18030,11790845.06,5.82,-0.75,-0.05,3.42
2024-01-25,920970,6.61,6.42,6.63,6.35,15903,10325009.43,4.21,-3.46,-0.23,3.02
2024-01-26,920970,6.37,6.75,6.88,6.37,25743,17286993.53,7.94,5.14,0.33,4.88
2024-01-29,920970,6.7,6.5,6.74,6.02,13444,8676981.59,10.67,-3.7,-0.25,2.55
2024-01-30,920970,6.45,6.7,6.85,6.38,21718,14547996.67,7.23,3.08,0.2,4.12
2024-01-31,920970,6.7,6.6,6.81,6.57,10723,7124240.95,3.58,-1.49,-0.1,2.03
2024-02-01,920970,6.63,6.6,6.78,6.4,46633,29282877.83,5.76,0.0,0.0,8.85
2024-02-02,920970,6.54,5.85,6.54,5.0,46656,26688720.94,23.33,-11.36,-0.75,8.85
2024-02-05,920970,5.68,5.49,5.78,4.92,19459,10511201.42,14.7,-6.15,-0.36,3.69
