日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2024-01-02,920207,14.1,14.75,16.36,13.9,137967,209369578.09,17.45,4.61,0.65,39.18
2024-01-03,920207,13.91,14.29,14.6,13.55,84288,119740927.42,7.12,-3.12,-0.46,23.94
2024-01-04,920207,13.9,14.01,15.25,13.87,69287,101161372.81,9.66,-1.96,-0.28,19.68
2024-01-05,920207,14.5,13.59,14.8,13.26,66835,94095943.78,10.99,-3.0,-0.42,18.98
2024-01-08,920207,13.39,12.31,13.65,12.2,55432,72434198.68,10.67,-9.42,-1.28,15.74
2024-01-09,920207,12.41,11.85,12.87,11.21,44247,53745005.16,13.48,-3.74,-0.46,12.57
2024-01-10,920207,11.88,11.92,12.29,11.6,26353,31626949.66,5.82,0.59,0.07,7.48
2024-01-11,920207,11.9,12.03,12.6,11.82,38694,47877814.48,6.54,0.92,0.11,10.99
2024-01-12,920207,11.89,10.11,12.0,10.02,61127,67896238.66,16.46,-15.96,-1.92,17.36
2024-01-15,920207,9.78,9.3,10.07,9.24,35568,34644166.0,8.21,-8.01,-0.81,10.1
2024-01-16,920207,9.35,10.07,10.19,8.82,52729,51576128.73,14.73,8.28,0.77,14.97
2024-01-17,920207,9.83,10.01,10.85,9.81,59047,62125793.65,10.33,-0.6,-0.06,16.77
2024-01-18,920207,10.09,12.39,13.04,9.61,114761,135639154.29,34.27,23.78,2.38,32.59
2024-01-19,920207,11.9,12.0,12.28,11.65,86369,104224173.18,5.08,-3.15,-0.39,24.53
2024-01-22,920207,12.29,11.5,12.57,11.19,65330,79222203.56,11.5,-4.17,-0.5,18.55
2024-01-23,920207,11.31,12.09,12.38,11.28,65470,78935547.17,9.57,5.13,0.59,18.59
2024-01-24,920207,12.0,11.62,12.02,11.11,55715,64919410.64,7.53,-3.89,-0.47,15.82
2024-01-25,920207,11.54,10.76,11.76,9.81,55355,61467423.75,16.78,-7.4,-0.86,15.72
2024-01-26,920207,11.05,10.83,11.52,10.77,39425,43958649.63,6.97,0.65,0.07,11.2
2024-01-29,920207,10.52,9.32,10.83,9.2,41362,41002617.74,15.05,-13.94,-1.51,11.75
2024-01-30,920207,9.29,9.72,9.72,8.92,30862,29380274.28,8.58,4.29,0.4,8.76
2024-01-31,920207,9.55,10.06,10.78,9.45,42018,42892672.02,13.68,3.5,0.34,11.93
2024-02-01,920207,10.08,9.68,10.65,9.26,35395,36040206.9,13.82,-3.78,-0.38,10.05
2024-02-02,920207,9.88,9.6,10.17,9.01,39323,38142034.76,11.98,-0.83,-0.08,11.17
2024-02-05,920207,9.32,8.8,9.49,8.15,31203,28271668.17,13.96,-8.33,-0.8,8.86
2024-02-06,920207,8.6,9.5,9.8,8.31,31154,29389800.43,16.93,7.95,0.7,8.85
2024-02-07,920207,9.64,9.07,10.05,8.9,38465,37042003.27,12.11,-4.53,-0.43,10.92
2024-02-08,920207,9.4,9.47,10.9,9.25,46489,46540629.19,18.19,4.41,0.4,13.2
2024-02-19,920207,10.8,10.75,11.85,10.2,81476,90322224.78,17.42,13.52,1.28,23.14
2024-02-20,920207,10.7,10.93,11.1,10.11,65453,70594259.28,9.21,1.67,0.18,18.59
2024-02-21,920207,10.5,10.58,11.08,10.3,53503,57638537.51,7.14,-3.2,-0.35,15.19
2024-02-22,920207,10.41,10.81,11.28,10.41,54437,60256904.22,8.22,2.17,0.23,15.46
2024-02-23,920207,10.85,10.4,10.9,10.37,50191,53410981.42,4.9,-3.79,-0.41,14.25
2024-02-26,920207,10.26,10.05,10.48,9.98,28493,29331646.35,4.81,-3.37,-0.35,8.09
2024-02-27,920207,10.01,11.2,11.37,10.01,76173,82923872.08,13.53,11.44,1.15,21.63
2024-02-28,920207,11.1,10.59,11.97,10.55,77958,88082501.43,12.68,-5.45,-0.61,22.14
2024-02-29,920207,10.2,10.74,10.81,10.1,56847,60288438.47,6.7,1.42,0.15,16.14
2024-03-01,920207,10.6,10.52,10.9,10.43,37928,40614530.05,4.38,-2.05,-0.22,10.77
2024-03-04,920207,10.48,10.68,10.75,9.88,49672,51657182.77,8.27,1.52,0.16,14.11
2024-03-05,920207,10.68,10.09,10.7,10.01,40668,42654195.38,6.46,-5.52,-0.59,11.55
