日期,开盘,收盘,最高,最低,成交量,成交额
2015-09-02,2200.46,2213.52,2402.7,2178.14,5278949,6890018304.0
2015-09-07,2238.44,2195.57,2327.87,2163.31,5051950,6905822208.0
2015-09-08,2145.25,2251.18,2280.97,2118.25,4566758,5963770368.0
2015-09-09,2259.4,2312.5,2339.28,2212.92,8554909,11747322880.0
2015-09-10,2244.12,2333.17,2372.98,2231.57,7689024,11097124864.0
2015-09-11,2316.67,2348.48,2353.75,2279.36,6339622,9528863744.0
2015-09-14,2346.59,2165.1,2368.28,2162.05,6760697,9821232128.0
2015-09-15,2059.25,2020.38,2103.68,2004.34,4678276,5853176320.0
2015-09-16,2005.09,2147.06,2153.55,1982.07,6402960,8121918464.0
2015-09-17,2122.72,2055.76,2193.54,2051.9,6765350,8947893248.0
2015-09-18,2057.66,2100.23,2113.07,2023.82,5406679,6837868032.0
2015-09-21,2058.63,2153.01,2163.3,2048.93,7308478,8458748416.0
2015-09-22,2152.99,2162.81,2193.02,2121.28,7780337,9407940608.0
2015-09-23,2112.93,2128.67,2170.42,2092.87,6807714,7971924480.0
2015-09-24,2129.95,2190.19,2201.63,2129.95,7259814,8810970112.0
2015-09-25,2152.37,2072.78,2195.57,2054.06,6291393,7814968832.0
2015-09-28,2074.18,2134.49,2144.23,2057.51,4250870,5123841536.0
2015-09-29,2106.38,2124.77,2145.88,2102.8,6404377,7893617152.0
2015-09-30,2129.96,2105.67,2136.22,2073.46,4907772,5819629568.0
2015-10-08,2165.63,2219.34,2223.44,2144.88,6105523,7931250688.0
2015-10-09,2221.95,2265.92,2277.36,2209.21,6881846,9419256832.0
2015-10-12,2277.01,2332.79,2388.05,2273.05,9154359,12562243584.0
2015-10-13,2312.99,2379.84,2390.43,2302.18,8664084,11158257664.0
2015-10-14,2372.72,2362.03,2411.14,2336.65,8560148,11926532096.0
2015-10-15,2349.76,2460.9,2467.6,2348.88,8843201,12988832768.0
2015-10-16,2482.4,2514.39,2528.73,2432.52,10213960,14336999424.0
2015-10-19,2537.33,2593.13,2613.57,2524.63,11300420,16678780928.0
2015-10-20,2566.24,2583.62,2597.81,2524.65,8690476,12734056448.0
2015-10-21,2585.88,2386.49,2613.45,2385.96,9864975,14037859328.0
2015-10-22,2373.65,2474.01,2482.95,2362.65,8145573,11393028096.0
2015-10-23,2474.33,2505.66,2534.93,2454.76,8620758,12564476928.0
2015-10-26,2522.05,2505.04,2524.6,2463.81,7964242,11005333504.0
2015-10-27,2488.54,2551.77,2562.55,2423.67,8547099,12483181568.0
2015-10-28,2529.94,2469.73,2557.4,2454.81,6845975,9975074816.0
2015-10-29,2486.37,2511.11,2544.56,2475.09,5980700,8933248000.0
2015-10-30,2486.87,2485.16,2523.16,2447.5,5144147,7730792448.0
2015-11-02,2429.39,2396.6,2478.89,2393.32,5149034,6598898176.0
2015-11-03,2402.88,2382.54,2418.51,2359.74,3698351,4802603520.0
2015-11-04,2400.18,2486.93,2488.1,2386.15,7141812,9929735168.0
2015-11-05,2492.34,2502.43,2539.37,2490.2,9394698,12657987584.0
2015-11-06,2502.07,2570.41,2575.03,2502.07,7797770,10911347712.0
2015-11-09,2566.96,2595.9,2612.99,2522.04,9942322,14203284480.0
2015-11-10,2576.95,2657.17,2669.49,2568.09,9539892,15213637632.0
2015-11-11,2665.79,2690.84,2691.58,2635.38,7795458,12623680512.0
2015-11-12,2691.98,2672.27,2728.93,2649.02,7521900,12148050944.0
2015-11-13,2638.38,2579.35,2641.85,2567.37,6118965,9315382272.0
2015-11-16,2526.05,2622.03,2622.73,2522.13,4638959,7196222464.0
2015-11-17,2642.03,2599.98,2679.83,2590.41,7373450,11530787840.0
2015-11-18,2597.02,2560.05,2618.3,2551.72,5712591,8919128064.0
2015-11-19,2554.1,2627.91,2628.29,2550.08,5059194,8210723328.0
2015-11-20,2631.5,2698.82,2724.07,2626.01,9347765,14869370880.0
2015-11-23,2714.24,2689.65,2740.93,2674.71,8930845,13955785728.0
2015-11-24,2672.19,2700.27,2700.27,2623.94,5964960,9155550208.0
2015-11-25,2695.62,2727.08,2734.02,2692.67,6568195,10675729408.0
2015-11-26,2741.74,2697.03,2749.7,2695.14,6397522,10397996032.0
2015-11-27,2689.95,2515.69,2689.95,2496.81,7744008,11822924800.0
2015-11-30,2516.41,2530.39,2541.62,2390.17,6829938,9930374144.0
2015-12-01,2529.65,2541.1,2579.88,2510.25,5876850,9022607360.0
2015-12-02,2529.09,2506.51,2535.89,2428.73,4707807,7083598336.0
2015-12-03,2506.27,2561.23,2561.23,2506.27,4205595,6455647744.0
2015-12-04,2552.03,2554.02,2580.99,2538.7,4824363,8099167232.0
2015-12-07,2548.84,2611.87,2618.73,2544.36,5057130,9168381952.0
2015-12-08,2598.94,2542.61,2598.94,2542.61,4824024,8342601728.0
2015-12-09,2537.72,2527.04,2557.37,2508.78,3866854,6541146112.0
2015-12-10,2523.66,2529.32,2560.65,2518.94,3848110,6811596800.0
2015-12-11,2522.18,2497.91,2522.18,2486.07,3371324,5714006016.0
2015-12-14,2475.42,2577.76,2578.3,2469.15,4232994,6567134208.0
2015-12-15,2578.97,2598.23,2610.28,2573.55,4421955,7445967872.0
2015-12-16,2606.26,2600.61,2627.53,2591.68,4869439,8178525184.0
2015-12-17,2611.13,2638.62,2646.79,2611.13,5048363,8743538688.0
2015-12-18,2641.52,2656.33,2665.27,2628.54,6385886,9560119296.0
2015-12-21,2641.79,2651.37,2652.02,2630.6,6291595,9366978560.0
2015-12-22,2653.53,2686.25,2687.3,2646.67,5611093,8618893312.0
2015-12-23,2688.78,2640.24,2695.15,2639.17,5498768,8954054656.0
2015-12-24,2635.84,2621.86,2638.61,2574.9,4141416,6635844608.0
2015-12-25,2624.31,2633.57,2646.71,2618.81,3394704,5795665408.0
2015-12-28,2639.79,2589.15,2661.23,2589.15,6332524,11000940544.0
2015-12-29,2585.92,2595.79,2599.8,2551.08,4837747,9275960320.0
2015-12-30,2597.25,2624.43,2629.03,2588.51,4759961,9034783744.0
2015-12-31,2631.16,2596.58,2646.95,2592.07,4851730,9117142016.0
2016-01-04,2589.04,2384.48,2605.42,2384.48,4090001,7146421248.0
2016-01-05,2281.44,2345.12,2396.7,2252.11,5483784,8925607936.0
2016-01-06,2356.03,2420.11,2420.38,2333.67,4682485,8299610624.0
2016-01-07,2380.03,2203.71,2380.03,2202.95,1223094,2083271936.0
2016-01-08,2234.77,2210.18,2270.69,2080.3,5157367,8535917056.0
2016-01-11,2161.83,2044.76,2195.42,2041.2,4638803,7971608576.0
2016-01-12,2036.66,2017.46,2057.81,1968.67,4273380,6727961088.0
2016-01-13,2026.15,1925.39,2046.59,1925.39,4147490,6499439616.0
2016-01-14,1895.25,1981.21,1991.87,1853.44,5124591,7561355776.0
2016-01-15,1970.69,1910.18,1995.7,1893.88,4659374,7086794240.0
2016-01-18,1879.23,1966.09,1991.74,1862.38,4694664,6879363072.0
2016-01-19,1951.58,2036.88,2042.13,1950.16,5004118,7367386624.0
2016-01-20,2013.58,2008.13,2046.29,1992.33,5409817,7634175488.0
2016-01-21,1973.39,1897.04,2030.39,1895.63,5318068,7019366400.0
2016-01-22,1923.83,1932.38,1946.42,1870.24,4379629,5702561792.0
2016-01-25,1949.38,1957.67,1979.89,1937.51,3773201,5312791552.0
2016-01-26,1934.18,1821.04,1951.13,1815.83,5281649,6681116160.0
2016-01-27,1809.2,1760.29,1821.04,1680.29,5655700,6729956864.0
2016-01-28,1732.36,1668.04,1766.06,1660.61,4097086,4868070912.0
2016-01-29,1665.99,1737.08,1754.36,1650.55,4287549,5061034496.0
2016-02-01,1743.39,1712.85,1752.48,1682.34,3950125,4824231424.0
2016-02-02,1716.05,1787.97,1793.13,1716.05,3728065,4541691392.0
2016-02-03,1766.94,1803.49,1813.3,1753.25,4319290,5553645568.0
2016-02-04,1808.32,1853.17,1865.33,1808.07,4857449,6316485632.0
2016-02-05,1859.74,1836.83,1867.7,1834.58,3762312,5126245376.0
2016-02-15,1780.69,1868.4,1875.82,1772.01,4775803,5974881280.0
2016-02-16,1869.64,1936.69,1942.61,1869.64,6377371,7840280064.0
2016-02-17,1925.8,1953.45,1960.37,1908.82,5704555,7376729088.0
2016-02-18,1962.41,1945.22,1970.84,1936.01,5686981,7634803712.0
2016-02-19,1934.35,1948.37,1963.51,1931.39,4210532,5718238208.0
2016-02-22,1970.42,1989.6,1993.64,1960.9,5318471,7139811840.0
2016-02-23,1989.63,1990.56,2001.6,1962.17,5909787,7629310976.0
2016-02-24,1993.12,2027.17,2032.55,1983.97,5898171,8165592064.0
2016-02-25,2041.69,1876.43,2044.06,1867.31,8149266,10053167104.0
2016-02-26,1891.85,1865.47,1904.79,1816.49,6291680,7656439296.0
2016-02-29,1832.23,1718.89,1832.23,1711.74,4472237,5449599488.0
2016-03-01,1703.04,1731.89,1749.51,1650.07,5098955,5954408960.0
2016-03-02,1719.68,1845.46,1845.63,1719.25,6792717,8156671488.0
2016-03-03,1843.04,1854.95,1895.45,1841.21,7030571,8758907904.0
2016-03-04,1843.83,1767.81,1854.36,1741.4,5707153,7000835072.0
2016-03-07,1783.65,1817.88,1830.28,1781.41,4233177,5289730560.0
2016-03-08,1808.03,1840.88,1848.39,1733.42,5203203,6344344064.0
2016-03-09,1795.6,1798.64,1823.55,1778.95,4123485,5423150080.0
2016-03-10,1801.09,1780.99,1827.31,1775.69,3861089,5170551296.0
2016-03-11,1759.17,1774.74,1788.45,1743.35,3215214,4335609856.0
2016-03-14,1794.21,1848.7,1872.87,1792.17,5459812,7479924736.0
2016-03-15,1842.38,1821.06,1855.18,1815.56,4412856,6208943104.0
2016-03-16,1829.4,1792.03,1836.79,1781.37,4265385,5451001856.0
2016-03-17,1797.0,1868.94,1869.53,1797.0,6018937,7589657088.0
2016-03-18,1880.13,1947.21,1955.17,1876.66,8167550,10791803904.0
2016-03-21,1975.34,2018.93,2019.27,1968.26,8354672,10882818048.0
2016-03-22,2004.55,2019.03,2039.24,1986.77,7440138,10435021824.0
2016-03-23,2011.56,2040.8,2041.04,2002.98,6682267,9620331520.0
2016-03-24,2018.8,2014.79,2062.28,1998.53,6861464,10206823424.0
2016-03-25,2006.34,2014.5,2033.18,1987.55,4471416,6847510528.0
2016-03-28,2025.56,2023.54,2088.81,2010.32,6763659,10419115008.0
2016-03-29,2011.0,1976.35,2015.93,1959.12,5673658,8053392384.0
2016-03-30,2007.33,2059.08,2059.79,1991.99,5766859,8702171136.0
2016-03-31,2068.25,2073.94,2107.18,2063.11,6822060,10639193088.0
2016-04-01,2066.95,2083.31,2083.31,2031.72,6317885,9432126464.0
2016-04-05,2091.28,2144.34,2148.32,2078.37,6180830,10154434560.0
2016-04-06,2134.96,2140.67,2147.88,2112.77,5307186,8422849536.0
2016-04-07,2143.79,2101.92,2148.99,2101.62,5713108,9313319936.0
2016-04-08,2083.84,2083.26,2098.85,2050.91,4312167,7209966080.0
2016-04-11,2101.35,2126.87,2147.03,2101.35,4383265,7238372864.0
2016-04-12,2133.95,2149.9,2149.98,2106.11,5421797,9028591616.0
2016-04-13,2160.36,2167.54,2205.52,2160.05,6521194,10863903744.0
2016-04-14,2178.58,2190.09,2192.71,2156.31,6558878,10034498560.0
2016-04-15,2188.96,2183.2,2200.01,2167.99,4009300,6505342976.0
2016-04-18,2176.18,2163.2,2176.18,2153.52,5864416,8674757632.0
2016-04-19,2165.09,2137.29,2173.08,2132.18,4571216,6937372160.0
2016-04-20,2140.04,2034.72,2141.82,1997.49,6247065,8849742848.0
2016-04-21,2027.44,1993.51,2044.43,1990.17,3644369,5159665152.0
2016-04-22,1983.08,2020.74,2020.91,1978.6,4711101,6815983104.0
2016-04-25,2015.64,2016.16,2020.87,1989.28,3949796,5731529728.0
2016-04-26,2011.59,2056.69,2056.72,2010.15,4333159,6836201472.0
2016-04-27,2057.33,2047.02,2066.31,2045.17,4357940,6605347328.0
2016-04-28,2044.65,2041.9,2058.65,2005.17,4419271,6863386112.0
2016-04-29,2035.69,2031.98,2049.46,2024.96,3163578,5070374400.0
2016-05-03,2031.16,2092.49,2092.49,2023.28,4160965,6604028928.0
2016-05-04,2084.36,2096.63,2106.15,2080.8,4414461,7024335872.0
2016-05-05,2097.04,2113.04,2118.86,2083.93,4585692,7459940352.0
2016-05-06,2112.02,2019.27,2122.58,2019.09,7005849,10978418688.0
2016-05-09,1992.41,1932.53,1992.53,1922.17,4693782,6531868160.0
2016-05-10,1919.21,1921.34,1936.81,1910.02,3395039,4774125568.0
2016-05-11,1936.89,1902.59,1942.9,1902.52,3789964,5572889600.0
2016-05-12,1874.49,1904.05,1904.37,1845.65,3702586,5099380736.0
2016-05-13,1896.21,1893.66,1923.16,1876.48,3256098,4891602944.0
2016-05-16,1892.31,1914.63,1914.88,1871.43,3089229,4514962432.0
2016-05-17,1913.32,1897.38,1916.2,1886.77,2877735,4111617536.0
2016-05-18,1876.51,1833.51,1876.51,1810.44,3373441,4576719360.0
2016-05-19,1833.71,1841.35,1871.52,1833.71,2697949,3796588800.0
2016-05-20,1823.5,1862.3,1862.77,1818.35,2399203,3312494592.0
2016-05-23,1867.87,1897.61,1897.79,1867.87,3262938,4749899776.0
2016-05-24,1891.85,1875.55,1891.85,1863.87,2817401,4105332224.0
2016-05-25,1888.69,1875.93,1897.93,1866.84,2901545,4363196416.0
2016-05-26,1873.9,1885.35,1885.35,1832.06,3067327,4455332352.0
2016-05-27,1881.12,1888.62,1906.85,1874.85,2847981,4259325184.0
2016-05-30,1879.47,1885.66,1899.32,1861.37,2507495,3776949760.0
2016-05-31,1885.35,1966.57,1966.66,1885.35,4831665,7065237504.0
2016-06-01,1970.99,1972.39,1984.34,1961.63,4708507,7046330880.0
2016-06-02,1968.98,1989.76,1989.98,1967.18,4130137,6605671936.0
2016-06-03,1993.17,1997.99,2008.97,1977.76,4120841,6489750016.0
2016-06-06,2004.31,2001.12,2011.63,1984.63,3651976,5813600256.0
2016-06-07,2002.21,1993.2,2002.73,1979.92,2739558,4362876928.0
2016-06-08,1988.67,1980.97,1994.07,1967.57,3366473,7111622144.0
2016-06-13,1951.13,1858.98,1954.99,1858.98,4554021,7947444224.0
2016-06-14,1847.57,1856.97,1866.63,1839.15,2892203,5149672960.0
