日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2015-09-02,,5.59,5.59,5.93,5.59,11942964,67317248.0,,,,
2015-09-07,,5.63,5.65,5.82,5.55,9584981,54518064.0,,,,
2015-09-08,,5.64,5.83,5.92,5.56,8651408,49579968.0,,,,
2015-09-09,,5.91,6.08,6.12,5.82,11928520,71722232.0,,,,
2015-09-10,,6.03,5.95,6.16,5.94,8148194,49230384.0,,,,
2015-09-11,,5.92,5.99,6.02,5.91,6615475,39526988.0,,,,
2015-09-14,,6.06,5.69,6.06,5.69,7242120,42384124.0,,,,
2015-09-15,,5.42,5.41,5.59,5.41,5188310,28122134.0,,,,
2015-09-16,,5.15,5.6,5.67,5.14,15544582,82794792.0,,,,
2015-09-17,,5.74,5.32,5.76,5.32,9816823,54596212.0,,,,
2015-09-18,,5.3,5.2,5.4,5.16,8279100,43610604.0,,,,
2015-09-21,,5.05,5.23,5.24,5.0,8991974,46288416.0,,,,
2015-09-22,,5.22,5.21,5.3,5.16,8814080,46124720.0,,,,
2015-09-23,,5.11,5.24,5.44,5.07,8076937,42580272.0,,,,
2015-09-24,,5.23,5.32,5.4,5.23,6152677,32720142.0,,,,
2015-09-25,,5.31,5.21,5.46,5.2,6644000,35268808.0,,,,
2015-09-28,,5.25,5.3,5.31,5.18,4258611,22355990.0,,,,
2015-09-29,,5.2,5.27,5.34,5.19,4187811,21993078.0,,,,
2015-09-30,,5.28,5.29,5.33,5.24,3288690,17391012.0,,,,
2015-10-08,,5.38,5.44,5.52,5.38,5648722,30675406.0,,,,
2015-10-09,,5.44,5.55,5.57,5.4,4597057,25299408.0,,,,
2015-10-12,,5.56,5.77,5.82,5.56,6637775,38096552.0,,,,
2015-10-13,,5.76,5.8,5.91,5.7,6723617,39001540.0,,,,
2015-10-14,,5.86,5.84,5.98,5.77,8920342,52340564.0,,,,
2015-10-15,,5.83,5.98,6.0,5.78,7088636,41910764.0,,,,
2015-10-16,,6.02,6.05,6.12,5.9,8517578,51187032.0,,,,
2015-10-19,,6.06,5.91,6.09,5.87,8570452,51224212.0,,,,
2015-10-20,,5.91,5.96,5.98,5.89,7062956,41878476.0,,,,
2015-10-21,,5.95,5.66,5.98,5.66,11159523,64641452.0,,,,
2015-10-22,,5.6,5.77,5.8,5.56,6773511,38384320.0,,,,
2015-10-23,,5.77,5.9,5.91,5.71,8035933,46601996.0,,,,
2015-10-26,,5.94,6.2,6.2,5.94,16568254,102120952.0,,,,
2015-10-27,,6.23,6.38,6.41,6.11,14827593,92886784.0,,,,
2015-10-28,,6.36,6.16,6.48,6.14,10485225,65958160.0,,,,
2015-10-29,,6.26,6.17,6.3,6.13,6834220,42454720.0,,,,
2015-10-30,,6.18,6.22,6.28,6.12,6311499,39206992.0,,,,
2015-11-02,,6.13,6.5,6.53,6.07,10146747,65394152.0,,,,
2015-11-03,,6.49,6.49,6.57,6.41,6369744,41243264.0,,,,
2015-11-04,,6.55,6.71,6.78,6.49,9519829,63743028.0,,,,
2015-11-05,,6.7,6.7,6.86,6.64,7713250,51815848.0,,,,
2015-11-06,,6.68,6.88,6.94,6.68,7648869,52360336.0,,,,
2015-11-09,,6.8,7.15,7.15,6.76,10926576,76084736.0,,,,
2015-11-10,,7.12,7.13,7.36,7.07,10353041,74546008.0,,,,
2015-11-11,,7.16,7.49,7.49,7.1,11291821,82862312.0,,,,
2015-11-12,,7.61,7.41,7.63,7.33,12006186,89684408.0,,,,
2015-11-13,,7.31,7.16,7.4,7.08,10936073,79026776.0,,,,
2015-11-16,,7.0,7.52,7.52,6.98,10764582,79015936.0,,,,
