股票代码,股票名称,匹配度,最佳买点日期,最佳买点价格,当前价格,市值,核心特征匹配,特征
300141,和顺电气,1.0,2025-01-04,9.3,9.3,23.69,{},"{'起点当周量比': 2.25, '起点前10周均量': 535540.0, '起点前20周均量': 414938.0, '起点前40周均量': 434769.0, '成交量萎缩程度': 1.29, '起点前40周最大量': 1143758.0, '最大量对应最低价': 8.89, '最大量对应日期': '2024-12-27', '是否跌破最大量最低价': 0, '相对最大量最低价跌幅': 0, '起点量比最大量': 1.06, '价格相对位置': 49.4, '相对高点跌幅': 18.42, '起点前20周最高价': 11.4, '起点前20周最低价': 7.25, '起点前40周最高价': 11.4, '起点前40周最低价': 6.08, '起点前20周波动幅度': 57.24, '价格相对MA5': -8.41, 'MA5值': 10.15, '价格相对MA10': -5.01, 'MA10值': 9.79, '价格相对MA20': 3.45, 'MA20值': 8.99, '价格相对MA40': 10.62, 'MA40值': 8.41, 'MA20斜率': 32.98, '起点前20周量价相关系数': 0.177, '起点当周价涨': 0, '起点当周量增': 1, '起点当周价涨量增': 0, '起点前10周波动率': 24.75, '起点前20周波动率': 50.34, '90%成本集中度': 20.11, '筹码集中度': 63.72, '盈利筹码比例': 50.67, '起点价格': 9.3, '起点日期': '2025-01-03'}"
300824,北鼎股份,0.988,2025-01-04,8.94,8.94,28.29,{},"{'起点当周量比': 0.98, '起点前10周均量': 565789.0, '起点前20周均量': 417741.0, '起点前40周均量': 397615.0, '成交量萎缩程度': 1.35, '起点前40周最大量': 1395965.0, '最大量对应最低价': 7.4, '最大量对应日期': '2024-04-19', '是否跌破最大量最低价': 0, '相对最大量最低价跌幅': 0, '起点量比最大量': 0.4, '价格相对位置': 51.06, '相对高点跌幅': 20.53, '起点前20周最高价': 11.25, '起点前20周最低价': 6.53, '起点前40周最高价': 11.25, '起点前40周最低价': 6.18, '起点前20周波动幅度': 72.28, '价格相对MA5': -8.81, 'MA5值': 9.8, '价格相对MA10': -4.44, 'MA10值': 9.36, '价格相对MA20': 6.19, 'MA20值': 8.42, '价格相对MA40': 10.42, 'MA40值': 8.1, 'MA20斜率': 43.71, '起点前20周量价相关系数': 0.361, '起点当周价涨': 0, '起点当周量增': 0, '起点当周价涨量增': 0, '起点前10周波动率': 21.64, '起点前20周波动率': 51.56, '90%成本集中度': 20.35, '筹码集中度': 60.91, '盈利筹码比例': 62.93, '起点价格': 8.94, '起点日期': '2025-01-03'}"
300697,电工合金,0.985,2025-01-04,9.15,9.15,18.44,{},"{'起点当周量比': 2.97, '起点前10周均量': 347289.0, '起点前20周均量': 287088.0, '起点前40周均量': 432074.0, '成交量萎缩程度': 1.21, '起点前40周最大量': 1589962.0, '最大量对应最低价': 8.32, '最大量对应日期': '2024-05-24', '是否跌破最大量最低价': 0, '相对最大量最低价跌幅': 0, '起点量比最大量': 0.65, '价格相对位置': 54.44, '相对高点跌幅': 17.57, '起点前20周最高价': 11.1, '起点前20周最低价': 6.82, '起点前40周最高价': 11.4, '起点前40周最低价': 6.35, '起点前20周波动幅度': 62.76, '价格相对MA5': 1.24, 'MA5值': 9.04, '价格相对MA10': -1.59, 'MA10值': 9.3, '价格相对MA20': 6.75, 'MA20值': 8.57, '价格相对MA40': 8.48, 'MA40值': 8.43, 'MA20斜率': 26.05, '起点前20周量价相关系数': -0.086, '起点当周价涨': 1, '起点当周量增': 1, '起点当周价涨量增': 1, '起点前10周波动率': 16.38, '起点前20周波动率': 47.83, '90%成本集中度': 19.3, '筹码集中度': 55.57, '盈利筹码比例': 67.37, '起点价格': 9.15, '起点日期': '2025-01-03'}"
600097,开创国际,0.985,2025-01-04,9.3,9.3,22.41,{},"{'起点当周量比': 0.97, '起点前10周均量': 315434.0, '起点前20周均量': 222182.0, '起点前40周均量': 224661.0, '成交量萎缩程度': 1.42, '起点前40周最大量': 741505.0, '最大量对应最低价': 9.08, '最大量对应日期': '2024-04-12', '是否跌破最大量最低价': 0, '相对最大量最低价跌幅': 0, '起点量比最大量': 0.41, '价格相对位置': 50.21, '相对高点跌幅': 20.38, '起点前20周最高价': 11.68, '起点前20周最低价': 6.9, '起点前40周最高价': 11.87, '起点前40周最低价': 6.9, '起点前20周波动幅度': 69.28, '价格相对MA5': -7.22, 'MA5值': 10.02, '价格相对MA10': -2.84, 'MA10值': 9.57, '价格相对MA20': 7.52, 'MA20值': 8.65, '价格相对MA40': 7.98, 'MA40值': 8.61, 'MA20斜率': 36.01, '起点前20周量价相关系数': 0.052, '起点当周价涨': 0, '起点当周量增': 1, '起点当周价涨量增': 0, '起点前10周波动率': 22.21, '起点前20周波动率': 49.79, '90%成本集中度': 19.93, '筹码集中度': 60.29, '盈利筹码比例': 62.61, '起点价格': 9.3, '起点日期': '2025-01-03'}"
600860,京城股份,0.984,2025-01-04,9.76,9.76,43.34,{},"{'起点当周量比': 0.5, '起点前10周均量': 882269.0, '起点前20周均量': 591835.0, '起点前40周均量': 436620.0, '成交量萎缩程度': 1.49, '起点前40周最大量': 1755709.0, '最大量对应最低价': 9.07, '最大量对应日期': '2024-11-08', '是否跌破最大量最低价': 0, '相对最大量最低价跌幅': 0, '起点量比最大量': 0.25, '价格相对位置': 49.9, '相对高点跌幅': 20.0, '起点前20周最高价': 12.2, '起点前20周最低价': 7.33, '起点前40周最高价': 12.2, '起点前40周最低价': 7.33, '起点前20周波动幅度': 66.44, '价格相对MA5': -9.19, 'MA5值': 10.75, '价格相对MA10': -6.06, 'MA10值': 10.39, '价格相对MA20': 5.18, 'MA20值': 9.28, '价格相对MA40': 6.77, 'MA40值': 9.14, 'MA20斜率': 37.79, '起点前20周量价相关系数': 0.379, '起点当周价涨': 0, '起点当周量增': 1, '起点当周价涨量增': 0, '起点前10周波动率': 24.18, '起点前20周波动率': 50.73, '90%成本集中度': 19.59, '筹码集中度': 66.29, '盈利筹码比例': 58.38, '起点价格': 9.76, '起点日期': '2025-01-03'}"
